par_id,surface,start,end,wikidata,type,match,pattern
p2608_2,Sallustio,0,9,Q7170,PER,exact,
p64_3,Algarotti,21,30,Q439081,PER,partial,Francesco Algarotti
p4172_11,V. Monti,50,58,Q723643,PER,partial,Vincenzo Monti
p4197_3,Domitian.,68,77,Q1423,PER,levenshtein,Domiziano
p4197_3,Sueton,46,52,Q10133,PER,levenshtein,Suetonio
p4211_3,Bologna,595,602,Q1891,LOC,exact,
p4211_3,Fozio,397,402,Q243187,PER,exact,
p4211_3,Petronio,623,631,Q982077,PER,exact,
p3558_2,Tacito,691,697,Q2161,PER,exact,
p124_1,Montesquieu,123,134,Q15975,PER,exact,
p124_1,Omero,1245,1250,Q6691,PER,exact,
p124_1,Omero,1370,1375,Q6691,PER,exact,
p1201_2,Forcellini,32,42,Q550353,PER,partial,Egidio Forcellini
p641_1,Lucrezio,580,588,Q47154,PER,exact,
p641_1,Platone,827,834,Q859,PER,exact,
p641_1,Platone,1024,1031,Q859,PER,exact,
p641_1,Platone,1886,1893,Q859,PER,exact,
p641_1,V. il Laerz,1644,1655,Q59180,PER,partial,Diogene il cinico
p641_1,Menag,1696,1701,Q648856,PER,levenshtein,Menagio
p12_1,Ovidio,15,21,Q7198,PER,exact,
p4050_7,Voltaire,81,89,Q9068,PER,exact,
p4479_3,Antonini,644,652,Q3202662,PER,exact,
p4479_3,Archita,1005,1012,Q202001,PER,exact,
p4479_3,Archita,1055,1062,Q202001,PER,exact,
p4479_3,Archita,1098,1105,Q202001,PER,exact,
p4479_3,Crisippo,326,334,Q211411,PER,exact,
p4479_3,Crisippo,390,398,Q211411,PER,exact,
p4479_3,Pirrone,211,218,Q192313,PER,exact,
p4479_3,Platone,414,421,Q859,PER,exact,
p4479_3,Sesto Cheronese,603,618,Q2567890,PER,exact,
p4479_3,Orelli,131,137,Q119310,PER,partial,Johann Caspar von Orelli
p4479_3,Visconti,529,537,Q691834,PER,partial,Ennio Quirino Visconti
p79_1,Staël,230,235,Q123041,PER,partial,Anne Louise Germaine de Staël
p961_1,Arriano,1082,1089,Q31845,PER,exact,
p961_1,Democrito,449,458,Q41980,PER,exact,
p961_1,Dionigi d'Alicarnasso,1821,1842,Q26204,PER,exact,
p961_1,Empedocle,544,553,Q83375,PER,exact,
p961_1,Erodoto,388,395,Q26825,PER,exact,
p961_1,Erodoto,423,430,Q26825,PER,exact,
p961_1,Erodoto,836,843,Q26825,PER,exact,
p961_1,Erodoto,1775,1782,Q26825,PER,exact,
p961_1,Ippocrate,435,444,Q5264,PER,exact,
p961_1,Ippocrate,846,855,Q5264,PER,exact,
p961_1,Omero,323,328,Q6691,PER,exact,
p961_1,Omero,829,834,Q6691,PER,exact,
p961_1,Alessandro,1138,1148,Q8409,PER,partial,Alessandro il Conquistatore
p961_1,Giordani,499,507,Q1092339,PER,partial,Pietro Giordani
p2974_3,Gellio,28,34,Q294800,PER,exact,
p1412_2,Ovidio,2061,2067,Q7198,PER,exact,
p4148_12,Bologna,447,454,Q1891,LOC,exact,
p4148_12,Pougens Archéol,95,110,Q2960678,PER,partial,Charles de Pougens
p4300_5,Menzini,80,87,Q3638090,PER,partial,Benedetto Menzini
p4491_2,Rousseau,303,311,Q6527,PER,partial,Jean-Jacques Rousseau
p4413_1,europa,839,845,Q46,LOC,exact,
p4413_1,Dante,678,683,Q1067,PER,exact,
p4413_1,Petr,685,689,Q1401,PER,levenshtein,Petrarca
p2980_1,Omero,354,359,Q6691,PER,exact,
p489_1,Floro,6,11,Q316483,PER,exact,
p489_1,Floro,604,609,Q316483,PER,exact,
p44_1,Demostene,204,213,Q117253,PER,exact,
p44_1,Plutarco,177,185,Q41523,PER,exact,
p44_1,Longino,217,224,Q436634,PER,partial,Cassio Dionisio Longino
p2809_1,Torino,1203,1209,Q495,LOC,exact,
p2809_1,Comin da Trino di Monferrato,1682,1710,Q59629485,PER,exact,
p2809_1,Gabriel Giolito de' Ferrari,1365,1392,Q1490296,PER,exact,
p2809_1,Papa Leone X,1127,1139,Q49237,PER,exact,
p2809_1,Paolo Manuzio,1513,1526,Q941151,PER,exact,
p2809_1,Lorenzo de' Medici,1044,1062,Q177854,PER,exact,
p2809_1,Roscoe,1766,1772,Q2635090,PER,exact,
p109_4,europa,1874,1880,Q46,LOC,exact,
p109_4,Fenelon,1269,1276,Q310002,PER,exact,
p109_4,Fenelon,1909,1916,Q310002,PER,exact,
p109_4,Algarotti Saggio,1941,1957,Q439081,PER,partial,Francesco Algarotti
p109_4,Amyot,1634,1639,Q462371,PER,partial,Jacques Amyot
p109_4,Beccaria,26,34,Q223723,PER,partial,Cesare Beccaria
p109_4,Staël,1358,1363,Q123041,PER,partial,Anne Louise Germaine de Staël
p2012_1,Rome,709,713,Q220,LOC,exact,
p2012_1,Mai al Filone,629,642,Q189597,PER,partial,Filone di Alessandria
p2012_1,Eusebio del Mai,524,539,Q304825,PER,partial,Angelo Mai
p2012_1,Mai,577,580,Q304825,PER,partial,Angelo Mai
p3956_2,Maria,536,541,Q345,PER,exact,
p1084_1,P. d'Orléans,770,782,Q3383223,PER,partial,Pierre-Joseph d'Orléans
p1084_1,Lambert,871,878,Q457511,PER,partial,Madame de Lambert
p1084_1,Mariana,464,471,Q939889,PER,partial,Juan de Mariana
p1084_1,Mariana,711,718,Q939889,PER,partial,Juan de Mariana
p1084_1,Mariana,817,824,Q939889,PER,partial,Juan de Mariana
p1084_1,Marivaux,415,423,Q49478,PER,partial,Pierre Carlet de Chamblain de Marivaux
p2076_2,Gellio,41,47,Q294800,PER,exact,
p2076_2,Festo,829,834,Q302723,PER,partial,Sesto Pompeo Festo
p3071_1,Gellio,529,535,Q294800,PER,exact,
p3552_1,Dante,435,440,Q1067,PER,exact,
p3198_1,Socrate,2807,2814,Q913,PER,exact,
p3198_1,Zopiro,2798,2804,Q220454,PER,exact,
p4090_1,Speroni,82,89,Q352663,PER,partial,Sperone Speroni
p4113_3,Cicerone,61,69,Q1541,PER,exact,
p67_3,V. Roberti,8,18,Q3762424,PER,partial,Gianbattista Roberti
p3620_2,Cornelia,102,110,Q234533,PER,exact,
p4151_12,Bologna,218,225,Q1891,LOC,exact,
p4151_12,Antigono,335,343,Q554362,PER,partial,Antigono di Caristo
p4151_12,Flegone,189,196,Q138531,PER,levenshtein,Flegonte
p4524_9,Critone,156,163,Q859,PER,levenshtein,Aristocle
p4509_3,Sacchetti,804,813,Q1029676,PER,partial,Franco Sacchetti
p4016_2,Friburgo,237,245,Q2833,LOC,exact,
p2344_2,Virgilio,206,214,Q1398,PER,exact,
p2344_2,Virgilio,1365,1373,Q1398,PER,exact,
p2344_2,Heyne,244,249,Q63182,PER,partial,Christian Gottlob Heyne
p2344_2,Heyne,447,452,Q63182,PER,partial,Christian Gottlob Heyne
p2344_2,V. Forc,1260,1267,Q1398,PER,partial,P. V. M.
p2344_2,Vossio,260,266,Q785925,PER,partial,Gerardo Giovanni Vossio
p2344_2,Vossio,459,465,Q785925,PER,partial,Gerardo Giovanni Vossio
p2792_2,Charon,17,23,Q6612,PER,levenshtein,Caronte
p2792_2,Forcellini,321,331,Q550353,PER,partial,Egidio Forcellini
p3006_1,V. Forcellini,66,79,Q550353,PER,partial,Egidio Forcellini
p4372_2,Dante,120,125,Q1067,PER,exact,
p1557_1,Omero,104,109,Q6691,PER,exact,
p2226_2,Plauto,321,327,Q47160,PER,exact,
p324_1,Francia,126,133,Q142,LOC,exact,
p324_1,italia,216,222,Q38,LOC,exact,
p324_1,Fénélon,400,407,Q310002,PER,levenshtein,Fenelon
p324_1,Luigi,137,142,Q7742,PER,partial,Luigi XIV di Borbone
p324_1,Luigi,281,286,Q7742,PER,partial,Luigi XIV di Borbone
p57_2,Teocrito,177,185,Q219484,PER,exact,
p57_2,Sanazzaro,58,67,Q510621,PER,levenshtein,Sannazaro
p4127_9,Paris,879,884,Q90,LOC,exact,
p4127_9,Volney,693,699,Q466093,PER,partial,"Constantin-François de Chassebœuf de
                            Volney"
p246_3,Petrarca,759,767,Q1401,PER,exact,
p4197_4,Sueton,10,16,Q10133,PER,levenshtein,Suetonio
p2255_1,Orazio,212,218,Q6197,PER,exact,
p2255_1,Heyne,402,407,Q63182,PER,partial,Christian Gottlob Heyne
p2255_1,Virgilii I.,447,458,Q1398,PER,levenshtein,Virgilius
p4499_6,Alberti,365,372,Q3080944,PER,partial,François Alberti de Villeneuve
p3020_2,Fedro,614,619,Q52166,PER,exact,
p3020_2,Stazio,385,391,Q243203,PER,exact,
p3020_2,Sedo,775,779,Q52166,PER,levenshtein,Fedro
p3020_2,Sedeo,820,825,Q52166,PER,levenshtein,Fedro
p3020_2,Sedo,828,832,Q52166,PER,levenshtein,Fedro
p364_1,Middleton,148,157,Q979071,PER,partial,Conyers Middleton
p1012_1,Astruc,301,307,Q560142,PER,partial,Jean Astruc
p4330_4,Firenze,780,787,Q2044,LOC,exact,
p4330_4,S. Lorenzo,768,778,Q17590,PER,exact,
p1789_1,Ariosto,173,180,Q48900,PER,exact,
p24_2,Vienna,831,837,Q1741,LOC,exact,
p24_2,Filicaia,3,11,Q2252971,PER,partial,Vincenzio da Filicaia
p351_1,Aristotele,436,446,Q868,PER,exact,
p351_1,Platone,333,340,Q859,PER,exact,
p351_1,Teofrasto,31,40,Q160362,PER,exact,
p1052_1,Luigi,133,138,Q7742,PER,partial,Luigi XIV di Borbone
p4214_3,Archiloco,1362,1371,Q201323,PER,exact,
p4214_3,Boccaccio,1440,1449,Q1402,PER,exact,
p4214_3,Dante,1423,1428,Q1067,PER,exact,
p4214_3,Erodoto,1384,1391,Q26825,PER,exact,
p4214_3,Esiodo,1354,1360,Q44233,PER,exact,
p4214_3,Ippocrate,1373,1382,Q5264,PER,exact,
p4214_3,Omero,1347,1352,Q6691,PER,exact,
p4214_3,Petrarca,1430,1438,Q1401,PER,exact,
p2349_1,Virgilio,315,323,Q1398,PER,exact,
p2349_1,Virgilio,530,538,Q1398,PER,exact,
p2349_1,Iuno,458,462,Q125046,PER,partial,Iuno Pronuba
p2662_1,Roma,188,192,Q220,LOC,exact,
p2507_1,Omero,494,499,Q6691,PER,exact,
p4302_4,Napoli,51,57,Q2634,LOC,exact,
p4302_4,Napoli,133,139,Q2634,LOC,exact,
p4302_4,Pisa,142,146,Q13375,LOC,exact,
p4302_4,Petrarca,102,110,Q1401,PER,exact,
p4302_4,Costanzo,25,33,Q2849524,PER,partial,Angelo Di Costanzo
p4153_5,Bologna,92,99,Q1891,LOC,exact,
p4036_10,Platone,741,748,Q859,PER,exact,
p4036_10,Luciano,188,195,Q177847,PER,partial,Luciano di Samosata
p4036_10,Luciano,795,802,Q177847,PER,partial,Luciano di Samosata
p4471_2,Vieusseux,55,64,Q3106952,PER,partial,Giovanni Pietro Vieusseux
p4116_1,San Lorenzo,134,145,Q17590,PER,exact,
p4116_1,Licofrone,103,112,Q432737,PER,exact,
p4116_1,Stobeo,50,56,Q444079,PER,exact,
p4116_1,Gesn.,62,67,Q60116,PER,levenshtein,Gesner
p4140_4,Petr,42,46,Q1401,PER,levenshtein,Petrarca
p4295_1,Paris,400,405,Q90,LOC,exact,
p4295_1,Firenze,512,519,Q2044,LOC,exact,
p4295_1,Benjamin Franklin,368,385,Q34969,PER,exact,
p4295_1,Jules Renouard,412,426,Q16196551,PER,exact,
p4295_1,Franklin,262,270,Q34969,PER,partial,Beniamino Franklin
p3317_1,Svetonio,43,51,Q10133,PER,exact,
p3317_1,Forcellini,109,119,Q550353,PER,partial,Egidio Forcellini
p3317_1,Pitisco,93,100,Q7412401,PER,partial,Samuele Pitisco
p4010_5,Alessi,1341,1347,Q4966577,PER,exact,
p4010_5,Ateneo,713,719,Q294923,PER,exact,
p4010_5,Dione Cassio,1138,1150,Q185223,PER,exact,
p4010_5,Euripide,962,970,Q48305,PER,exact,
p4010_5,Fenice Colofonio,679,695,Q10287061,PER,exact,
p4010_5,Platone,1576,1583,Q859,PER,exact,
p4010_5,AElian,1286,1292,Q313782,PER,levenshtein,Eliano
p4010_5,Dalechampio,776,787,Q1230960,PER,levenshtein,Daléchamps
p4010_5,Dalechampio},1405,1417,Q1230960,PER,levenshtein,Daléchamps
p4010_5,Scapula,941,948,Q3179685,PER,partial,Joannes Scapula
p4010_5,Scapula,1111,1118,Q3179685,PER,partial,Joannes Scapula
p2487_1,Cesare,630,636,Q1048,PER,exact,
p2487_1,Cesare,1271,1277,Q1048,PER,exact,
p2487_1,Antonio ne' Lupercali,891,912,Q51673,PER,partial,Marco Antonio
p4454_1,Greece,729,735,Q41,LOC,exact,
p4454_1,Cicero,1007,1013,Q1541,PER,levenshtein,Cicerone
p4135_4,V. Toup,48,55,Q3183484,PER,partial,Jonathan Toup
p911_1,Rousseau,265,273,Q6527,PER,partial,Jean-Jacques Rousseau
p911_1,Rousseau,437,445,Q6527,PER,partial,Jean-Jacques Rousseau
p2095_2,Cicerone,482,490,Q1541,PER,exact,
p4224_1,Gale,165,169,Q2424128,PER,partial,Thomas Gale
p4282_2,V. Forcellini,24,37,Q550353,PER,partial,Egidio Forcellini
p112_1,Venezia,226,233,Q641,LOC,exact,
p2538_1,Petrarca,1407,1415,Q1401,PER,exact,
p2538_1,Caro,1722,1726,Q566851,PER,partial,Annibale Caro
p2538_1,Caro,1742,1746,Q566851,PER,partial,Annibale Caro
p4255_5,Friburgo,118,126,Q2833,LOC,exact,
p2893_1,Orazio,180,186,Q6197,PER,exact,
p2893_1,Virg,289,293,Q1398,PER,levenshtein,Virgilio
p1717_1,Periandro,61,70,Q328793,PER,exact,
p4076_3,Roma,3952,3956,Q1747689,LOC,exact,
p4076_3,Ammone,3325,3331,Q58373,PER,exact,
p4076_3,Annibale,3827,3835,Q36456,PER,exact,
p4076_3,Augusto,2143,2150,Q1405,PER,exact,
p4076_3,Cesare,402,408,Q1048,PER,exact,
p4076_3,Ercole,2649,2655,Q122248,PER,exact,
p4076_3,Minosse,3848,3855,Q23168,PER,exact,
p4076_3,Senofonte,884,893,Q129772,PER,exact,
p4076_3,Virgilio,2267,2275,Q1398,PER,exact,
p4076_3,Alessandro,3278,3288,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3771,3781,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3793,3803,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3815,3825,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Diogene,3784,3791,Q59180,PER,partial,Diogene il cinico
p4076_3,Filippo,3806,3813,Q130650,PER,partial,Filippo II di Macedonia
p4076_3,Luciano,3729,3736,Q177847,PER,partial,Luciano di Samosata
p4076_3,Scipione,3837,3845,Q2253,PER,partial,Publio Cornelio Scipione l'Africano Maggiore
p4076_3,Sveton,493,499,Q10133,PER,levenshtein,Suetonio
p4119_7,Lucca,110,115,Q13373,LOC,exact,
p1354_1,Salomone,945,953,Q37085,PER,exact,
p1354_1,Socrate,854,861,Q913,PER,exact,
p4092_1,Buffon,369,375,Q229264,PER,exact,
p4092_1,Buffon,809,815,Q229264,PER,exact,
p4406_2,Paris,1899,1904,Q90,LOC,exact,
p4406_2,Bergmann,947,955,Q16352836,PER,partial,Benjamin von Bergmann
p4406_2,M. de Bonstetten,1465,1481,Q116778,PER,partial,Charles Victor de Bonstetten
p4406_2,de la Relig,1744,1755,Q116778,PER,partial,Charles Victor de Bonstetten
p4406_2,B. Constant,1731,1742,Q123089,PER,partial,Henri-Benjamin Constant de Rebecque
p4406_2,Rühs,710,714,Q96617,PER,partial,Friedrich Rühs
p2582_1,S. Giacomo,925,935,Q43999,PER,partial,San Giacomo Maggiore Apostolo
p4475_2,Nieb,193,197,Q60586,PER,levenshtein,Niebuhr
p2239_2,Cicerone,722,730,Q1541,PER,exact,
p2239_2,Cicerone,877,885,Q1541,PER,exact,
p2239_2,Demostene,697,706,Q117253,PER,exact,
p2239_2,Demostene,839,848,Q117253,PER,exact,
p3884_1,Prussia,240,247,Q38872,LOC,exact,
p3884_1,Ariosto,934,941,Q48900,PER,exact,
p3884_1,Dante,871,876,Q1067,PER,exact,
p3884_1,Petrarca,964,972,Q1401,PER,exact,
p3884_1,Marchesa du Châtelet,269,289,Q7286,PER,partial,Émilie du Châtelet
p3884_1,Federico II,252,263,Q33550,PER,partial,Federico II di Prussia
p3884_1,Frédéric II,346,357,Q33550,PER,partial,Federico II di Prussia
p3884_1,Federico,642,650,Q33550,PER,partial,Federico II di Prussia
p3884_1,Federico,829,837,Q33550,PER,partial,Federico II di Prussia
p3884_1,Federico,1021,1029,Q33550,PER,partial,Federico II di Prussia
p2982_1,Omero,36,41,Q6691,PER,exact,
p2982_1,Omero,646,651,Q6691,PER,exact,
p4073_1,Cambrai,75,82,Q181285,LOC,exact,
p4073_1,Gerusalemme,269,280,Q1218,LOC,exact,
p4073_1,Ferdinando il Cattolico,14,37,Q12860,PER,exact,
p4490_2,Borghesi,582,590,Q581258,PER,partial,Bartolomeo Borghesi
p2836_2,Boccaccio,3967,3976,Q1402,PER,exact,
p2836_2,Petrarca,3220,3228,Q1401,PER,exact,
p2836_2,Petrarca,3356,3364,Q1401,PER,exact,
p2836_2,Petrarca,4133,4141,Q1401,PER,exact,
p2836_2,Petrarca,4186,4194,Q1401,PER,exact,
p2836_2,Caro,4926,4930,Q566851,PER,partial,Annibale Caro
p41_2,Metastasio,106,116,Q29473,PER,exact,
p41_2,Voltaire,339,347,Q9068,PER,exact,
p41_2,Alfieri,254,261,Q296244,PER,partial,Vittorio Amedeo Alfieri
p41_2,Calsabigi,150,159,Q1310912,PER,partial,Ranieri de’ Calsabigi
p41_2,Caluso,302,308,Q3531273,PER,partial,Tommaso Valperga di Caluso
p4082_4,Corticelli,64,74,Q21124239,PER,partial,Salvatore Corticelli
p4182_6,Carlo,77,82,Q270438,PER,partial,Carlo di Valois
p4153_1,Bologna,171,178,Q1891,LOC,exact,
p2460_1,Roma,258,262,Q220,LOC,exact,
p2460_1,Parigi,1097,1103,Q90,LOC,exact,
p2460_1,Padova,1196,1202,Q617,LOC,exact,
p2460_1,Bologna,1218,1225,Q1891,LOC,exact,
p2460_1,Firenze,1904,1911,Q2044,LOC,exact,
p2460_1,Francia,2014,2021,Q142,LOC,exact,
p2460_1,Petrarca,190,198,Q1401,PER,exact,
p2460_1,Alamanni,1448,1456,Q721846,PER,partial,Luigi Alamanni il Vecchio
p2460_1,Stefano,1118,1125,Q260921,PER,partial,Roberto Stefano
p2460_1,Sabio,1327,1332,Q24202435,PER,partial,Ioannes Antonius de Nicolinis de Sabio
p2460_1,Nicolini,1315,1323,Q24202435,PER,partial,Giovanni Antonio de Nicolini de Sabio
p2460_1,Rucellai,1255,1263,Q1248954,PER,partial,Giovanni di Bernardo Rucellai
p2460_1,Rucellai,1765,1773,Q1248954,PER,partial,Giovanni di Bernardo Rucellai
p2460_1,Volpi,1204,1209,Q3766475,PER,partial,Giovanni Antonio Volpi
p2460_1,Volpi,1381,1386,Q3766475,PER,partial,Giovanni Antonio Volpi
p58_3,Omero,27,32,Q6691,PER,exact,
p3074_2,Claudio,28,35,Q1411,PER,exact,
p3074_2,Ulpiano,381,388,Q310076,PER,exact,
p3074_2,Gruter,99,105,Q64263,PER,levenshtein,Jan Gruter
p1043_1,Francia,582,589,Q142,LOC,exact,
p1043_1,italia,595,601,Q38,LOC,exact,
p1043_1,europa,1117,1123,Q46,LOC,exact,
p4492_7,Foscolo,367,374,Q166234,PER,exact,
p4117_1,Maria,220,225,Q345,PER,exact,
p4117_1,Toup,157,161,Q3183484,PER,partial,Jonathan Toup
p4435_1,Asia,207,211,Q48,LOC,exact,
p4435_1,Bitinia,230,237,Q373189,LOC,exact,
p4435_1,Paflagonia,243,253,Q622032,LOC,exact,
p4435_1,Erodoto,835,842,Q26825,PER,exact,
p4435_1,Omero,22,27,Q6691,PER,exact,
p4435_1,Herodoti,807,815,Q26825,PER,levenshtein,Erodoto
p3245_1,Papa Pio VII,949,961,Q124754,PER,exact,
p3245_1,Platone,779,786,Q859,PER,exact,
p3245_1,Pascal,814,820,Q1290,PER,partial,Blaise Pascal
p3245_1,Rousseau,889,897,Q6527,PER,partial,Jean-Jacques Rousseau
p3245_1,Staël,907,912,Q123041,PER,partial,Anne Louise Germaine de Staël
p4145_3,Paris,134,139,Q90,LOC,exact,
p4145_3,Scarron,204,211,Q551725,PER,exact,
p4145_3,Sévigné,220,227,Q78440560,PER,partial,Madame de Sévigné
p2171_1,Staël,48,53,Q123041,PER,partial,Anne Louise Germaine de Staël
p47_3,Celso,2273,2278,Q312420,PER,exact,
p47_3,Oraz,2360,2364,Q6197,PER,levenshtein,Orazio
p1858_1,Aristarco di Samo,292,309,Q140188,PER,exact,
p1858_1,Cusa,324,328,Q154751,PER,partial,Niccolò da Cusa
p1858_1,Pittagora,279,288,Q10261,PER,levenshtein,Pitagora
p4464_2,Callimaco,19,28,Q192417,PER,exact,
p4464_2,Callimaco,234,243,Q192417,PER,exact,
p4464_2,Menag,196,201,Q648856,PER,levenshtein,Menagio
p4464_2,Orelli,134,140,Q119310,PER,partial,Johann Caspar von Orelli
p4464_2,Teone,257,262,Q405173,PER,partial,Elio Teone
p1464_2,Petrarca,1303,1311,Q1401,PER,exact,
p4408_2,Constant,405,413,Q123089,PER,partial,Henri-Benjamin Constant de Rebecque
p4408_2,W. Schlegel,3,14,Q57281,PER,partial,August Wilhelm von Schlegel
p4417_7,Carlo,74,79,Q77981274,PER,partial,Carlo Orazio Leopardi
p724_1,Parigi,94,100,Q90,LOC,exact,
p724_1,Floro,55,60,Q316483,PER,exact,
p724_1,Petrarca,249,257,Q1401,PER,exact,
p743_1,Cicerone,405,413,Q1541,PER,exact,
p1145_1,Messala Corvino,367,382,Q508117,PER,partial,Marco Valerio Messalla Corvino
p1170_2,Omero,876,881,Q6691,PER,exact,
p666_1,de Lambert,481,491,Q457511,PER,partial,Anne-Thérèse de Marguenat-de-Courcelles
p666_1,Lambert,237,244,Q457511,PER,partial,Madame de Lambert
p4188_8,Bologna,216,223,Q1891,LOC,exact,
p2523_1,Dante,35,40,Q1067,PER,exact,
p2523_1,Omero,273,278,Q6691,PER,exact,
p2523_1,Ovidio,0,6,Q7198,PER,exact,
p2523_1,Pietro,413,419,Q33923,PER,exact,
p2523_1,Virgilio,17,25,Q1398,PER,exact,
p2523_1,Virgilio,261,269,Q1398,PER,exact,
p2523_1,Bartoli,90,97,Q2283604,PER,partial,Daniello Bartoli
p4479_2,Paris,93,98,Q90,LOC,exact,
p4479_2,Lord Byron,480,490,Q5679,PER,exact,
p4479_2,Ossian,557,563,Q15837802,PER,exact,
p4479_2,Villemain,50,59,Q318337,PER,partial,Abel-François Villemain
