id,surface_form,start_pos,end_pos,type
p4478_1,Omero,63,68,LOC
p206_3,Laerz,84,89,PER
p9_2,Horace,1447,1453,PER
p4010_4,Crusca,379,385,PER
p3577_1,Mons,728,732,PER
p4196_1,Irrepo,143,149,PER
p3761_2,V. Forcell,235,245,PER
p2987_1,Bastian Borrego,215,230,PER
p4177_3,Notisi,155,161,PER
p4030_9,Settuagesima,178,190,PER
p3960_2,Tovaglia,36,44,PER
p3960_2,D. Quijote,99,109,PER
p2715_1,Degli Scritt,11,23,PER
p3058_1,Varsavia,249,257,LOC
p3058_1,Milano,299,305,LOC
p2821_3,Forcell,1172,1179,PER
p4326_2,Omero,24,29,LOC
p942_1,Scien,122,127,LOC
p942_1,Traduz,179,185,PER
p942_1,Leu-Lee,200,207,LOC
p942_1,Rèmusat,347,354,PER
p942_1,Abel,1563,1567,PER
p942_1,Rèmusat,1568,1575,PER
p942_1,Panthéon Chinois,1807,1823,PER
p942_1,Préface,1845,1852,PER
p942_1,Hammer,2029,2035,PER
p4183_2,V. Casaub,191,200,PER
p4183_2,Athenae,205,212,LOC
p4183_2,V. Casaub,873,882,PER
p4041_6,Senof,185,190,LOC
p4041_6,Cineg,196,201,PER
p4519_3,Pontedera,592,601,LOC
p4519_3,Iulii,603,608,LOC
p4519_3,Trojanos Graecorum,871,889,PER
p3797_1,Veggansi,1917,1925,PER
p3797_1,Dei,2230,2233,PER
p4180_1,Athenae,53,60,LOC
p4007_6,V. Scap.,39,47,PER
p324_5,Fabricio,764,772,PER
p3984_1,V. Forc,37,44,PER
p2360_1,Extremus,0,8,PER
p1346_2,Aegle,350,355,LOC
p1346_2,Virg,357,361,LOC
p4110_4,Visitazione di Maria Vergine Santissima,260,299,LOC
p4092_1,Vecchiezza,850,860,PER
p4467_2,Anabasi,29,36,PER
p4151_8,Tero,0,4,PER
p4151_8,V. Forcell.,32,43,PER
p2865_1,Crusca,440,446,PER
p3624_2,Fuam.,222,227,PER
p993_1,Gallie,1084,1090,PER
p993_1,Cesena,1290,1296,LOC
p993_1,Scozzesi,1379,1387,PER
p993_1,Bardi,1645,1650,PER
p993_1,Romani,1732,1738,PER
p993_1,Sascrita,3640,3648,PER
p2355_2,Lecator,2257,2264,PER
p2355_2,Licator,2279,2286,PER
p1_4,Giove,84,89,LOC
p3071_1,Dompter,0,7,PER
p3071_1,de Rep,132,138,PER
p3071_1,Veggasi,217,224,PER
p1366_1,Bocc,27,31,PER
p1366_1,Frullone,571,579,PER
p1366_1,Omero,684,689,LOC
p601_2,Cato,5,9,PER
p4239_2,V. Crusca,56,65,PER
p2350_2,Traherent,361,370,PER
p2350_2,Admoneat,398,406,PER
p3986_1,Memini,527,533,PER
p3967_1,Ippocrate,305,314,LOC
p4101_5,Terent,83,89,LOC
p4101_5,Davus,129,134,PER
p4101_5,Lucian,230,236,PER
p966_2,Niuna,312,317,PER
p453_2,Dei,299,302,PER
p453_2,Dei,538,541,PER
p1848_1,Arabi,372,377,LOC
p1848_1,Sirac,460,465,PER
p1848_1,Lucano,833,839,LOC
p2982_1,Iliade,669,675,PER
p3835_1,Prussia,201,208,LOC
p1179_1,Chinesi,2060,2067,PER
p4046_4,Nettuno,98,105,LOC
p4046_4,Polifemo,108,116,PER
p4046_4,Sui,224,227,PER
p4046_4,Sum.,235,239,PER
p3247_1,Mad,4011,4014,PER
p4144_4,Eunuch,318,324,PER
p4144_4,Pio Clem,377,385,PER
p4165_4,Versio Camerarii,248,264,PER
p4150_1,V. Forc,323,330,PER
p4150_1,Gloss,334,339,PER
p3896_1,Aristot,121,128,LOC
p3896_1,Aristot,203,210,LOC
p3704_1,Abluo,2688,2693,PER
p3704_1,Diluo,2696,2701,PER
p3704_1,Veggasi,2711,2718,PER
p4510_1,Lampasco,982,990,PER
p4165_16,de Idololat.,70,82,PER
p86_1,Corinne,15,22,PER
p3997_3,marg,14,18,LOC
p13_1,Ato,348,351,PER
p13_1,Rodope,357,363,PER
p13_1,Capo,443,447,PER
p13_1,Dio,495,498,PER
p13_1,Nettuno,916,923,LOC
p13_1,Greco,1087,1092,PER
p13_1,Dio,1139,1142,PER
p13_1,Dio,2288,2291,PER
p2199_1,Vedilo,518,524,PER
p2199_1,Musso,528,533,PER
p2199_1,Mutio,535,540,PER
p2199_1,Mutitus,542,549,PER
p2199_1,Mussitare,551,560,PER
p2199_1,Mussare,601,608,PER
p2199_1,Mutire,652,658,PER
p2009_1,Fluxus,193,199,PER
p1176_2,Suida,654,659,PER
p3357_3,μελετάω,444,451,LOC
p3357_3,Μελετάω,546,553,PER
p4241_2,Spruzzolare,0,11,PER
p4241_2,Svolticchiare,29,42,PER
p1140_1,Teucri,400,406,PER
p1140_1,Iactabant,2341,2350,PER
p1140_1,Spargebant,2352,2362,PER
p2624_2,Pontedera,70,79,LOC
p2624_2,Patav,150,155,PER
p2624_2,typis Seminarii,165,180,PER
p2624_2,B. V. Addolorata,242,258,PER
p472_1,Eiusque,262,269,PER
p472_1,Velleiano,348,357,PER
p472_1,V.,522,524,PER
p4494_1,Londr.,893,899,PER
p4226_1,V. Mannuccii Adagia,175,194,PER
p4356_2,Furioso,654,661,PER
p1078_1,Enea,1036,1040,LOC
p3400_1,Danese,1026,1032,PER
p3400_1,Alemagna,1089,1097,PER
p4405_1,Argentoraten,174,186,PER
p4405_1,Schweighaeuser,218,232,PER
p4379_1,Wolfio,161,167,PER
p4379_1,Tisameno Orestis,377,393,PER
p4379_1,Doriesi,799,806,PER
p4379_1,Greco,841,846,PER
p4379_1,Prolegom,2181,2189,PER
p4379_1,Homerum,2194,2201,PER
p4379_1,Risposemi,3055,3064,PER
p4414_3,Batracomiomachia,454,470,PER
p4414_3,Schweigh.,635,644,PER
p4414_3,Schweigh.,732,741,PER
p1558_2,Vedilo,114,120,PER
p28_3,Alcaici,157,164,PER
p28_3,Simonidei,167,176,PER
p28_3,Eroici,196,202,PER
p28_3,Morali,205,211,PER
p2368_1,Tristis,0,7,PER
p4015_2,V. la Crusca,42,54,PER
p4015_2,Forcell,334,341,PER
p4015_2,Impransus,379,388,PER
p3023_1,V. Forcell,42,52,PER
p3023_1,Gloss,56,61,PER
p3023_1,Nótisi,544,550,PER
p3023_1,Venanz,571,577,PER
p3023_1,Fortun,579,585,PER
p3125_1,Romani,770,776,PER
p3125_1,Lusiade,1060,1067,PER
p3125_1,Enriade,1211,1218,PER
p3125_1,Gerusalemme,1562,1573,LOC
p3125_1,Goffredo,1901,1909,PER
p3125_1,Dio,2680,2683,PER
p3125_1,Tunisina,2994,3002,LOC
p3125_1,Algerina,3005,3013,LOC
p3125_1,Canz,3376,3380,PER
p3125_1,Ateniesi,5530,5538,PER
p3125_1,Spagna,5928,5934,LOC
p3057_2,Crusca,21,27,PER
p3057_2,Osbech,127,133,PER
p3057_2,Crusca,191,197,PER
p107_4,Arriano Stor,47,59,LOC
p107_4,B. G.,292,297,PER
p3625_1,Nótisi,20,26,PER
p3625_1,Nótisi,281,287,PER
p3625_1,Forcell.,967,975,PER
p3625_1,Forcell,1376,1383,PER
p3625_1,Gloss,1429,1434,PER
p3625_1,Confundere,1439,1449,PER
p3625_1,Corn,3878,3882,PER
p3625_1,Le Fevre,3920,3928,PER
p3625_1,de Phaedro,4000,4010,PER
p3625_1,Greci,5428,5433,PER
p4120_15,Lucian.,31,38,PER
p4120_15,San Francesco di Assisi.,71,95,LOC
p465_1,Brundisium,210,220,PER
p465_1,Brundisii,316,325,PER
p465_1,Brindisi,412,420,LOC
p465_1,Burmanno,494,502,PER
p465_1,Lugd,522,526,PER
p465_1,Sam,543,546,PER
p465_1,Luchtmans.,548,558,PER
p3053_1,V. Forcell,260,270,PER
p4499_6,Talus,0,5,PER
p4499_6,Cipolla,24,31,PER
p4499_6,V. Forcell.,284,295,PER
p4499_6,Ceniza,300,306,PER
p270_3,D'Argens,679,687,PER
p270_3,Laonde,998,1004,PER
p2264_1,Aliquando,938,947,PER
p2264_1,Vedilo,969,975,PER
p62_3,Isso,26,30,LOC
p62_3,Persiani,376,384,PER
p15_1,Lod,75,78,LOC
p15_1,Breme,83,88,LOC
p15_1,Breme,1701,1706,LOC
p15_1,Gravina,3481,3488,LOC
p15_1,Breme,6774,6779,LOC
p15_1,Dei,8223,8226,PER
p4227_6,Barone N. N.,473,485,PER
p4227_6,Hertzogenbrück,488,502,LOC
p4227_6,Manini,552,558,PER
p8_3,Cavalli,1576,1583,PER
p8_3,Beca,1708,1712,PER
p8_3,Nencia,1721,1727,PER
p8_3,Barba,2041,2046,PER
p1659_1,Empire,338,344,PER
p2674_2,Apollonio,132,141,PER
p144_1,Arcadia,2614,2621,LOC
p4397_1,Morale,471,477,PER
p4167_9,Applichisi,142,152,PER
p2453_1,Corinne,1034,1041,PER
p4010_5,Perizonio,1273,1282,PER
p4010_5,Eusebio,1529,1536,PER
p4010_5,Fedone,1566,1572,PER
p4010_5,Fenice,1809,1815,LOC
p4048_1,Ioni,170,174,PER
p3390_1,Crusca,476,482,PER
p3390_1,{alborotto,486,496,PER
p4248_2,μοχϑηρος,0,8,PER
p4248_2,Casaub,165,171,PER
p4248_2,Athenae,176,183,LOC
p4124_3,Laert.,111,117,PER
p3117_1,Veggasi,1773,1780,PER
p3117_1,Vedesi,2657,2663,PER
p3687_1,Sella,0,5,PER
p3687_1,Sella,375,380,PER
p3687_1,Sella,410,415,PER
p3687_1,v. la Crusca,432,444,PER
p1790_1,Napoletano,100,110,PER
p3135_1,Romani,499,505,PER
p3135_1,Parlino,1004,1011,PER
p4301_3,Lascerian,140,149,PER
p4301_3,Sonetto,196,203,PER
p43_5,V. Laerz.,430,439,PER
p43_5,Gręc,521,525,PER
p4281_3,Praefat,70,77,PER
p4281_3,Dion.,82,87,PER
p4281_3,Giovanni Leunclavio,97,116,PER
p4281_3,Leunclavii Jus Graeco,227,248,PER
p2247_1,Nocchiero,0,9,PER
p2247_1,Nauclerus,139,148,PER
p1150_3,Deor.,737,742,PER
p1150_3,Menaechm.,947,956,PER
p4148_1,Perticari,99,108,LOC
p4148_1,Calcagna,145,153,PER
p4148_1,Sacca,167,172,PER
p1012_1,Andrès,518,524,PER
p2996_1,V. Forcell,755,765,PER
p2996_1,A,770,771,LOC
p2996_1,V.,1115,1117,PER
p2996_1,Aucupo,1667,1673,PER
p2996_1,Nuncupo,1724,1731,PER
p2996_1,Opitulo,2010,2017,PER
p2996_1,Forcell,2116,2123,PER
p2996_1,Tollo,2128,2133,LOC
p2996_1,Forcell,2219,2226,PER
p2796_2,Veggasi,2464,2471,PER
p24_3,Longino,320,327,PER
p24_3,Meco,925,929,PER
p24_3,Canz,1234,1238,PER
p24_3,Guisa,1286,1291,PER
p24_3,Canz,2591,2595,PER
p24_3,Elle,2635,2639,PER
p24_3,Canz,2758,2762,PER
p3642_1,V.,798,800,PER
p3642_1,de Solìs,831,839,PER
p1270_2,Etiopi,1011,1017,PER
p2243_2,Enea,84,88,LOC
p2243_2,Troia,528,533,PER
p4158_8,Casaub,436,442,PER
p4158_8,Aristides de Neptuno,789,809,PER
p4158_8,Jebbii,827,833,PER
p4158_8,Τhes,1763,1767,LOC
p4158_8,Heraclid.,1778,1787,PER
p4158_8,Charact.,1838,1846,PER
p4158_8,Mantinea,1999,2007,PER
p4158_8,Forcell,2738,2745,PER
p32_4,Gręciappellant,3604,3618,PER
p2202_2,Valesii,378,385,PER
p2202_2,carmen,410,416,PER
p2202_2,Valerii,418,425,PER
p2477_1,Niuno,65,70,PER
p4147_3,Caratt,96,102,PER
p1789_1,Angelica,439,447,PER
p2991_1,S,317,318,LOC
p2991_1,Quaeso,332,338,PER
p2991_1,Forcell,488,495,PER
p2991_1,S,500,501,LOC
p2991_1,Haesum,1496,1502,PER
p2991_1,Forcell,1654,1661,PER
p2991_1,Haereo,1663,1669,PER
p4029_2,Colla,10,15,PER
p4029_2,Gloss,101,106,PER
p714_1,Mad,448,451,PER
p3347_1,Gotha,4063,4068,PER
p4240_1,Ipomone,305,312,PER
p3964_3,Empedocle,1271,1280,LOC
p3964_3,Omero,2553,2558,LOC
p3964_3,Senofonte,4586,4595,PER
p3964_3,Loreto,4723,4729,LOC
p1061_4,Calvinista,20,30,PER
p3709_1,Forc,497,501,PER
p3709_1,Forc,580,584,PER
p3709_1,Vivescere,618,627,LOC
p4114_1,V. Scap.,47,55,PER
p4148_4,Trottiner,0,9,PER
p4148_4,Trévoux,108,115,PER
p4148_4,Archéol,150,157,PER
p3486_2,Dei,819,822,PER
p208_1,sur les Eloges,157,171,PER
p208_1,Thomas.,485,492,PER
p4190_8,de Regno,124,132,PER
p4190_8,A.,147,149,PER
p4190_8,Morell,167,173,PER
p2879_2,paonessa,1366,1374,PER
p4151_7,V. Forc,53,60,PER
p1120_1,Auctare,189,196,PER
p1120_1,Mactare,304,311,PER
p3298_6,Quieturus,104,113,PER
p3298_6,Iul,144,147,LOC
p3298_6,Caes.,149,154,PER
