par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2778_1,de Different. vocabulor.,1697,1721,viaf176524783,WORK,exact,
https://digitalzibaldone.net/node/p2778_1,epist.,1767,1773,viaf199730285,WORK,exact,
https://digitalzibaldone.net/node/p2779_2,Pad.,487,491,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2779_2,la Gramm.,474,483,viaf39693486,WORK,exact,
https://digitalzibaldone.net/node/p2780_1,Forcellini,234,244,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2783_1,Apologia,746,754,viaf1849165326510516290005,WORK,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,2187,2194,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2057,2065,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2231,2239,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tucidide,1814,1822,Q41683,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Platone,1828,1835,Q859,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tusano,2200,2206,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2786_1,odissea,643,650,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2786_1,odissea,766,773,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2786_1,teogonia,670,678,Q156498,WORK,exact,
https://digitalzibaldone.net/node/p2786_1,Teogonia,812,820,Q156498,WORK,exact,
https://digitalzibaldone.net/node/p2788_1,Tusano,359,365,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2788_1,odissea,799,806,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2788_1,Odiss.,908,914,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2788_1,Iliade,968,974,Q8275,WORK,exact,
https://digitalzibaldone.net/node/p2788_1,la Crus.,1757,1765,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,Esiodo,509,515,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Terra,551,556,Q93172,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Teogonia,191,199,Q156498,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,Iliade,427,433,Q8275,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,Iliade,1442,1448,Q8275,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,Proposta,1302,1310,Q42194678,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,odiss.,1378,1384,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2790_1,odissea,1479,1486,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2791_1,odissea,198,205,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2792_1,Amstel.,875,882,Q727,LOC,exact,
https://digitalzibaldone.net/node/p2792_1,Scapula,557,564,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2792_1,odissea,498,505,Q35160,WORK,exact,
https://digitalzibaldone.net/node/p2792_2,Aen.,52,56,Q60220,WORK,exact,
https://digitalzibaldone.net/node/p2793_2,Fabric.,230,237,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Porfirio,2553,2561,Q203445,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Holstenio,2626,2635,Q322331,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Orazione εἰς Σοῦμμον στρατηλάτην,169,201,viaf206698804,WORK,exact,
https://digitalzibaldone.net/node/p2793_2,B. G.,238,243,Q20552068,WORK,exact,
https://digitalzibaldone.net/node/p2793_2,Vita di Plotino,2596,2611,Q19239197,WORK,exact,
https://digitalzibaldone.net/node/p2793_2,de Vita et scriptis Porphyrii,2636,2665,viaf315674872,WORK,exact,
https://digitalzibaldone.net/node/p2796_1,Fabric.,619,626,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Oratio funebris,524,539,viaf293823129,WORK,exact,
https://digitalzibaldone.net/node/p2796_1,B. G.,630,635,Q20552068,WORK,exact,
https://digitalzibaldone.net/node/p2799_1,Fabric.,1302,1309,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2799_1,libri,701,706,viaf37165272511710690008,WORK,exact,
https://digitalzibaldone.net/node/p2799_1,B. G.,812,817,Q20552068,WORK,exact,
https://digitalzibaldone.net/node/p2799_1,Codice Cizense,1091,1105,viaf199741195,WORK,exact,
https://digitalzibaldone.net/node/p2804_1,Tebe,2200,2204,Q11225429,LOC,exact,
https://digitalzibaldone.net/node/p2804_1,Teseo,2171,2176,Q1320718,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Edipo,2187,2192,Q130890,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Oraz.,3152,3157,Q6197,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Viaggio d'Anacarsi,115,133,Q4010942,WORK,exact,
https://digitalzibaldone.net/node/p2804_1,art. poet.,3158,3168,Q677997,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1349,1355,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1530,1536,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Ven.,1673,1677,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Comin da Trino di Monferrato,1682,1710,Q59629485,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Crusca,1011,1017,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Crusca,1625,1631,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,lettera,1076,1083,viaf24159474312527662470,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,lettera,1786,1793,viaf24159474312527662470,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Prose,1184,1189,zibbibl075,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Lettere di diversi eccellentissimi huomini,1285,1327,viaf2514434,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Lettere volgari di diversi nobilissimi huomini et eccellentissimi ingegni,1427,1500,viaf15159474314527662500,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,Lettere di XIII Huomini illustri,1639,1671,viaf37059067,WORK,exact,
https://digitalzibaldone.net/node/p2809_1,il Magnifico,1750,1762,viaf8504161575650204730009,WORK,exact,
https://digitalzibaldone.net/node/p2811_2,᾽Aττικιστῇ,37,47,viaf7983159521647933070006,WORK,exact,
https://digitalzibaldone.net/node/p2811_2,B. G.,340,345,Q20552068,WORK,exact,
https://digitalzibaldone.net/node/p2813_1,Virgilio,1146,1154,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2813_1,Aen.,1155,1159,Q60220,WORK,exact,
https://digitalzibaldone.net/node/p2815_1,Eneide,406,412,Q60220,WORK,exact,
https://digitalzibaldone.net/node/p2815_1,Georg.,440,446,Q674439,WORK,exact,
https://digitalzibaldone.net/node/p2819_2,Forcellini,395,405,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2819_2,Forcell.,484,492,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2819_2,il Glossar.,495,506,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2820_2,Forcellini,525,535,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2820_3,Forcellini,766,776,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2821_1,Forcellini,86,96,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2823_1,Perticari,2136,2145,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2823_1,Apolog. di Dante,2146,2162,viaf1849165326510516290005,WORK,exact,
https://digitalzibaldone.net/node/p2825_1,Patav.,722,728,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2825_1,Augustodunensis,28,43,Q543586,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Gellii,497,503,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fortunatiano,560,572,Q3748855,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Tillemontius,617,629,Q1361139,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fabricius,669,678,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Mansii,714,720,Q939189,PER,exact,
https://digitalzibaldone.net/node/p2825_1,De luminaribus Ecclesiae,45,69,Q119748603,WORK,exact,
https://digitalzibaldone.net/node/p2825_1,De Scriptoribus Ecclesiasticis,232,262,Q42187344,WORK,exact,
https://digitalzibaldone.net/node/p2825_1,Amoenitatum Philologicarum,522,548,viaf69681040,WORK,exact,
https://digitalzibaldone.net/node/p2825_1,memoriarum,639,649,Q42192848,WORK,exact,
https://digitalzibaldone.net/node/p2825_1,Bibl. lat. med. et inf. aetat.,679,709,Q42187344,WORK,exact,
https://digitalzibaldone.net/node/p2825_2,Collezione di vari aneddoti greci,589,622,zibbibl189,WORK,exact,
https://digitalzibaldone.net/node/p2829_1,Itinerario,1392,1402,Q3155952,WORK,exact,
https://digitalzibaldone.net/node/p2835_2,Cas.,89,93,Q1216194,WORK,exact,
https://digitalzibaldone.net/node/p2836_1,Georg.,107,113,Q674439,WORK,exact,
https://digitalzibaldone.net/node/p2836_2,Petrarca,3220,3228,Q1401,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Petrarca,3356,3364,Q1401,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Petrarca,4133,4141,Q1401,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Petrarca,4186,4194,Q1401,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Boccaccio,3967,3976,Q1402,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Caro,4926,4930,Q566851,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Eneida,4915,4921,Q3725204,WORK,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,405,410,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,683,688,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,286,291,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,840,845,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,3304,3309,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cange,4666,4671,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Ioh. de Ianua,471,484,Q2312678,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Giordani,1737,1745,Q1092339,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Monti,1776,1781,Q723643,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Hickesio,4647,4655,Q5540582,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Carm.,229,234,Q105725380,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossar.,277,285,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossar.,398,406,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossar.,589,597,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossar.,831,839,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossar.,3295,3303,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Il Gloss.,433,442,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Lessico,530,537,Q381156,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Proposta,1783,1791,Q42194678,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,la Crusca,2800,2809,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,la Crusca,4692,4701,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,il Glossario,3927,3939,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,il Glossario,4006,4018,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2842_1,Glossario,4676,4685,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2845_1,Omero,502,507,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Ariosto,514,521,Q48900,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Shakespeare,526,537,Q692,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Lope,542,546,Q165257,PER,exact,
https://digitalzibaldone.net/node/p2849_1,mad. di Staël,2100,2113,Q123041,PER,exact,
https://digitalzibaldone.net/node/p2849_1,Biblioteca Italiana,2203,2222,viaf5827165271652910690008,WORK,exact,
https://digitalzibaldone.net/node/p2852_1,la traduzione de' Settanta,1798,1824,Q29334,WORK,exact,
https://digitalzibaldone.net/node/p2859_1,Canova,1994,2000,Q5547,PER,exact,
https://digitalzibaldone.net/node/p2864_1,il Glossar.,343,354,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2864_1,il Forcell.,355,366,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2864_3,Ulpiano,444,451,Q310076,PER,exact,
https://digitalzibaldone.net/node/p2864_3,Glossario,364,373,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2864_3,il Glossar.,456,467,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2865_1,son.,239,243,viaf175119664,WORK,exact,
https://digitalzibaldone.net/node/p2865_1,la Crusca,437,446,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2865_3,Plat.,663,668,Q859,PER,exact,
https://digitalzibaldone.net/node/p2865_3,de rep.,669,676,Q123397,WORK,exact,
https://digitalzibaldone.net/node/p2865_3,Georg.,945,951,Q674439,WORK,exact,
https://digitalzibaldone.net/node/p2866_1,Socratica,907,916,Q913,PER,exact,
https://digitalzibaldone.net/node/p2869_1,Francia,2915,2922,Q142,LOC,exact,
https://digitalzibaldone.net/node/p2869_1,Francia,3404,3411,Q142,LOC,exact,
https://digitalzibaldone.net/node/p2869_1,Provenza,2982,2990,Q101081,LOC,exact,
https://digitalzibaldone.net/node/p2869_1,Perticari,1705,1714,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2869_1,Perticari,3106,3115,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2869_1,Apologia di Dante,1715,1732,viaf1849165326510516290005,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Rom.,2901,2905,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2876_2,Macrobio,2283,2291,Q313934,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Virgilio,2389,2397,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Virgilio,2676,2684,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Frontino,1072,1080,Q297377,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Gellio,1108,1114,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1148,1156,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1384,1392,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1647,1655,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Censorino,1180,1189,Q707449,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1211,1227,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1414,1430,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Apuleio,1355,1362,Q170512,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Apuleio,2066,2073,Q170512,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1485,1502,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1579,1596,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1814,1831,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1988,2005,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio,1638,1644,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziale,1684,1692,Q2098,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Scribonio,1695,1704,Q461678,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano,1851,1859,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,1947,1956,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,2037,2046,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,2154,2163,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Seneca,2092,2098,Q2054,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Ausonio,2178,2185,Q234593,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Silio,2227,2232,Q316123,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cornificio,2512,2522,Q773808,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Ovidio,2772,2778,Q7198,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cicerone,2839,2847,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cic.,2866,2870,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Saturn.,344,351,Q3950848,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Eneide,2433,2439,Q60220,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,1295,1305,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,2612,2622,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,2801,2811,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcell.,2716,2724,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,de republ.,2872,2882,Q656161,WORK,exact,
https://digitalzibaldone.net/node/p2879_1,Forcellini,196,206,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2879_2,italia,1900,1906,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2879_2,Corticelli,1229,1239,Q21124239,PER,exact,
https://digitalzibaldone.net/node/p2879_2,Buommattei,1246,1256,Q3638052,PER,exact,
https://digitalzibaldone.net/node/p2879_2,Archaeol. roman.,266,282,Q3618627,WORK,exact,
https://digitalzibaldone.net/node/p2879_2,Trattato,1257,1265,viaf205792742,WORK,exact,
https://digitalzibaldone.net/node/p2881_1,Gerione,297,304,Q86805,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Lettera,97,104,viaf31159474143527661074,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,Cang.,1388,1393,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Forcell.,300,308,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,Forcell.,880,888,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,il Glossar.,1376,1387,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,Glossar.,1664,1672,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2884_1,Venez.,633,639,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2884_1,Lezioni sulle doti di una colta favella,443,482,viaf90228090,WORK,exact,
https://digitalzibaldone.net/node/p2884_1,il Comento,534,544,viaf200814913,WORK,exact,
https://digitalzibaldone.net/node/p2884_1,Canzone d'amore,574,589,viaf179845659,WORK,exact,
https://digitalzibaldone.net/node/p2885_1,Forc.,1284,1289,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Perticari,1763,1772,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Giordani,1813,1821,Q1092339,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Monti,1838,1843,Q723643,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Trattato degli Scrittori del 300,1777,1809,viaf34613848,WORK,exact,
https://digitalzibaldone.net/node/p2885_1,Lettera,1828,1835,zibbibl046,WORK,exact,
https://digitalzibaldone.net/node/p2890_2,Sebero,354,360,Q21545950,PER,exact,
