par_id,surface,start,end,wikidata,type,match,pattern
p2786_1,Tusano,2200,2206,Q21543031,PER,partial,
p2786_1,Visconti,2231,2239,Q691834,PER,partial,
p2700_1,Dante,1553,1558,Q1067,PER,exact,
p2700_1,Tiraboschi,1510,1520,Q978614,PER,partial,
p2700_1,Perticari,1530,1539,Q3769747,PER,partial,
p2792_2,Forcellini,321,331,Q550353,PER,partial,
p2792_2,Charon,17,23,Q6612,PER,levenshtein,caronte
p2735_1,impero latino,880,893,Q2277,LOC,exact,
p2735_1,Cicerone,944,952,Q1541,PER,exact,
p2731_2,Constantinopoli,395,410,Q16869,LOC,exact,
p2731_2,impero,493,499,Q2277,LOC,exact,
p2731_2,impero,2104,2110,Q2277,LOC,exact,
p2731_2,grecia,1569,1575,Q11772,LOC,exact,
p2731_2,grecia,1879,1885,Q11772,LOC,exact,
p2731_2,Tacito,147,153,Q2161,PER,exact,
p2731_2,Vespasiano,176,186,Q1419,PER,exact,
p2731_2,Appiano,322,329,Q190368,PER,exact,
p2731_2,Erodiano,338,346,Q313056,PER,exact,
p2731_2,Procopio,429,437,Q186153,PER,exact,
p2731_2,Agazia,439,445,Q233136,PER,exact,
p2731_2,Zosimo,447,453,Q226858,PER,exact,
p2731_2,Vespasiano,503,513,Q1419,PER,exact,
p2731_2,Ammiano,679,686,Q172198,PER,exact,
p2731_2,Orosio,720,726,Q311456,PER,exact,
p2731_2,Erodoto,952,959,Q26825,PER,exact,
p2731_2,Dione,331,336,Q185223,PER,partial,
p2788_1,Omero,879,884,Q6691,PER,exact,
p2788_1,Omero,1143,1148,Q6691,PER,exact,
p2788_1,Sofocle,1400,1407,Q7235,PER,exact,
p2788_1,Visconti,311,319,Q691834,PER,partial,
p2788_1,Tusano,359,365,Q21543031,PER,partial,
p2788_1,Visconti,738,746,Q691834,PER,partial,
p2765_1,Omero,55,60,Q6691,PER,exact,
p2731_1,Ven.,208,212,Q641,LOC,exact,
p2731_1,Buffon,787,793,Q229264,PER,exact,
p2731_1,Speroni,192,199,Q352663,PER,partial,
p2705_1,Italia,114,120,Q38,LOC,exact,
p2705_1,Dante,149,154,Q1067,PER,exact,
p2705_1,Perticari,127,136,Q3769747,PER,partial,
p2708_1,Cartesio,0,8,Q9191,PER,exact,
p2708_1,Cartesio,171,179,Q9191,PER,exact,
p2708_1,Platone,591,598,Q859,PER,exact,
p2708_1,Newton,426,432,Q935,PER,partial,
p2762_1,Omero,20,25,Q6691,PER,exact,
p2762_1,Virgilio,520,528,Q1398,PER,exact,
p2762_1,Omero,737,742,Q6691,PER,exact,
p2762_1,Enea,892,896,Q82732,PER,exact,
p2762_1,Enea,1115,1119,Q82732,PER,exact,
p2762_1,Enea,1608,1612,Q82732,PER,exact,
p2762_1,Omero,1696,1701,Q6691,PER,exact,
p2762_1,Enea,1809,1813,Q82732,PER,exact,
p2762_1,Omero,1907,1912,Q6691,PER,exact,
p2762_1,Omero,1963,1968,Q6691,PER,exact,
p2762_1,Omero,2091,2096,Q6691,PER,exact,
p2762_1,Virgilio,2333,2341,Q1398,PER,exact,
p2762_1,Enea,2370,2374,Q82732,PER,exact,
p2762_1,Didone,2524,2530,Q905162,PER,exact,
p2762_1,Omero,2690,2695,Q6691,PER,exact,
p2762_1,Luciano,2710,2717,Q177847,PER,partial,
p2705_2,Perticari,33,42,Q3769747,PER,partial,
p2721_4,Cicerone,215,223,Q1541,PER,exact,
p2705_3,Perticari,589,598,Q3769747,PER,partial,
p2705_3,Monti,623,628,Q723643,PER,partial,
p2705_3,Locke,2172,2177,Q9353,PER,partial,
p2715_1,Perticari,0,9,Q3769747,PER,partial,
p2771_3,Senofon,2548,2555,Q129772,PER,levenshtein,senofonte
p2775_1,Scapula,734,741,Q3179685,PER,partial,
p2799_1,Sesto Empirico,710,724,Q236594,PER,exact,
p2703_1,Richelet,802,810,Q1236889,PER,partial,
p2703_1,Forcellini,1296,1306,Q550353,PER,partial,
p2715_2,Petrarca,89,97,Q1401,PER,exact,
p2715_2,Boccaccio,131,140,Q1402,PER,exact,
p2715_2,Dante,271,276,Q1067,PER,exact,
p2715_2,Perticari,147,156,Q3769747,PER,partial,
p2767_1,Omero,7,12,Q6691,PER,exact,
p2767_1,Priamo,24,30,Q170473,PER,exact,
p2767_1,Achille,42,49,Q41746,PER,exact,
p2767_1,Achille,300,307,Q41746,PER,exact,
p2767_1,Priamo,463,469,Q170473,PER,exact,
p2767_1,Priamo,494,500,Q170473,PER,exact,
p2767_1,Patroclo,553,561,Q186271,PER,exact,
p2767_1,Priamo,591,597,Q170473,PER,exact,
p2767_1,Giove,813,818,Q4649,PER,exact,
p2767_1,Teti,832,836,Q184437,PER,exact,
p2767_1,Achille,1059,1066,Q41746,PER,exact,
p2767_1,Omero,1520,1525,Q6691,PER,exact,
p2767_1,Achille,1571,1578,Q41746,PER,exact,
p2767_1,Achille,1722,1729,Q41746,PER,exact,
p2767_1,Omero,1831,1836,Q6691,PER,exact,
p2767_1,Omero,2253,2258,Q6691,PER,exact,
p2767_1,Achille,2289,2296,Q41746,PER,exact,
p2767_1,Achille,2514,2521,Q41746,PER,exact,
p2780_1,Forcellini,234,244,Q550353,PER,partial,
p2723_1,Petrarca,395,403,Q1401,PER,exact,
p2723_1,Boccaccio,414,423,Q1402,PER,exact,
p2723_1,Cicerone,464,472,Q1541,PER,exact,
p2723_1,Orazio,477,483,Q6197,PER,exact,
p2723_1,Bembo,272,277,Q334188,PER,partial,
p2734_1,Pad.,363,367,Q617,LOC,exact,
p2734_1,Europa latina,482,495,Q1064023,LOC,exact,
p2734_1,Italia,642,648,Q38,LOC,exact,
p2734_1,Oriente,792,799,Q205653,LOC,exact,
p2734_1,Oriente,832,839,Q205653,LOC,exact,
p2734_1,grecia,893,899,Q11772,LOC,exact,
p2734_1,Samuele Aniese,959,973,Q3036364,PER,exact,
p2734_1,Omero,722,727,Q6691,PER,exact,
p2734_1,Menandro,732,740,Q118992,PER,exact,
p2734_1,Maffei,314,320,Q1587432,PER,partial,
p2734_1,Africano,396,404,Q317014,PER,partial,
p2734_1,Eusebio,409,416,Q142999,PER,partial,
p2734_1,Prospero,578,586,Q454652,PER,partial,
p2734_1,Isidoro,588,595,Q166876,PER,partial,
p2721_1,Gelli,9,14,Q518160,PER,partial,
p2721_1,Perticari,31,40,Q3769747,PER,partial,
p2770_1,Omero,22,27,Q6691,PER,exact,
p2721_3,Aristotele,0,10,Q868,PER,exact,
p2721_3,Perticari,60,69,Q3769747,PER,partial,
p2796_2,Castiglione,57,68,Q211133,PER,partial,
p2721_2,Perticari,195,204,Q3769747,PER,partial,
p2722_1,Parma,1355,1360,Q2683,LOC,exact,
p2722_1,Orazio,868,874,Q6197,PER,exact,
p2722_1,Abate,1175,1180,Q19357820,PER,partial,
p2722_1,Colombo,1181,1188,Q19357820,PER,partial,
p2722_1,Abate,1339,1344,Q19357820,PER,partial,
p2722_1,Colombo,1345,1352,Q19357820,PER,partial,
p2778_1,Ammon,1684,1689,Q695923,PER,levenshtein,ammonio
p2778_1,Plat,1736,1740,Q859,PER,levenshtein,platone
p2778_1,Demost,1747,1753,Q117253,PER,levenshtein,demostene
p2783_1,francia,109,116,Q142,LOC,exact,
p2783_1,Perticari,736,745,Q3769747,PER,partial,
p2761_1,Omero,101,106,Q6691,PER,exact,
p2761_1,Virgilio,154,162,Q1398,PER,exact,
p2761_1,Enea,233,237,Q82732,PER,exact,
p2761_1,Virgilio,375,383,Q1398,PER,exact,
p2761_1,Enea,430,434,Q82732,PER,exact,
p2761_1,Omero,541,546,Q6691,PER,exact,
p2761_1,Virgilio,654,662,Q1398,PER,exact,
p2761_1,Enea,745,749,Q82732,PER,exact,
p2761_1,Omero,862,867,Q6691,PER,exact,
p2728_1,Aristotele,603,613,Q868,PER,exact,
p2728_1,Teofrasto,619,628,Q160362,PER,exact,
p2728_1,Celso,1223,1228,Q312420,PER,exact,
p2728_1,Ippocrate,1354,1363,Q5264,PER,exact,
p2728_1,Celso,1439,1444,Q312420,PER,exact,
p2728_1,Solino,1621,1627,Q520487,PER,exact,
p2728_1,Vegezio,1638,1645,Q4298,PER,exact,
p2728_1,Galileo,1671,1678,Q307,PER,exact,
p2728_1,Buffon,1812,1818,Q229264,PER,exact,
p2728_1,Buffon,2656,2662,Q229264,PER,exact,
p2728_1,Buffon,3153,3159,Q229264,PER,exact,
p2728_1,Plinio,1500,1506,Q82778,PER,partial,
p2728_1,Mela,1615,1619,Q297515,PER,partial,
p2728_1,Varrone,1629,1636,Q206119,PER,partial,
p2728_1,Columella,1647,1656,Q318317,PER,partial,
p2728_1,Giordani,1766,1774,Q1092339,PER,partial,
p2728_1,Pallavicino,1795,1806,Q1618919,PER,partial,
p2728_1,Bailly,2201,2207,Q1685301,PER,partial,
p2728_1,Domini,2624,2630,Q520487,PER,levenshtein,solino
p2757_2,Virgilio,846,854,Q1398,PER,exact,
p2757_2,Bartoli,543,550,Q2283604,PER,partial,
p2792_1,Amstel.,875,882,Q727,LOC,exact,
p2792_1,Omero,300,305,Q6691,PER,exact,
p2792_1,Esiodo,310,316,Q44233,PER,exact,
p2792_1,Omero,665,670,Q6691,PER,exact,
p2792_1,Eustazio,538,546,Q453465,PER,partial,
p2792_1,Scapula,557,564,Q3179685,PER,partial,
p2792_1,Luciano,861,868,Q177847,PER,partial,
p2727_1,Cicerone,432,440,Q1541,PER,exact,
p2790_1,Arpalice,18,26,Q2446159,PER,exact,
p2790_1,Esiodo,509,515,Q44233,PER,exact,
p2790_1,Nereo,537,542,Q189527,PER,exact,
p2790_1,Omero,1212,1217,Q6691,PER,exact,
p2790_1,Dante,1257,1262,Q1067,PER,exact,
p2790_1,Monti,1283,1288,Q723643,PER,partial,
p2790_1,Harpalice,55,64,Q2446159,PER,levenshtein,arpalice
p2881_1,Milano,187,193,Q490,LOC,exact,
p2881_1,Argo,282,286,Q189901,LOC,exact,
p2881_1,Italia,326,332,Q38,LOC,exact,
p2881_1,Sicilia,448,455,Q1460,LOC,exact,
p2881_1,Pietro Giordani,75,90,Q1092339,PER,exact,
p2881_1,Giovanni Silvestri,199,217,Q16938780,PER,exact,
p2881_1,Ellanico,237,245,Q504744,PER,exact,
p2881_1,Ercole,264,270,Q122248,PER,exact,
p2881_1,Gerione,297,304,Q86805,PER,exact,
p2881_1,Ercole,469,475,Q122248,PER,exact,
p2881_1,Ercole,633,639,Q122248,PER,exact,
p2881_1,Ercole,860,866,Q122248,PER,exact,
p2881_1,Dionigi,44,51,Q26204,PER,partial,
p2881_1,Canova,139,145,Q3766747,PER,partial,
p2881_1,Dionigi,155,162,Q26204,PER,partial,
p2881_1,Mai,182,185,Q304825,PER,partial,
p2840_1,Ennio,919,924,Q47130,PER,exact,
p2840_1,Lucrezio,972,980,Q47154,PER,exact,
p2840_1,Catone,1005,1011,Q180081,PER,partial,
p2840_1,Cincio,1013,1019,Q867394,PER,partial,
p2819_2,Cicerone,333,341,Q1541,PER,exact,
p2819_2,Forcellini,395,405,Q550353,PER,partial,
p2820_2,Forcellini,525,535,Q550353,PER,partial,
p2809_1,Marca,662,667,Q1279,LOC,exact,
p2809_1,Torino,1203,1209,Q495,LOC,exact,
p2809_1,Venez.,1349,1355,Q641,LOC,exact,
p2809_1,Venez.,1530,1536,Q641,LOC,exact,
p2809_1,Ven.,1673,1677,Q641,LOC,exact,
p2809_1,Gabriel Giolito de' Ferrari,1365,1392,Q1490296,PER,exact,
p2809_1,Lorenzo de' Medici,1044,1062,Q177854,PER,exact,
p2809_1,Comin da Trino,1682,1696,Q59629485,PER,exact,
p2809_1,Paolo Manuzio,1513,1526,Q941151,PER,exact,
p2809_1,Roscoe,1766,1772,Q2635090,PER,exact,
p2809_1,Papa,1127,1131,Q49237,PER,partial,
p2809_1,Leone,1132,1137,Q49237,PER,partial,
p2809_1,Dolce,1342,1347,Q1867806,PER,partial,
p2809_1,Prose,1184,1189,Q2635090,PER,levenshtein,roscoe
p2890_2,Omero,28,33,Q6691,PER,exact,
p2890_2,Omero,307,312,Q6691,PER,exact,
p2890_2,Homeri,343,349,Q6691,PER,levenshtein,omero
p2865_3,Crisostomo,443,453,Q43706,PER,partial,
p2865_3,Plat.,663,668,Q859,PER,levenshtein,platone
p2835_2,Plauto,82,88,Q47160,PER,exact,
p2821_1,Forcellini,86,96,Q550353,PER,partial,
p2821_3,Festo,21,26,Q302723,PER,partial,
p2821_3,Catone,43,49,Q180081,PER,partial,
p2821_3,Festo,1327,1332,Q302723,PER,partial,
p2821_3,Catone,1376,1382,Q180081,PER,partial,
p2821_3,Catone,1463,1469,Q180081,PER,partial,
p2813_1,Virgilio,1139,1147,Q1398,PER,exact,
p2893_1,Orazio,180,186,Q6197,PER,exact,
p2893_1,Virg,289,293,Q1398,PER,levenshtein,virgilio
p2836_2,Petrarca,3220,3228,Q1401,PER,exact,
p2836_2,Petrarca,3356,3364,Q1401,PER,exact,
p2836_2,Boccaccio,3967,3976,Q1402,PER,exact,
p2836_2,Petrarca,4133,4141,Q1401,PER,exact,
p2836_2,Petrarca,4186,4194,Q1401,PER,exact,
p2836_2,Caro,4926,4930,Q566851,PER,partial,
p2811_2,Moeridis,25,33,Q1178430,PER,levenshtein,meride
p2828_1,Libanio,620,627,Q263892,PER,exact,
p2828_1,Imerio,629,635,Q1406282,PER,exact,
p2828_1,Coricio,637,644,Q510659,PER,partial,
p2815_1,Forcellini,230,240,Q550353,PER,partial,
p2865_1,Angelo di Costanzo,220,238,Q2849524,PER,exact,
p2865_1,Floro,78,83,Q316483,PER,exact,
p2865_1,de' Conti,178,187,Q3771771,PER,partial,
p2869_1,Francia,2915,2922,Q142,LOC,exact,
p2869_1,Francia,3404,3411,Q142,LOC,exact,
p2869_1,Provenza,2982,2990,Q101081,LOC,exact,
p2869_1,Dante,1727,1732,Q1067,PER,exact,
p2869_1,Perticari,1705,1714,Q3769747,PER,partial,
p2869_1,Perticari,3106,3115,Q3769747,PER,partial,
p2821_2,Forcellini,314,324,Q550353,PER,partial,
p2882_1,Ispagna,1250,1257,Q29,LOC,exact,
p2882_1,Ammiano,288,295,Q172198,PER,exact,
p2882_1,Ammiano,325,332,Q172198,PER,exact,
p2882_1,Ammiano,1274,1281,Q172198,PER,exact,
p2882_1,Festo,628,633,Q302723,PER,partial,
p2882_1,Agostino,983,991,Q8018,PER,partial,
p2882_1,Cang,1388,1392,Q442240,PER,levenshtein,ducange
p2876_2,Rom.,2752,2756,Q220,LOC,exact,
p2876_2,Marziano Capella,1062,1078,Q348408,PER,exact,
p2876_2,Macrobio,328,336,Q313934,PER,exact,
p2876_2,Virgilio,423,431,Q1398,PER,exact,
p2876_2,Censorino,1031,1040,Q707449,PER,exact,
p2876_2,Apuleio,1206,1213,Q170512,PER,exact,
p2876_2,Vitruvio,1498,1506,Q47163,PER,exact,
p2876_2,Marziale,1535,1543,Q2098,PER,exact,
p2876_2,Apuleio,1917,1924,Q170512,PER,exact,
p2876_2,Seneca,1943,1949,Q2054,PER,exact,
p2876_2,Ausonio,2029,2036,Q234593,PER,exact,
p2876_2,Macrobio,2134,2142,Q313934,PER,exact,
p2876_2,Virgilio,2240,2248,Q1398,PER,exact,
p2876_2,Virgilio,2527,2535,Q1398,PER,exact,
p2876_2,Ovidio,2623,2629,Q7198,PER,exact,
p2876_2,Cicerone,2690,2698,Q1541,PER,exact,
p2876_2,Plinio,1336,1342,Q82778,PER,partial,
p2876_2,Plinio,1430,1436,Q82778,PER,partial,
p2876_2,Plinio,1489,1495,Q82778,PER,partial,
p2876_2,Scribonio,1546,1555,Q461678,PER,partial,
p2876_2,Plinio,1665,1671,Q82778,PER,partial,
p2876_2,Marziano,1702,1710,Q348408,PER,partial,
p2876_2,Columella,1798,1807,Q318317,PER,partial,
p2876_2,Plinio,1839,1845,Q82778,PER,partial,
p2876_2,Columella,1888,1897,Q318317,PER,partial,
p2876_2,Columella,2005,2014,Q318317,PER,partial,
p2876_2,Silio,2078,2083,Q316123,PER,partial,
p2876_2,Cornificio,2363,2373,Q773808,PER,partial,
p2876_2,Forcellini,2463,2473,Q550353,PER,partial,
p2876_2,Forcellini,2652,2662,Q550353,PER,partial,
p2864_3,Simmaco,174,181,Q355720,PER,exact,
p2864_3,Ulpiano,444,451,Q310076,PER,exact,
p2825_1,Patav.,722,728,Q617,LOC,exact,
p2825_1,Fabricius,669,678,Q61894,PER,partial,
p2825_1,Fortunatianus,0,13,Q3748855,PER,levenshtein,fortunaziano
p2825_1,Fortunatius,106,117,Q3748855,PER,levenshtein,fortunaziano
p2825_1,Hieronymo,219,228,Q44248,PER,levenshtein,hieronymus
p2825_1,Gellii,497,503,Q294800,PER,levenshtein,gellio
p2825_1,Fortunatiano,560,572,Q3748855,PER,levenshtein,fortunaziano
p2825_1,Tillemontius,617,629,Q1361139,PER,levenshtein,tillemonzio
p2825_1,Fortunatianus,767,780,Q3748855,PER,levenshtein,fortunaziano
p2887_1,Servio,847,853,Q355350,PER,exact,
p2887_1,Perticari,1178,1187,Q3769747,PER,partial,
p2823_1,Servio,825,831,Q355350,PER,exact,
p2823_1,Servio,1143,1149,Q355350,PER,exact,
p2823_1,Dante,2153,2158,Q1067,PER,exact,
p2823_1,Forcellini,1004,1014,Q550353,PER,partial,
p2823_1,Perticari,2132,2141,Q3769747,PER,partial,
p2895_2,Dante,1138,1143,Q1067,PER,exact,
p2885_1,Forcellini,104,114,Q550353,PER,partial,
p2885_1,Forcellini,623,633,Q550353,PER,partial,
p2885_1,Forcellini,921,931,Q550353,PER,partial,
p2885_1,Plinio,1438,1444,Q82778,PER,partial,
p2885_1,Plinio,1608,1614,Q82778,PER,partial,
p2885_1,Perticari,1753,1762,Q3769747,PER,partial,
p2885_1,Giordani,1803,1811,Q1092339,PER,partial,
p2885_1,Monti,1828,1833,Q723643,PER,partial,
p2884_1,Parma,501,506,Q2683,LOC,exact,
p2884_1,Venez.,633,639,Q641,LOC,exact,
p2884_1,Girolamo Benivieni,593,611,Q328117,PER,exact,
p2884_1,Colombo,492,499,Q19357820,PER,partial,
p2884_1,Pico,548,552,Q182128,PER,partial,
p2820_3,Stazio,724,730,Q243203,PER,exact,
p2820_3,Forcellini,766,776,Q550353,PER,partial,
p2895_1,Dante,834,839,Q1067,PER,exact,
p2895_1,Forcellini,374,384,Q550353,PER,partial,
p2895_1,Perticari,813,822,Q3769747,PER,partial,
p2842_1,Venanzio Fortunato,165,183,Q44934,PER,exact,
p2842_1,Giordani,1737,1745,Q1092339,PER,partial,
p2842_1,Monti,1776,1781,Q723643,PER,partial,
p2842_1,Cange,4666,4671,Q442240,PER,partial,
p2842_1,Cang.,286,291,Q442240,PER,levenshtein,ducange
p2842_1,Cang,840,844,Q442240,PER,levenshtein,ducange
p2879_2,Italia,327,333,Q38,LOC,exact,
p2879_2,italia,1868,1874,Q38,LOC,exact,
p2879_2,Dionigi,244,251,Q26204,PER,partial,
p2879_2,Corticelli,1197,1207,Q21124239,PER,partial,
p2879_2,Buommattei,1214,1224,Q3638052,PER,partial,
p2879_1,Forcellini,196,206,Q550353,PER,partial,
p2811_1,Omero,194,199,Q6691,PER,exact,
p2811_1,Plutarco,242,250,Q41523,PER,exact,
p2841_1,Plauto,496,502,Q47160,PER,exact,
p2841_1,Forcellini,699,709,Q550353,PER,partial,
p2845_1,Omero,502,507,Q6691,PER,exact,
p2845_1,Ariosto,514,521,Q48900,PER,exact,
p2845_1,Shakespeare,526,537,Q692,PER,exact,
p2845_1,Lope,542,546,Q165257,PER,partial,
p2804_1,Tebe,2200,2204,Q11225429,LOC,exact,
p2804_1,Anacarsi,125,133,Q325026,PER,exact,
p2804_1,Teseo,2171,2176,Q1320718,PER,exact,
p2804_1,Edipo,2187,2192,Q130890,PER,exact,
p2804_1,Oraz,3152,3156,Q6197,PER,levenshtein,orazio
p2866_1,Senofonte,790,799,Q129772,PER,exact,
p2866_1,Platone,809,816,Q859,PER,exact,
p2866_1,Socratica,907,916,Q913,PER,levenshtein,socrate
p2825_2,Eustazio,388,396,Q453465,PER,partial,
p2825_2,Epifanio,535,543,Q313922,PER,partial,
p2825_2,Scinà,577,582,Q3713240,PER,partial,
p2995_1,Buommattei,405,415,Q3638052,PER,partial,
p2939_1,Psiche,148,154,Q843382,PER,exact,
p2974_3,Gellio,28,34,Q294800,PER,exact,
p2974_3,Gellio,771,777,Q294800,PER,exact,
p2930_2,Festo,28,33,Q302723,PER,partial,
p2930_2,Festo,304,309,Q302723,PER,partial,
p2930_2,Festo,1236,1241,Q302723,PER,partial,
p2919_2,Lips.,290,295,Q2079,LOC,exact,
p2919_2,Platone,221,228,Q859,PER,exact,
p2919_2,Omero,1152,1157,Q6691,PER,exact,
p2919_2,Socrate,1556,1563,Q913,PER,exact,
p2919_2,Scapula,483,490,Q3179685,PER,partial,
p2919_2,Scapula,737,744,Q3179685,PER,partial,
p2919_2,Scapula,1168,1175,Q3179685,PER,partial,
p2919_2,Anacreonte,2380,2390,Q91332057,PER,partial,
p2919_2,Synes,1081,1086,Q357027,PER,levenshtein,sinesio
p2980_1,Omero,354,359,Q6691,PER,exact,
p2925_2,Salvini,503,510,Q349065,PER,partial,
p2925_2,Richelet,719,727,Q1236889,PER,partial,
p2974_1,Plauto,13,19,Q47160,PER,exact,
p2972_2,Prisciano,0,9,Q356433,PER,exact,
p2972_2,Prisciano,552,561,Q356433,PER,exact,
p2972_2,Cang.,1254,1259,Q442240,PER,levenshtein,ducange
p2981_1,Omero,28,33,Q6691,PER,exact,
p2981_1,Omero,289,294,Q6691,PER,exact,
p2935_1,Forcellini,102,112,Q550353,PER,partial,
p2935_1,Forcellini,603,613,Q550353,PER,partial,
p2975_1,Schrevel,501,509,Q377100,PER,partial,
p2919_1,Alberti,854,861,Q3080944,PER,partial,
p2930_1,Plauto,104,110,Q47160,PER,exact,
p2930_1,Forcellini,165,175,Q550353,PER,partial,
p2914_1,Francia,1233,1240,Q142,LOC,exact,
p2914_1,Platone,601,608,Q859,PER,exact,
p2914_1,Senofonte,611,620,Q129772,PER,exact,
p2982_1,Omero,36,41,Q6691,PER,exact,
p2982_1,Omero,646,651,Q6691,PER,exact,
p2967_1,Senofonte,481,490,Q129772,PER,exact,
p2967_1,Giove,1513,1518,Q4649,PER,exact,
p2967_1,Giove,1609,1614,Q4649,PER,exact,
p2967_1,Apollo,1711,1717,Q37340,PER,exact,
p2967_1,Mercurio,1733,1741,Q1150,PER,exact,
p2906_1,Plauto,686,692,Q47160,PER,exact,
p2906_1,Racine,91,97,Q742,PER,partial,
p2991_1,Diomede,1621,1628,Q1226908,PER,exact,
p2991_1,Plauto,2875,2881,Q47160,PER,exact,
p2991_1,Terenzio,2884,2892,Q172048,PER,exact,
p2991_1,Mai,205,208,Q304825,PER,partial,
p2991_1,Quintil,475,482,Q193769,PER,levenshtein,quintiliano
p2991_1,Virg,2305,2309,Q1398,PER,levenshtein,virgilio
p2923_3,Attica,414,420,Q122443,LOC,exact,
p2923_3,Cicerone,404,412,Q1541,PER,exact,
p2923_3,Corticelli,152,162,Q21124239,PER,partial,
p2965_1,Alfieri,966,973,Q296244,PER,partial,
p2903_2,Frontone,392,400,Q317055,PER,exact,
p2903_2,Sallustio,1689,1698,Q7170,PER,exact,
p2903_2,Apuleio,1958,1965,Q170512,PER,exact,
p2977_1,Cremona,1051,1058,Q6231,LOC,exact,
p2977_1,Paris,1570,1575,Q90,LOC,exact,
p2977_1,Omero,70,75,Q6691,PER,exact,
p2977_1,Virgilio,1076,1084,Q1398,PER,exact,
p2977_1,Omero,1120,1125,Q6691,PER,exact,
p2977_1,Virgilio,1471,1479,Q1398,PER,exact,
p2977_1,Virgilio,1657,1665,Q1398,PER,exact,
p2977_1,Virgilio,2106,2114,Q1398,PER,exact,
p2977_1,Virgilio,2664,2672,Q1398,PER,exact,
p2977_1,Virgilio,2849,2857,Q1398,PER,exact,
p2977_1,Virgilio,3359,3367,Q1398,PER,exact,
p2977_1,Algarotti,1026,1035,Q439081,PER,partial,
p2957_2,Rousseau,778,786,Q6527,PER,partial,
p2926_1,Arnobio,56,63,Q342416,PER,exact,
p2987_1,Fray,155,159,Q8962728,PER,partial,
p2987_1,Gerundio,160,168,Q8962728,PER,partial,
p2909_3,Luigi,916,921,Q7742,PER,partial,
p2909_3,Luigi,1068,1073,Q7742,PER,partial,
p2909_3,Corneille,1196,1205,Q747,PER,partial,
p2987_3,Pomponio Attico,465,480,Q311733,PER,exact,
p2925_1,Forcellini,134,144,Q550353,PER,partial,
p2925_1,Forcellini,434,444,Q550353,PER,partial,
p2918_1,Claudiano,912,921,Q205947,PER,exact,
p2995_2,Lips.,80,85,Q2079,LOC,exact,
p2995_2,Omero,115,120,Q6691,PER,exact,
p2995_2,Fischer,19,26,Q100326,PER,partial,
p2995_2,Weller,68,74,Q111128,PER,partial,
p2995_2,Fischer,292,299,Q100326,PER,partial,
