surface,_id,par_id
Collezione di vari aneddoti greci,zibbibl189,https://digitalzibaldone.net/node/p2825_2
Itinerario,Q3155952,https://digitalzibaldone.net/node/p2829_1
Cas.,Q1216194,https://digitalzibaldone.net/node/p2835_2
Georg.,Q674439,https://digitalzibaldone.net/node/p2836_1
p. 1808,seq164,https://digitalzibaldone.net/node/p2836_2
pp. 1808-11,seq165,https://digitalzibaldone.net/node/p2836_2
Eneida,Q3725204,https://digitalzibaldone.net/node/p2836_2
Carm.,Q105725380,https://digitalzibaldone.net/node/p2842_1
Glossar.,Q1240983,https://digitalzibaldone.net/node/p2842_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2842_1
Il Gloss.,Q1240983,https://digitalzibaldone.net/node/p2842_1
Lessico,Q381156,https://digitalzibaldone.net/node/p2842_1
il Glossar,Q1240983,https://digitalzibaldone.net/node/p2842_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2842_1
Proposta,Q42194678,https://digitalzibaldone.net/node/p2842_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p2842_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2842_1
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2842_1
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2842_1
Glossario,Q1240983,https://digitalzibaldone.net/node/p2842_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p2842_1
Biblioteca Italiana,viaf5827165271652910690008,https://digitalzibaldone.net/node/p2849_1
la traduzione de' Settanta,Q29334,https://digitalzibaldone.net/node/p2852_1
pp. 2286-88,seq166,https://digitalzibaldone.net/node/p2864_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2864_1
il Forcell.,Q15851274,https://digitalzibaldone.net/node/p2864_1
Glossario,Q1240983,https://digitalzibaldone.net/node/p2864_3
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2864_3
son.,viaf175119664,https://digitalzibaldone.net/node/p2865_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p2865_1
de rep.,Q123397,https://digitalzibaldone.net/node/p2865_3
Georg.,Q674439,https://digitalzibaldone.net/node/p2865_3
pp. 2630-32,seq167,https://digitalzibaldone.net/node/p2866_1
pp. 2462-63,seq168,https://digitalzibaldone.net/node/p2869_1
Apologia di Dante,viaf1849165326510516290005,https://digitalzibaldone.net/node/p2869_1
Saturn.,Q3950848,https://digitalzibaldone.net/node/p2876_2
Eneide,Q60220,https://digitalzibaldone.net/node/p2876_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p2876_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p2876_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p2876_2
de republ.,Q656161,https://digitalzibaldone.net/node/p2876_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p2879_1
Archaeol. roman.,Q3618627,https://digitalzibaldone.net/node/p2879_2
Trattato,viaf205792742,https://digitalzibaldone.net/node/p2879_2
Lettera,viaf31159474143527661074,https://digitalzibaldone.net/node/p2881_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p2882_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2882_1
Glossar.,Q1240983,https://digitalzibaldone.net/node/p2882_1
Lezioni sulle doti di una colta favella,viaf90228090,https://digitalzibaldone.net/node/p2884_1
il Comento,viaf200814913,https://digitalzibaldone.net/node/p2884_1
Canzone d'amore,viaf179845659,https://digitalzibaldone.net/node/p2884_1
Trattato degli Scrittori del 300,viaf34613848,https://digitalzibaldone.net/node/p2885_1
Lettera,zibbibl046,https://digitalzibaldone.net/node/p2885_1
pp. 2266-68,seq170,https://digitalzibaldone.net/node/p2889_3
Index vocabulorum Homeri,viaf40315737,https://digitalzibaldone.net/node/p2890_2
epist.,Q1226213,https://digitalzibaldone.net/node/p2893_1
Georg.,Q674439,https://digitalzibaldone.net/node/p2893_1
pp. 2200-204,seq171,https://digitalzibaldone.net/node/p2893_2
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2893_2
3032. segg,seq172,https://digitalzibaldone.net/node/p2894_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p2895_1
Apolog. di Dante,viaf1849165326510516290005,https://digitalzibaldone.net/node/p2895_1
Ester,Q746818,https://digitalzibaldone.net/node/p2906_1
Rudens,Q1226518,https://digitalzibaldone.net/node/p2906_1
pp. 2145-46,seq173,https://digitalzibaldone.net/node/p2917_1
Convito,Q486727,https://digitalzibaldone.net/node/p2919_2
περὶ διαλέκτων,viaf5608160062383735790000,https://digitalzibaldone.net/node/p2919_2
Fedro,Q555862,https://digitalzibaldone.net/node/p2919_2
Sofista,Q471715,https://digitalzibaldone.net/node/p2919_2
ivi,Q471715,https://digitalzibaldone.net/node/p2919_2
opp.,viaf309481001,https://digitalzibaldone.net/node/p2919_2
Convivio,Q486727,https://digitalzibaldone.net/node/p2919_2
Fedro,Q555862,https://digitalzibaldone.net/node/p2919_2
od. 4 ᾽Eδόκουν ὄναρ τροχάζειν,Q145973,https://digitalzibaldone.net/node/p2919_2
Crusca,Q4015911,https://digitalzibaldone.net/node/p2919_2
de Senect.,Q1051232,https://digitalzibaldone.net/node/p2925_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p2925_2
Crusca,Q4015911,https://digitalzibaldone.net/node/p2925_2
il Diz.,Q19164497,https://digitalzibaldone.net/node/p2925_2
il Forcellini,Q15851274,https://digitalzibaldone.net/node/p2930_1
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2930_1
Glossar.,Q1240983,https://digitalzibaldone.net/node/p2930_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p2930_1
p. 3035. segg.,seq174,https://digitalzibaldone.net/node/p2932_1
Gloss.,Q15851274,https://digitalzibaldone.net/node/p2932_1
il Glossar.,Q15851274,https://digitalzibaldone.net/node/p2932_1
R. R.,Q1180731,https://digitalzibaldone.net/node/p2932_1
Glossario,Q1240983,https://digitalzibaldone.net/node/p2934_1
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2935_2
Genesi,Q9184,https://digitalzibaldone.net/node/p2939_1
pp. 393. sgg.,seq175,https://digitalzibaldone.net/node/p2939_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2947_1
la Crus.,Q4015911,https://digitalzibaldone.net/node/p2947_1
pp. 1198-99,seq176,https://digitalzibaldone.net/node/p2965_1
Vita,Q4014914,https://digitalzibaldone.net/node/p2965_1
Convito,Q278658,https://digitalzibaldone.net/node/p2967_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p2972_2
pp. 2145-48,seq177,https://digitalzibaldone.net/node/p2974_3
Iliade,Q8275,https://digitalzibaldone.net/node/p2976_1
Eneide,Q60220,https://digitalzibaldone.net/node/p2976_1
Eneide,Q60220,https://digitalzibaldone.net/node/p2976_1
Eneide,Q60220,https://digitalzibaldone.net/node/p2976_1
Odissea,Q35160,https://digitalzibaldone.net/node/p2976_1
Iliade,Q8275,https://digitalzibaldone.net/node/p2976_1
iliade,Q8275,https://digitalzibaldone.net/node/p2976_1
Pensieri,viaf181093799,https://digitalzibaldone.net/node/p2977_1
Eneide,Q60220,https://digitalzibaldone.net/node/p2977_1
Génie,Q2693509,https://digitalzibaldone.net/node/p2977_1
Iliade,Q8275,https://digitalzibaldone.net/node/p2980_1
il Paradiso perduto,Q28754,https://digitalzibaldone.net/node/p2981_1
la Messiade,Q374581,https://digitalzibaldone.net/node/p2981_1
Iliade,Q8275,https://digitalzibaldone.net/node/p2982_1
Crusca,Q4015911,https://digitalzibaldone.net/node/p2983_2
il Forcellini,Q15851274,https://digitalzibaldone.net/node/p2983_2
il Glossario,Q1240983,https://digitalzibaldone.net/node/p2983_2
Historia del famoso Predicador Fray Gerundio de Campazas,viaf181583369,https://digitalzibaldone.net/node/p2987_1
pp. 2200-204,seq178,https://digitalzibaldone.net/node/p2991_1
de Rep.,Q656161,https://digitalzibaldone.net/node/p2991_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p2995_1
Grammat. Greca,viaf6159474190327661908,https://digitalzibaldone.net/node/p2995_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p2998_3
Aminta,Q471831,https://digitalzibaldone.net/node/p2999_1
Pastor fido,Q477990,https://digitalzibaldone.net/node/p2999_1
Sofista,Q471715,https://digitalzibaldone.net/node/p3000_2
