surface,_id,par_id
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2767_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p2767_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p2767_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2767_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2767_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p2767_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p2767_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2770_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p2771_1
Senofon.,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p2771_3
Gell.,https://digitalzibaldone.net/node/Q294800,https://digitalzibaldone.net/node/p2774_1
Scapula,https://digitalzibaldone.net/node/Q3179685,https://digitalzibaldone.net/node/p2775_1
Schrevel,https://digitalzibaldone.net/node/Q377100,https://digitalzibaldone.net/node/p2775_1
Scap.,https://digitalzibaldone.net/node/Q3179685,https://digitalzibaldone.net/node/p2776_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p2776_1
Ammon.,https://digitalzibaldone.net/node/Q695923,https://digitalzibaldone.net/node/p2778_1
Plat.,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p2778_1
Demost.,https://digitalzibaldone.net/node/Q117253,https://digitalzibaldone.net/node/p2778_1
Perticari,https://digitalzibaldone.net/node/Q3769747,https://digitalzibaldone.net/node/p2783_1
Scapula,https://digitalzibaldone.net/node/Q3179685,https://digitalzibaldone.net/node/p2786_1
Schrevel,https://digitalzibaldone.net/node/Q377100,https://digitalzibaldone.net/node/p2786_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2786_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2786_1
Tucidide,https://digitalzibaldone.net/node/Q41683,https://digitalzibaldone.net/node/p2786_1
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p2786_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2786_1
Scapula,https://digitalzibaldone.net/node/Q3179685,https://digitalzibaldone.net/node/p2786_1
Tusano,https://digitalzibaldone.net/node/Q21543031,https://digitalzibaldone.net/node/p2786_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2786_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2788_1
Tusano,https://digitalzibaldone.net/node/Q21543031,https://digitalzibaldone.net/node/p2788_1
Visconti,https://digitalzibaldone.net/node/Q691834,https://digitalzibaldone.net/node/p2788_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2788_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2788_1
Sofocle,https://digitalzibaldone.net/node/Q7235,https://digitalzibaldone.net/node/p2788_1
Arpalice,https://digitalzibaldone.net/node/Q2446159,https://digitalzibaldone.net/node/p2790_1
Harpalice,https://digitalzibaldone.net/node/Q2446159,https://digitalzibaldone.net/node/p2790_1
Esiodo,https://digitalzibaldone.net/node/Q44233,https://digitalzibaldone.net/node/p2790_1
Nereo,https://digitalzibaldone.net/node/Q189527,https://digitalzibaldone.net/node/p2790_1
Terra,https://digitalzibaldone.net/node/Q93172,https://digitalzibaldone.net/node/p2790_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2790_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p2790_1
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p2790_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2792_1
Esiodo,https://digitalzibaldone.net/node/Q44233,https://digitalzibaldone.net/node/p2792_1
Eustazio,https://digitalzibaldone.net/node/Q453465,https://digitalzibaldone.net/node/p2792_1
Scapula,https://digitalzibaldone.net/node/Q3179685,https://digitalzibaldone.net/node/p2792_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2792_1
Luciano,https://digitalzibaldone.net/node/Q177847,https://digitalzibaldone.net/node/p2792_1
Charon,https://digitalzibaldone.net/node/Q6612,https://digitalzibaldone.net/node/p2792_2
Coricio,https://digitalzibaldone.net/node/Q510659,https://digitalzibaldone.net/node/p2793_2
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2793_2
Porfirio,https://digitalzibaldone.net/node/Q203445,https://digitalzibaldone.net/node/p2793_2
Holstenio,https://digitalzibaldone.net/node/Q322331,https://digitalzibaldone.net/node/p2793_2
Χορικίου Σοϕιστοῦ,https://digitalzibaldone.net/node/Q510659,https://digitalzibaldone.net/node/p2796_1
Προκοπίῳ Σοϕιστῇ,https://digitalzibaldone.net/node/Q557776,https://digitalzibaldone.net/node/p2796_1
Procopium,https://digitalzibaldone.net/node/Q557776,https://digitalzibaldone.net/node/p2796_1
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2796_1
Castiglione,https://digitalzibaldone.net/node/Q211133,https://digitalzibaldone.net/node/p2796_2
Io. Northi,https://digitalzibaldone.net/node/person027,https://digitalzibaldone.net/node/p2799_1
Sesto Empirico,https://digitalzibaldone.net/node/Q236594,https://digitalzibaldone.net/node/p2799_1
Enrico Stefano,https://digitalzibaldone.net/node/Q664748,https://digitalzibaldone.net/node/p2799_1
Fabricio,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2799_1
Fabricio,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2799_1
Fabricio,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2799_1
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2799_1
Teseo,https://digitalzibaldone.net/node/Q1320718,https://digitalzibaldone.net/node/p2804_1
Edipo,https://digitalzibaldone.net/node/Q130890,https://digitalzibaldone.net/node/p2804_1
Oraz.,https://digitalzibaldone.net/node/Q6197,https://digitalzibaldone.net/node/p2804_1
Lorenzo de' Medici,https://digitalzibaldone.net/node/Q177854,https://digitalzibaldone.net/node/p2809_1
Gio. de' Medici,https://digitalzibaldone.net/node/Q49237,https://digitalzibaldone.net/node/p2809_1
Dolce,https://digitalzibaldone.net/node/Q1867806,https://digitalzibaldone.net/node/p2809_1
Gabriel Giolito de' Ferrari,https://digitalzibaldone.net/node/Q1490296,https://digitalzibaldone.net/node/p2809_1
Paolo Manuzio,https://digitalzibaldone.net/node/Q941151,https://digitalzibaldone.net/node/p2809_1
Comin da Trino di Monferrato,https://digitalzibaldone.net/node/Q59629485,https://digitalzibaldone.net/node/p2809_1
Roscoe,https://digitalzibaldone.net/node/Q2635090,https://digitalzibaldone.net/node/p2809_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2811_1
Plutarco,https://digitalzibaldone.net/node/Q41523,https://digitalzibaldone.net/node/p2811_1
Moeridis,https://digitalzibaldone.net/node/Q1178430,https://digitalzibaldone.net/node/p2811_2
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2811_2
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p2813_1
Forcellini,https://digitalzibaldone.net/node/Q550353,https://digitalzibaldone.net/node/p2815_1
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p2819_2
Stazio,https://digitalzibaldone.net/node/Q243203,https://digitalzibaldone.net/node/p2820_3
Festo,https://digitalzibaldone.net/node/Q302723,https://digitalzibaldone.net/node/p2821_3
Catone,https://digitalzibaldone.net/node/Q180081,https://digitalzibaldone.net/node/p2821_3
Festo,https://digitalzibaldone.net/node/Q302723,https://digitalzibaldone.net/node/p2821_3
Catone,https://digitalzibaldone.net/node/Q180081,https://digitalzibaldone.net/node/p2821_3
Catone,https://digitalzibaldone.net/node/Q180081,https://digitalzibaldone.net/node/p2821_3
Servio,https://digitalzibaldone.net/node/Q355350,https://digitalzibaldone.net/node/p2823_1
Servio,https://digitalzibaldone.net/node/Q355350,https://digitalzibaldone.net/node/p2823_1
Perticari,https://digitalzibaldone.net/node/Q3769747,https://digitalzibaldone.net/node/p2823_1
Fortunatianus,https://digitalzibaldone.net/node/Q3748855,https://digitalzibaldone.net/node/p2825_1
Augustodunensis,https://digitalzibaldone.net/node/Q543586,https://digitalzibaldone.net/node/p2825_1
Fortunatius,https://digitalzibaldone.net/node/Q3748855,https://digitalzibaldone.net/node/p2825_1
Hieronymo,https://digitalzibaldone.net/node/Q44248,https://digitalzibaldone.net/node/p2825_1
Hilarium,https://digitalzibaldone.net/node/Q44344,https://digitalzibaldone.net/node/p2825_1
Christianus Falsterus,https://digitalzibaldone.net/node/Q1779662,https://digitalzibaldone.net/node/p2825_1
Gellii,https://digitalzibaldone.net/node/Q294800,https://digitalzibaldone.net/node/p2825_1
Fortunatiano,https://digitalzibaldone.net/node/Q3748855,https://digitalzibaldone.net/node/p2825_1
Tillemontius,https://digitalzibaldone.net/node/Q1361139,https://digitalzibaldone.net/node/p2825_1
Fabricius,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p2825_1
Mansii,https://digitalzibaldone.net/node/Q939189,https://digitalzibaldone.net/node/p2825_1
Fortunatianus,https://digitalzibaldone.net/node/Q3748855,https://digitalzibaldone.net/node/p2825_1
Eustazio,https://digitalzibaldone.net/node/Q453465,https://digitalzibaldone.net/node/p2825_2
Epifanio,https://digitalzibaldone.net/node/Q313922,https://digitalzibaldone.net/node/p2825_2
Mustoxidi,https://digitalzibaldone.net/node/Q902399,https://digitalzibaldone.net/node/p2825_2
Scinà,https://digitalzibaldone.net/node/viaf37689503,https://digitalzibaldone.net/node/p2825_2
Libanio,https://digitalzibaldone.net/node/Q263892,https://digitalzibaldone.net/node/p2828_1
Imerio,https://digitalzibaldone.net/node/Q1406282,https://digitalzibaldone.net/node/p2828_1
Coricio,https://digitalzibaldone.net/node/Q510659,https://digitalzibaldone.net/node/p2828_1
Chateaubriand,https://digitalzibaldone.net/node/Q49767,https://digitalzibaldone.net/node/p2829_1
Plauto,https://digitalzibaldone.net/node/Q47160,https://digitalzibaldone.net/node/p2835_2
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p2836_2
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p2836_2
Boccaccio,https://digitalzibaldone.net/node/Q1402,https://digitalzibaldone.net/node/p2836_2
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p2836_2
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p2836_2
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p2836_2
Ennio,https://digitalzibaldone.net/node/Q47130,https://digitalzibaldone.net/node/p2840_1
Lucrezio,https://digitalzibaldone.net/node/Q47154,https://digitalzibaldone.net/node/p2840_1
Catone,https://digitalzibaldone.net/node/Q180081,https://digitalzibaldone.net/node/p2840_1
Cincio,https://digitalzibaldone.net/node/Q867394,https://digitalzibaldone.net/node/p2840_1
Plauto,https://digitalzibaldone.net/node/Q47160,https://digitalzibaldone.net/node/p2841_1
Forc.,https://digitalzibaldone.net/node/Q550353,https://digitalzibaldone.net/node/p2841_1
Venanzio Fortunato,https://digitalzibaldone.net/node/Q44934,https://digitalzibaldone.net/node/p2842_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p2842_1
Ioh. de Ianua,https://digitalzibaldone.net/node/Q2312678,https://digitalzibaldone.net/node/p2842_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p2842_1
Giordani,https://digitalzibaldone.net/node/Q1092339,https://digitalzibaldone.net/node/p2842_1
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p2842_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p2842_1
Hickesio,https://digitalzibaldone.net/node/Q5540582,https://digitalzibaldone.net/node/p2842_1
Cange,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p2842_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p2845_1
Ariosto,https://digitalzibaldone.net/node/Q48900,https://digitalzibaldone.net/node/p2845_1
Shakespeare,https://digitalzibaldone.net/node/Q692,https://digitalzibaldone.net/node/p2845_1
Lope,https://digitalzibaldone.net/node/Q165257,https://digitalzibaldone.net/node/p2845_1
Calderon,https://digitalzibaldone.net/node/Q170800,https://digitalzibaldone.net/node/p2845_1
mad. di Staël,https://digitalzibaldone.net/node/Q123041,https://digitalzibaldone.net/node/p2849_1
Canova,https://digitalzibaldone.net/node/Q5547,https://digitalzibaldone.net/node/p2859_1
Simmaco,https://digitalzibaldone.net/node/Q355720,https://digitalzibaldone.net/node/p2864_3
Ulpiano,https://digitalzibaldone.net/node/Q310076,https://digitalzibaldone.net/node/p2864_3
Floro,https://digitalzibaldone.net/node/Q316483,https://digitalzibaldone.net/node/p2865_1
Giusto de' Conti,https://digitalzibaldone.net/node/Q3771771,https://digitalzibaldone.net/node/p2865_1
