par_id,surface,start,end,wikidata,type,match,pattern
p4485_5,V. Scapula,25,35,Q3179685,PER,partial,Joannes Scapula

p4226_1,Basil.,154,160,Q78,LOC,exact,

p4226_1,Venet.,196,202,Q641,LOC,exact,

p4226_1,Teletis,35,42,Q2367894,PER,levenshtein,Telete

p4030_5,Francia,138,145,Q142,LOC,exact,

p4476_3,Milano,887,893,Q490,LOC,exact,

p4476_3,Firenze,898,905,Q2044,LOC,exact,

p4476_3,Roma,911,915,Q220,LOC,exact,

p4476_3,Italia,974,980,Q38,LOC,exact,

p4476_3,Erodoto,934,941,Q26825,PER,exact,

p252_1,Augusto,1107,1114,Q1405,PER,exact,

p252_1,Maometto,186,194,Q9458,PER,exact,

p252_1,Luigi,1116,1121,Q7742,PER,partial,Luigi XIV di Borbone

p884_1,Temistio,41,49,Q365183,PER,exact,

p884_1,Temistio,982,990,Q365183,PER,exact,

p884_1,Angelo Maio},775,787,Q304825,PER,levenshtein,Angelo Maj

p884_1,Teodosio,1151,1159,Q365183,PER,levenshtein,Temistio

p24_3,Toscana,2626,2633,Q1273,LOC,exact,

p24_3,Italia,4601,4607,Q38,LOC,exact,

p24_3,Eacide,1215,1221,Q403377,PER,exact,

p24_3,Orazio,96,102,Q6197,PER,exact,

p24_3,Orazio,1335,1341,Q6197,PER,exact,

p24_3,Orazio,1649,1655,Q6197,PER,exact,

p24_3,Orazio,4190,4196,Q6197,PER,exact,

p24_3,Pindaro,585,592,Q134929,PER,exact,

p24_3,Pindaro,1325,1332,Q134929,PER,exact,

p24_3,Pindaro,2390,2397,Q134929,PER,exact,

p24_3,Pindaro,4230,4237,Q134929,PER,exact,

p24_3,Chiabrera,4702,4711,Q2344301,PER,partial,Gabbriello Chiabrera

p24_3,Gravina,3586,3593,Q727363,PER,partial,Giovanni Vincenzo Gravina

p24_3,Maffei,3618,3624,Q1587432,PER,partial,"Francesco Scipione, marchese di Maffei"

p24_3,Pindarico,67,76,Q134929,PER,levenshtein,Pindaro

p24_3,Pindarica,133,142,Q134929,PER,levenshtein,Pindaro

p1061_3,Gesù Cristo,87,98,Q302,PER,exact,

p4044_6,Cambrai,54,61,Q181285,LOC,exact,

p3142_1,Omero,211,216,Q6691,PER,exact,

p3142_1,Virgilio,14,22,Q1398,PER,exact,

p3411_1,Aristotele,363,373,Q868,PER,exact,

p1058_1,italia,1033,1039,Q38,LOC,exact,

p1058_1,Demostene,430,439,Q117253,PER,exact,

p1058_1,Eschine,443,450,Q317089,PER,exact,

p1058_1,Lisia,379,384,Q310164,PER,exact,

p1058_1,Lisia,587,592,Q310164,PER,exact,

p1058_1,Alessandro,504,514,Q8409,PER,partial,Alessandro il Conquistatore

p1058_1,Filippo,491,498,Q130650,PER,partial,Filippo II di Macedonia

p2740_1,Claudio,470,477,Q1411,PER,exact,

p2740_1,Palamede,4198,4206,Q252387,PER,exact,

p2740_1,Simonide,423,431,Q273003,PER,exact,

p2740_1,Simonide,4317,4325,Q273003,PER,exact,

p2740_1,Plinio,412,418,Q82778,PER,partial,Gaio Plinio Secondo

p2740_1,Plinio,4180,4186,Q82778,PER,partial,Gaio Plinio Secondo

p4140_11,Italia,118,124,Q38,LOC,exact,

p4140_11,Milano,553,559,Q490,LOC,exact,

p4140_11,Machiavelli,68,79,Q1399,PER,exact,

p4119_9,Venezia,582,589,Q641,LOC,exact,

p1055_2,Venezia,190,197,Q641,LOC,exact,

p1055_2,Locke,183,188,Q9353,PER,partial,Giovanni Locke

p1055_2,Soave,128,133,Q3081091,PER,partial,Giovanni Francesco Soave

p1238_2,europa,55,61,Q46,LOC,exact,

p1238_2,italia,216,222,Q38,LOC,exact,

p1238_2,italia,1245,1251,Q38,LOC,exact,

p1238_2,Pietro,1315,1321,Q33923,PER,exact,

p4025_3,Maria,430,435,Q345,PER,exact,

p4025_3,Massimiliano Imp,51,67,Q150726,PER,partial,"Massimiliano I, Sacro Romano Imperatore"

p3344_1,Roma,515,519,Q1747689,LOC,exact,

p3344_1,Giulio Cesare,543,556,Q1048,PER,exact,

p3344_1,Cesare,764,770,Q1048,PER,exact,

p3344_1,Svetonio,417,425,Q10133,PER,exact,

p3344_1,Svetonio,586,594,Q10133,PER,exact,

p3344_1,Svetonio,698,706,Q10133,PER,exact,

p2674_1,Platone,76,83,Q859,PER,exact,

p4156_5,Omero,31,36,Q6691,PER,exact,

p4156_5,Liebel,140,146,Q23719707,PER,partial,Ignatius Liebel

p3438_1,italia,428,434,Q38,LOC,exact,

p3438_1,Roma,452,456,Q220,LOC,exact,

p3438_1,Voltaire,1325,1333,Q9068,PER,exact,

p3438_1,Voltaire,1404,1412,Q9068,PER,exact,

p3438_1,Algarotti,1229,1238,Q439081,PER,partial,Francesco Algarotti

p462_2,Tacito,58,64,Q2161,PER,exact,

p1232_1,Thomas,269,275,Q301210,PER,partial,Antoine Léonard Thomas

p4352_5,Graecia,1231,1238,Q11772,LOC,exact,

p4352_5,Germania,1602,1610,Q183,LOC,exact,

p4352_5,Wolf,1128,1132,Q65337,PER,partial,Friedrich August Wolf

p318_1,Rousseau,165,173,Q6527,PER,partial,Jean-Jacques Rousseau

p318_1,Staël,178,183,Q123041,PER,partial,Anne Louise Germaine de Staël

p2840_1,Ennio,919,924,Q47130,PER,exact,

p2840_1,Lucrezio,972,980,Q47154,PER,exact,

p2840_1,Catone,1005,1011,Q180081,PER,partial,Marco Porcio Catone Censore

p2840_1,Cincio,1013,1019,Q867394,PER,partial,Lucio Cincio Alimento

p4408_3,Ossian,29,35,Q15837802,PER,exact,

p4408_3,Ossian,86,92,Q15837802,PER,exact,

p323_1,Staël,486,491,Q123041,PER,partial,Anne Louise Germaine de Staël

p4241_3,Galileo,1306,1313,Q307,PER,exact,

p4241_3,Galilei,102,109,Q307,PER,exact,

p4241_3,Quintiliano,1257,1268,Q193769,PER,exact,

p4241_3,Alfieri,1131,1138,Q296244,PER,partial,Vittorio Amedeo Alfieri

p1084_2,Verona,1113,1119,Q2028,LOC,exact,

p1084_2,Milano,1156,1162,Q490,LOC,exact,

p1084_2,Cesari,902,908,Q601506,PER,partial,Antonio Cesari

p1084_2,Jacobi Facciolati,1051,1068,Q3157640,PER,levenshtein,Giacomo Facciolati

p4354_2,Dugas-Montbel,379,392,Q3164045,PER,partial,Jean-Baptiste Dugas-Montbel

p3486_2,Atene,108,113,Q844930,LOC,exact,

p3486_2,grecia,486,492,Q11772,LOC,exact,

p3486_2,Maria,1259,1264,Q345,PER,exact,

p3486_2,Menandro,577,585,Q118992,PER,exact,

p3486_2,Terenzio,554,562,Q172048,PER,exact,

p3486_2,Luciano,997,1004,Q177847,PER,partial,Luciano di Samosata

p4326_1,Omero,390,395,Q6691,PER,exact,

p4523_1,Piladi,398,404,Q494886,PER,levenshtein,Pilade

p4523_1,Piritoi,407,414,Q502156,PER,levenshtein,Piritoo

p2100_1,Guicciardini,409,421,Q44601,PER,partial,Francesco Guicciardini

p2100_1,Staël,756,761,Q123041,PER,partial,Anne Louise Germaine de Staël

p3603_1,Goffredo,547,555,Q76721,PER,exact,

p3603_1,Goffredo,852,860,Q76721,PER,exact,

p3603_1,Goffredo,1434,1442,Q76721,PER,exact,

p3603_1,Rinaldo,478,485,Q16596667,PER,exact,

p3603_1,Ulisse,586,592,Q47231,PER,exact,

p3603_1,Ulisse,759,765,Q47231,PER,exact,

p4146_5,Bologna,265,272,Q1891,LOC,exact,

p3472_1,Aristotele,2272,2282,Q868,PER,exact,

p3472_1,Isocrate,876,884,Q221182,PER,exact,

p3472_1,Isocrate,3312,3320,Q221182,PER,exact,

p3472_1,Plutarco,3325,3333,Q41523,PER,exact,

p3472_1,Senofonte,889,898,Q129772,PER,exact,

p3472_1,Senofonte,2432,2441,Q129772,PER,exact,

p3472_1,Senofonte,2579,2588,Q129772,PER,exact,

p3472_1,Senofonte,2676,2685,Q129772,PER,exact,

p3472_1,Senofonte,3298,3307,Q129772,PER,exact,

p3472_1,Socrate,2922,2929,Q913,PER,exact,

p3472_1,Socrate,3286,3293,Q913,PER,exact,

p3472_1,Teofrasto,2306,2315,Q160362,PER,exact,

p6_1,Creta,190,195,Q34374,LOC,exact,

p6_1,Creta,257,262,Q34374,LOC,exact,

p6_1,Giove,79,84,Q4649,PER,exact,

p6_1,Giove,181,186,Q4649,PER,exact,

p6_1,Giove,269,274,Q4649,PER,exact,

p2819_2,Cicerone,333,341,Q1541,PER,exact,

p2819_2,V. Forcellini,392,405,Q550353,PER,partial,Egidio Forcellini

p2335_2,Buonarroti,39,49,Q1930983,PER,partial,Michelangelo Buonarroti il Giovane

p2335_2,Salvini,104,111,Q349065,PER,partial,Antonio Maria Salvini

p4067_2,Maria,93,98,Q345,PER,exact,

p1911_2,Roma,1073,1077,Q1747689,LOC,exact,

p1911_2,Tibet,1480,1485,Q17269,LOC,exact,

p1911_2,Gran Lama,1519,1528,Q37349,PER,levenshtein,Dalai Lama

p4224_4,Arato,14,19,Q180671,PER,exact,

p4224_4,Omero,605,610,Q6691,PER,exact,

p3386_1,Archita,258,265,Q202001,PER,exact,

p3386_1,Empedocle,246,255,Q83375,PER,exact,

p3386_1,Licurgo,276,283,Q211326,PER,exact,

p3386_1,Maria,772,777,Q345,PER,exact,

p3386_1,Pitagora,236,244,Q10261,PER,exact,

p3386_1,Solone,268,274,Q133337,PER,exact,

p236_1,Morgan France,336,349,Q459275,PER,partial,Sydney Morgan

p1037_1,Demostene,64,73,Q117253,PER,exact,

p4146_1,Bologna,182,189,Q1891,LOC,exact,

p4146_1,Pasquier,128,136,Q290040,PER,partial,Étienne Pasquier

p4146_1,Pougens Archéolog,62,79,Q2960678,PER,partial,Charles de Pougens

p4104_3,Luciano,72,79,Q177847,PER,partial,Luciano di Samosata

p1655_2,Cartesio,477,485,Q9191,PER,exact,

p1655_2,Dutens,493,499,Q947504,PER,partial,Louis Dutens

p1779_2,Ducange,751,758,Q442240,PER,exact,

p1779_2,V. Forcellini,735,748,Q550353,PER,partial,Egidio Forcellini

p4248_5,Lattanz,42,49,Q209102,PER,levenshtein,Lattanzio

p4479_1,Fausto,593,599,Q332885,PER,exact,

p4479_1,Petrarca,355,363,Q1401,PER,exact,

p4479_1,Pindaro,317,324,Q134929,PER,exact,

p4479_1,Chiabrera,154,163,Q2344301,PER,partial,Gabbriello Chiabrera

p4479_1,Cristofaro Colombo,71,89,Q7322,PER,levenshtein,Cristoforo Colombo

p4366_2,Omero,733,738,Q6691,PER,exact,

p4366_2,Omero,815,820,Q6691,PER,exact,

p4366_2,Pisistrato,635,645,Q242172,PER,exact,

p4366_2,Wolf,960,964,Q65337,PER,partial,Friedrich August Wolf

p2028_1,V. Staël De l'Allemagne,73,96,Q123041,PER,partial,Anne Louise Germaine de Staël

p3560_2,Pier Vettori,227,239,Q784373,PER,exact,

p3560_2,Aristot,133,140,Q868,PER,levenshtein,Aristotile

p3560_2,Flor,159,163,Q316483,PER,levenshtein,Floro

p3997_2,V. Scapula,151,161,Q3179685,PER,partial,Joannes Scapula

p2387_1,Madrid,249,255,Q2807,LOC,exact,

p2387_1,america,1557,1564,Q828,LOC,exact,

p2387_1,Ifigenia,1649,1657,Q192673,PER,exact,

p2387_1,D. Antonio de Solìs,167,186,Q952846,PER,partial,Antonio de Solís y Ribadeneyra

p2693_2,Venez.,312,318,Q641,LOC,exact,

p2693_2,Pier Francesco Giambullari,245,271,Q1754685,PER,exact,

p2693_2,Perticari Degli Scritt,392,414,Q3769747,PER,partial,Giulio Perticari di Savignano

p760_1,China,4237,4242,Q29520,LOC,exact,

p760_1,Dante,1730,1735,Q1067,PER,exact,

p760_1,Monti,967,972,Q723643,PER,partial,Vincenzo Monti

p760_1,Monti,1318,1323,Q723643,PER,partial,Vincenzo Monti

p2277_1,Oraz,109,113,Q6197,PER,levenshtein,Orazio

p3111_1,Achille,129,136,Q41746,PER,exact,

p3111_1,Achille,931,938,Q41746,PER,exact,

p3111_1,Achille,1255,1262,Q41746,PER,exact,

p3111_1,Achille,1918,1925,Q41746,PER,exact,

p3111_1,Achille,2004,2011,Q41746,PER,exact,

p3111_1,Achille,2143,2150,Q41746,PER,exact,

p3111_1,Achille,2606,2613,Q41746,PER,exact,

p3111_1,Achille,3577,3584,Q41746,PER,exact,

p3111_1,Aiace,952,957,Q172725,PER,exact,

p3111_1,Diomede,962,969,Q208256,PER,exact,

p3111_1,Ettore,2076,2082,Q159666,PER,exact,

p3111_1,Ettore,2171,2177,Q159666,PER,exact,

p3111_1,Ettore,2239,2245,Q159666,PER,exact,

p3111_1,Ettore,2490,2496,Q159666,PER,exact,

p3111_1,Ettore,2726,2732,Q159666,PER,exact,

p3111_1,Ettore,2936,2942,Q159666,PER,exact,

p3111_1,Ettore,3306,3312,Q159666,PER,exact,

p3111_1,Ettore,3714,3720,Q159666,PER,exact,

p3111_1,Ettore,3749,3755,Q159666,PER,exact,

p3111_1,Omero,68,73,Q6691,PER,exact,

p3111_1,Omero,2957,2962,Q6691,PER,exact,

p3111_1,Omero,3226,3231,Q6691,PER,exact,

p3111_1,Omero,3366,3371,Q6691,PER,exact,

p3111_1,Omero,3525,3530,Q6691,PER,exact,

p3111_1,Omero,3896,3901,Q6691,PER,exact,

p3111_1,Paride,1537,1543,Q167646,PER,exact,

p3111_1,Patroclo,350,358,Q186271,PER,exact,

p3111_1,Cesarotti,2698,2707,Q919900,PER,partial,Melchiorre Cesarotti

p3111_1,Eroe,3701,3705,Q159666,PER,levenshtein,Ettore

p3613_1,Enea,1988,1992,Q82732,PER,exact,

p3613_1,Omero,474,479,Q6691,PER,exact,

p3613_1,Omero,2231,2236,Q6691,PER,exact,

p3613_1,Omero,3596,3601,Q6691,PER,exact,

p511_2,Venetia,1907,1914,Q641,LOC,exact,

p511_2,Bernardino Baldi,1818,1834,Q560613,PER,exact,

p511_2,Floro,20,25,Q316483,PER,exact,

p511_2,Floro,528,533,Q316483,PER,exact,

p511_2,Floro,695,700,Q316483,PER,exact,

p511_2,Floro,1649,1654,Q316483,PER,exact,

p511_2,Virgilio,1393,1401,Q1398,PER,exact,

p511_2,Bern. Baldi,1894,1905,Q560613,PER,partial,Bernardino Baldi

p511_2,Forcellini,1481,1491,Q550353,PER,partial,Egidio Forcellini

p511_2,Forcellini,1597,1607,Q550353,PER,partial,Egidio Forcellini

p511_2,Sallust,936,943,Q7170,PER,levenshtein,Sallustio

p511_2,Virgil,988,994,Q1398,PER,levenshtein,Vergilius

p511_2,V. la Crusca,598,610,Q1398,PER,partial,P. V. M.

p4109_4,Asia,225,229,Q48,LOC,exact,

p4109_4,europa,234,240,Q46,LOC,exact,

p4109_4,Roma,288,292,Q1747689,LOC,exact,

p4109_4,Rom.,491,495,Q220,LOC,exact,

p4109_4,Maria,578,583,Q345,PER,exact,

p4109_4,Toxaris,111,118,Q12885566,PER,exact,

p4109_4,Fusconi Dissertat,458,475,Q19410267,PER,partial,Teodoro Fusconi

p4109_4,Luciano,88,95,Q177847,PER,partial,Luciano di Samosata

p4109_4,Luciano,326,333,Q177847,PER,partial,Luciano di Samosata

p4109_4,Luciano,617,624,Q177847,PER,partial,Luciano di Samosata

p3643_1,Lapponia,3309,3317,Q212640,LOC,exact,

p3643_1,Russia,3348,3354,Q159,LOC,exact,

p3643_1,Orazio,2834,2840,Q6197,PER,exact,

p1427_1,italia,751,757,Q38,LOC,exact,

p1427_1,europa,922,928,Q46,LOC,exact,

p1427_1,Davanzati,883,892,Q2737973,PER,partial,Bernardo Davanzati Bostichi

