id,surface_form,start_pos,end_pos,type
p2376_1,Heyne,377,382,PER
p2376_1,Manuzio,489,496,PER
p2376_1,Atium,589,594,PER
p2376_1,Atius,598,603,PER
p2376_1,Atia,607,611,PER
p4140_4,Petr,42,46,PER
p4140_4,Canz,130,134,PER
p4140_4,Canz,174,178,PER
p2221_2,Fuisset,61,68,PER
p2221_2,Didone,93,99,PER
p2221_2,Fuerat,124,130,PER
p2221_2,Georg.,671,677,PER
p2221_2,Georg.,756,762,PER
p2221_2,Oraz.,779,784,PER
p2221_2,Virg,858,862,PER
p2221_2,Impulerat,917,926,PER
p1029_2,Fedro,29,34,PER
p1029_2,Trace,52,57,PER
p1029_2,Tracia,119,125,LOC
p1029_2,Lino,154,158,PER
p1029_2,Orfeo Traci,160,171,PER
p1029_2,Dionigi,190,197,PER
p1029_2,Macedone,233,241,PER
p1029_2,de Vita Phaedri,283,298,PER
p1029_2,Manhemii,327,335,PER
p3542_2,Perpetuitassint.,91,107,LOC
p4433_2,Greek,123,128,PER
p4433_2,Maloeis,139,146,PER
p4433_2,Maleventum,351,361,PER
p4433_2,Beneventum,520,530,PER
p4433_2,Maleventũ,556,565,PER
p3816_3,Libella,23,30,PER
p3816_3,V. Forcellini,181,194,PER
p3816_3,Circulus,196,204,PER
p3816_3,V. Forc.,339,347,PER
p2507_1,Omero Odiss.,494,506,PER
p4479_3,Orelli,131,137,PER
p4479_3,Pirrone,211,218,PER
p4479_3,Crisippo,326,334,PER
p4479_3,Crisippo,390,398,PER
p4479_3,Platone,414,421,PER
p4479_3,Visconti,529,537,PER
p4479_3,Sesto Cheronese,603,618,PER
p4479_3,Antonini,644,652,PER
p4479_3,Archita,1005,1012,PER
p4479_3,Archita,1055,1062,PER
p4479_3,Orell,1064,1069,PER
p4479_3,Archita,1098,1105,PER
p3390_1,europa,40,46,LOC
p3390_1,italia,53,59,LOC
p3390_1,Salvini,441,448,PER
p3390_1,Crusca,476,482,PER
p3390_1,{alborotto,486,496,PER
p3390_1,italia,749,755,LOC
p3390_1,V. Speroni Oraz,758,773,PER
p3390_1,Bembo,787,792,PER
p2619_2,Messico,937,944,LOC
p2619_2,China,1517,1522,LOC
p676_3,de Lambert,1226,1236,PER
p502_1,Dante Quinci,10,22,PER
p502_1,Floro,133,138,PER
p502_1,Orazio,502,508,PER
p502_1,Vivitur,530,537,PER
p57_2,Sanazzaro,58,67,PER
p57_2,Cecco da Varlungo,118,135,PER
p57_2,Teocrito,177,185,PER
p3695_1,Forcell,336,343,PER
p4135_4,V. Toup,48,55,PER
p4135_4,Longinum,60,68,PER
p3920_1,Machiavelli,44,55,PER
p44_1,Plutarco,177,185,PER
p44_1,Demostene,204,213,PER
p44_1,Longino,217,224,PER
p4190_7,Ranarum Aristophanis,37,57,PER
p4190_7,Pacis Aristophan,89,105,PER
p2354_1,Radamanto,34,43,PER
p2354_1,Dei,285,288,PER
p2354_1,Dei,595,598,PER
p2354_1,Virgilio,632,640,LOC
p2354_1,Senofonte,760,769,PER
p2354_1,Memorab,771,778,PER
p4122_12,Mad,86,89,PER
p4122_12,Beritola,91,99,PER
p2982_1,Omero,36,41,PER
p2982_1,Omero,646,651,PER
p2982_1,Iliade,669,675,PER
p4092_1,Buffon,369,375,PER
p4092_1,Buffon,809,815,PER
p4092_1,Vecchiezza,850,860,PER
p2349_1,Virgilio,315,323,PER
p2349_1,Venere,427,433,LOC
p2349_1,Iuno,458,462,PER
p2349_1,Virgilio,530,538,PER
p2152_2,Grammaire,279,288,PER
p2152_2,Orthograph,350,360,PER
p2152_2,Clypeus,410,417,PER
p2302_1,Lamia,36,41,PER
p2302_1,Lammia,252,258,PER
p2302_1,Lammie,534,540,PER
p2302_1,Gentili,554,561,PER
p2302_1,Lammie,654,660,PER
p2302_1,Lamia,1461,1466,PER
p2302_1,Lamia,1983,1988,PER
p2302_1,Lamia,2094,2099,PER
p2302_1,Monti,2333,2338,PER
p2302_1,Lammia,2355,2361,PER
p2302_1,Lammia,2471,2477,PER
p2302_1,Fata,2633,2637,PER
p2302_1,Fata,2685,2689,PER
p2302_1,V.,2922,2924,PER
p2302_1,Fatum,2942,2947,PER
p2302_1,Apuleio,2989,2996,PER
p1226_1,Dante,2942,2947,PER
p3317_1,Svetonio,43,51,PER
p3317_1,Iul,56,59,LOC
p3317_1,Pitisco,93,100,PER
p3317_1,Forcellini,109,119,PER
p1043_1,Greci,446,451,PER
p1043_1,Francia,582,589,LOC
p1043_1,italia,595,601,LOC
p1043_1,europa,1117,1123,LOC
p4117_1,Longin,136,142,PER
p4117_1,Toup,157,161,PER
p4117_1,Maria Santiss.,220,234,PER
p3561_1,Speroni,41,48,PER
p3561_1,Dante,158,163,PER
p3561_1,Petrarca,169,177,PER
p3561_1,Speroni,504,511,PER
p3561_1,Omero,608,613,PER
p3561_1,Virgilio,650,658,PER
p3561_1,Dante,772,777,PER
p3561_1,Petrarca,780,788,PER
p3561_1,Petr,981,985,PER
p3561_1,Dante,987,992,PER
p3561_1,Speroni,1101,1108,PER
p3561_1,Speroni ne' Diall,1299,1316,PER
p3561_1,Boccaccio,1401,1410,PER
p3561_1,Dante,1589,1594,PER
p3561_1,Petrarca,1597,1605,PER
p3561_1,italia,3418,3424,LOC
p3994_1,Nigellus,14,22,PER
p3994_1,Tenellus,273,281,PER
p3994_1,Claud,460,465,PER
p3994_1,Mamert.,467,474,PER
p3826_3,Forcell,46,53,PER
p3826_3,Mansum,432,438,PER
p4112_4,Descansado,0,10,PER
p4112_4,Cervantes,49,58,PER
p4112_4,Novelas,60,67,PER
p4112_4,Milan.,80,86,PER
p3071_1,Dompter,0,7,PER
p3071_1,de Rep,132,138,PER
p3071_1,Veggasi,217,224,PER
p3071_1,Gellio,529,535,PER
p593_2,Paradox,168,175,PER
p593_2,M. Tullio,208,217,PER
p593_2,M. Tullio,1713,1722,PER
p1170_2,Omero,876,881,PER
p3881_3,Imbuo,733,738,PER
p3868_1,Tono,117,121,PER
p3868_1,Crepo,139,144,PER
p3868_1,Forcell,1124,1131,PER
p3868_1,V. Forc,1430,1437,PER
p158_1,Frigidus,165,173,PER
p158_1,Virgilio,216,224,PER
p158_1,D'Arione,283,291,PER
p158_1,Chateaubriand,335,348,PER
p58_6,Sanazzaro,68,77,PER
p3742_3,italia,921,927,LOC
p3742_3,Perocch'ella,1389,1401,PER
p3742_3,Speroni,2252,2259,PER
p724_1,Floro,55,60,PER
p724_1,Parigi,94,100,LOC
p724_1,Sorbonae,104,112,LOC
p724_1,Petrarca,249,257,PER
p144_1,Aristotele,940,950,PER
p144_1,Orazio,999,1005,PER
p144_1,Erodoto,1608,1615,PER
p144_1,Arcadia,2614,2621,LOC
p144_1,italia,2732,2738,LOC
p3438_1,italia,428,434,LOC
p3438_1,Roma,452,456,LOC
p3438_1,palazzo Lucernari,977,994,LOC
p3438_1,Algarotti,1229,1238,PER
p3438_1,Pensieri,1240,1248,PER
p3438_1,de Voltaire,1401,1412,PER
p2740_1,Plinio,412,418,PER
p2740_1,Simonide,423,431,PER
p2740_1,Claudio,470,477,PER
p2740_1,Plinio,4180,4186,PER
p2740_1,Palamede,4198,4206,PER
p2740_1,Cadmeo,4237,4243,PER
p2740_1,Fenicio,4246,4253,PER
p2740_1,Simonide,4317,4325,PER
p4093_4,Retinere,0,8,PER
p4093_4,Omero,184,189,PER
p218_1,Bossuet,325,332,PER
p218_1,Bossuet,580,587,PER
p218_1,Bossuet,1287,1294,PER
p218_1,Bossuet,2078,2085,PER
p218_1,Voltaire,2160,2168,PER
p2995_1,Crusca,393,399,PER
p2995_1,Buommattei,405,415,PER
p1145_1,Messala Corvino,367,382,PER
p1145_1,Laonde,660,666,PER
p4471_2,Vieusseux,55,64,PER
p2836_2,Petrarca,3220,3228,PER
p2836_2,Petrarca,3356,3364,PER
p2836_2,Boccaccio,3967,3976,PER
p2836_2,Petrarca,4133,4141,PER
p2836_2,Petrarca,4186,4194,PER
p2836_2,Caro,4926,4930,PER
p323_1,Staël,486,491,PER
p1281_3,V. Johannis Buxtorfii Lex,483,508,PER
p1281_3,Chaldaicum Talmudicum,510,531,PER
p1281_3,‎‏וֹיּהּ‏‎,569,577,PER
p1281_3,Basileę,579,586,PER
p1281_3,silva,1419,1424,PER
p1281_3,Forcellini,1429,1439,PER
p1281_3,Sylva,1716,1721,PER
p1281_3,Hyle,1789,1793,PER
p2573_1,Omero,0,5,PER
p2573_1,Dante,585,590,PER
p3797_1,America,1448,1455,LOC
p3797_1,Plinio,1773,1779,PER
p3797_1,Veggansi,1917,1925,PER
p3797_1,Dei,2230,2233,PER
p3797_1,America meridionale,2530,2549,LOC
p4145_3,Mordiller,0,9,PER
p4145_3,Paris,134,139,LOC
p4145_3,Scarron,204,211,PER
p4145_3,Sévigné,220,227,PER
p2821_2,Forcellini,314,324,PER
p4042_1,Guicc.,32,38,PER
p4042_1,Friburgo,49,57,LOC
p4101_2,Luciano,20,27,PER
p2879_1,Forcellini,196,206,PER
p989_1,Attico,97,103,LOC
p989_1,Frontone,574,582,PER
p989_1,Marcaurelio,607,618,PER
p989_1,+Eliano,760,767,PER
p989_1,Preneste,817,825,LOC
p989_1,Romano,846,852,PER
p989_1,Italia,879,885,LOC
p989_1,Filostrato,909,919,PER
p989_1,Marcaurelio,1022,1033,PER
p989_1,Roma,1132,1136,LOC
p989_1,Frontone,1150,1158,PER
p989_1,Frontone,1224,1232,PER
p979_1,Italia,72,78,LOC
p979_1,Grecia,300,306,LOC
p979_1,Italia,313,319,LOC
p979_1,Ciampi,409,415,PER
p979_1,Italia,689,695,LOC
p979_1,Ciampi,876,882,PER
p979_1,R. S. Acroasis,942,956,PER
p979_1,Pisis,971,976,PER
p979_1,Prosperi,978,986,PER
p3596_1,Goffredo,3,11,PER
p3596_1,Gerusalemme,105,116,LOC
p3596_1,Tasso,203,208,PER
p3596_1,Goffredo,211,219,PER
p3596_1,Achille,713,720,PER
p3596_1,Achille,1340,1347,PER
p3596_1,Achille,1469,1476,PER
p3596_1,Omero,1646,1651,PER
p3596_1,Achille,1666,1673,PER
p3596_1,Rinaldo,2238,2245,PER
p3596_1,Goffredo,2315,2323,PER
p3596_1,Goffredo,2378,2386,PER
p3596_1,Rinaldo,2617,2624,PER
p3596_1,Colle,2725,2730,PER
p3596_1,monte Oliveto,3080,3093,LOC
p3596_1,Rinaldo,3216,3223,PER
p3596_1,Gernando,3373,3381,PER
p3596_1,Armida,3407,3413,PER
p3596_1,Rinaldo,3443,3450,PER
p3596_1,Goffredo,3475,3483,PER
p3596_1,Angeli,3985,3991,PER
p3596_1,Beati,3998,4003,PER
p3596_1,Goffredo,4183,4191,PER
p4360_1,M. Bilderdijk,0,13,PER
p4360_1,Rotterdam,197,206,LOC
p4360_1,Bull. de Féruss,296,311,PER
p62_2,Senofonte,190,199,PER
p62_2,Senofonte,443,452,PER
p4114_3,Forcellini,59,69,PER
p1084_1,Marivaux,415,423,PER
p1084_1,Mariana,464,471,PER
p1084_1,Don Chisciotte,487,501,PER
p1084_1,Mariana,711,718,PER
p1084_1,P. d'Orléans,770,782,PER
p1084_1,Rivoluz,784,791,PER
p1084_1,Spagna,796,802,LOC
p1084_1,Mariana,817,824,PER
p1084_1,Lambert,871,878,PER
p1084_1,Réflex,880,886,PER
p1630_2,Wieland,141,148,PER
p1630_2,Danischmend,168,179,PER
p1630_2,Milano,235,241,LOC
p1630_2,Batelli,271,278,PER
p1630_2,Fanfani,281,288,PER
p3985_2,Monti,831,836,PER
p3985_2,Mentar,909,915,PER
p4492_7,Foscolo,367,374,PER
p4492_7,Pindem,394,400,PER
p4274_1,V. Forcellini,25,38,PER
p3960_2,Tovaglia,36,44,PER
p3960_2,Cervantes,88,97,PER
p3960_2,D. Quijote,99,109,PER
p1155_4,Andrès,917,923,PER
p4214_3,Notisi,662,668,PER
p4214_3,Omero,1347,1352,PER
p4214_3,Esiodo,1354,1360,PER
p4214_3,Archiloco,1362,1371,PER
p4214_3,Ippocrate,1373,1382,PER
p4214_3,Erodoto,1384,1391,PER
p4214_3,Dante,1423,1428,PER
p4214_3,Petrarca,1430,1438,PER
p4214_3,Boccaccio,1440,1449,PER
p4154_5,V. Forcellini,21,34,PER
p4154_5,V. Crus.,55,63,PER
p4154_5,Forc,66,70,PER
p4154_5,Gloss,74,79,PER
p1014_2,Beda,18,22,PER
p1014_2,Andrès,95,101,PER
p1014_2,Scozia,178,184,LOC
p1014_2,Galles,200,206,LOC
p1014_2,Andrès,383,389,PER
p4257_8,Falco,0,5,PER
p4257_8,faucon,8,14,PER
p4257_8,Forcell,38,45,PER
p4257_8,Flocon,103,109,PER
p4257_8,Violette,111,119,PER
p4414_3,Ossian,22,28,PER
p4414_3,Omero,75,80,PER
p4414_3,Omero,188,193,PER
p4414_3,Omero,421,426,PER
p4414_3,Esiodo,433,439,PER
p4414_3,Batracomiomachia,454,470,PER
p4414_3,Erodoto,529,536,PER
p4414_3,Omero,589,594,PER
p4414_3,Schweigh.,635,644,PER
p4414_3,Omero,712,717,PER
p4414_3,Schweigh.,732,741,PER
p4417_7,Carlo,74,79,PER
p4127_9,Volney,693,699,PER
p4127_9,suite des Ruines,768,784,LOC
p4127_9,Les Ruines,786,796,LOC
p4127_9,Paris,879,884,LOC
p4411_2,Raynouard,423,432,PER
p4411_2,J. des Savans,436,449,PER
p2809_1,V. Forcell,230,240,PER
p2809_1,Crusca,1011,1017,PER
p2809_1,Lorenzo de' Medici,1044,1062,PER
p2809_1,Gio,1086,1089,PER
p2809_1,Leone X,1132,1139,PER
p2809_1,Torino,1203,1209,LOC
p2809_1,Venez,1349,1354,PER
p2809_1,Gabriel Giolito de' Ferrari,1365,1392,PER
p2809_1,Paolo Manuzio,1513,1526,PER
p2809_1,Venez.,1530,1536,PER
p2809_1,Crusca,1625,1631,PER
p2809_1,Comin da Trino,1682,1696,PER
p2809_1,Monferrato,1700,1710,LOC
p2809_1,Roscoe,1766,1772,PER
p3472_1,Senofonte,889,898,PER
p3472_1,Sofisti,2177,2184,PER
p3472_1,Teofrasto,2306,2315,PER
p3472_1,Senofonte,2432,2441,PER
p3472_1,Cinegetico,2528,2538,PER
p3472_1,Senofonte,2579,2588,PER
p3472_1,Senofonte,2676,2685,PER
p3472_1,Socrate,2922,2929,PER
p3472_1,Socrate,3286,3293,PER
p3472_1,Senofonte,3298,3307,PER
p3472_1,Isocrate,3312,3320,PER
p3472_1,Plutarco,3325,3333,PER
p3558_2,Forcell,668,675,PER
p3558_2,Tacito,691,697,PER
p4116_1,Stobeo,50,56,PER
p4116_1,Gesn.,62,67,PER
p4116_1,Laus,69,73,PER
p4116_1,Licofrone,103,112,PER
p4116_1,San Lorenzo Martire,134,153,PER
p4214_4,Perocch',1169,1177,PER
p4214_4,Aristotele,1196,1206,PER
p4214_4,Eliano,1483,1489,PER
p4214_4,Aristotele,1751,1761,PER
p4214_4,Teofrasto,1828,1837,PER
p4214_4,Lavoisier,2630,2639,PER
p4214_4,Volta,2645,2650,PER
