par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2876_2,Festo,1281,1286,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Scribonio,1695,1704,Q461678,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,1947,1956,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,2037,2046,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Columella,2154,2163,Q318317,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Silio,2227,2232,Q316123,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cornificio,2512,2522,Q773808,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Saturn.,344,351,Q3950848,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,1295,1305,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,2612,2622,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcellini,2801,2811,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2876_2,Forcell.,2716,2724,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2879_1,Forcellini,196,206,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2879_2,Corticelli,1229,1239,Q21124239,PER,exact,
https://digitalzibaldone.net/node/p2879_2,Archaeol. roman.,266,282,Q3618627,WORK,exact,
https://digitalzibaldone.net/node/p2881_1,Abate Giambattista Canova,120,145,Q3766747,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Abate Mai,176,185,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Giovanni Silvestri,199,217,Q16938780,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ellanico Lesbiese,237,254,Q504744,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,264,270,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,469,475,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,633,639,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,860,866,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Ammiano,288,295,Q172198,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Ammiano,325,332,Q172198,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Festo,628,633,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Cang.,1388,1393,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Forcell.,300,308,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,Forcell.,880,888,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,il Glossar.,1376,1387,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2882_1,Glossar.,1664,1672,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2884_1,Ab. Colombo,488,499,Q19357820,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,104,114,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,623,633,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,931,941,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forc.,1284,1289,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Perticari,1763,1772,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2887_1,Perticari,1178,1187,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Sebero,354,360,Q21545950,PER,exact,
https://digitalzibaldone.net/node/p2893_1,epist.,187,193,Q1226213,WORK,exact,
https://digitalzibaldone.net/node/p2893_2,il Glossario,1217,1229,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2895_1,Forcellini,374,384,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2903_2,Frontone,392,400,Q317055,PER,exact,
https://digitalzibaldone.net/node/p2906_1,Ester,103,108,Q746818,WORK,exact,
https://digitalzibaldone.net/node/p2909_3,Luigi,921,926,Q7742,PER,exact,
https://digitalzibaldone.net/node/p2909_3,Luigi,1073,1078,Q7742,PER,exact,
https://digitalzibaldone.net/node/p2919_1,Alberti,854,861,Q3080944,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Astii,283,288,Q77636,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,483,490,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,737,744,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,1168,1175,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Corinto,510,517,Q10291533,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Synes.,1081,1087,Q357027,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Anacreonte,2380,2390,Q91332057,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Convito,266,273,Q486727,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,Fedro,603,608,Q555862,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,Fedro,1309,1314,Q555862,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,ivi,1007,1010,Q471715,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,Convivio,1127,1135,Q486727,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,od. 4 ᾽Eδόκουν ὄναρ τροχάζειν,2392,2421,Q145973,WORK,exact,
https://digitalzibaldone.net/node/p2919_2,Crusca,3881,3887,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2923_3,Corticelli,152,162,Q21124239,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Forcellini,138,148,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Forcellini,438,448,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2925_1,de Senect.,194,204,Q1051232,WORK,exact,
https://digitalzibaldone.net/node/p2925_2,Salvini,503,510,Q349065,PER,exact,
https://digitalzibaldone.net/node/p2925_2,la Crusca,281,290,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2925_2,la Crusca,558,567,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2925_2,il Diz.,707,714,Q19164497,WORK,exact,
https://digitalzibaldone.net/node/p2930_1,il Forcellini,162,175,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2930_1,il Glossario,178,190,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2930_1,Glossar.,333,341,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2930_1,Forcell.,575,583,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2930_2,Festo,28,33,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2930_2,Festo,304,309,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2930_2,Festo,1236,1241,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2932_1,Diomede,826,833,Q1226908,PER,exact,
https://digitalzibaldone.net/node/p2932_1,Gloss.,1245,1251,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2932_1,il Glossar.,1754,1765,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2932_1,R. R.,1870,1875,Q1180731,WORK,exact,
https://digitalzibaldone.net/node/p2934_1,veneziano,740,749,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2934_1,Glossario,500,509,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2935_1,Forcellini,102,112,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2935_1,Forcellini,603,613,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2935_2,il Glossario,71,83,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2947_1,Cang.,154,159,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2947_1,il Glossar.,142,153,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2947_1,la Crus.,217,225,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2965_1,Vita,984,988,Q4014914,WORK,exact,
https://digitalzibaldone.net/node/p2967_1,Amore fanciullo,1768,1783,Q121973,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Convito,510,517,Q278658,WORK,exact,
https://digitalzibaldone.net/node/p2972_2,Forcell.,541,549,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2972_2,Cang.,1254,1259,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2972_2,il Glossar.,1242,1253,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2975_1,Schrevel,501,509,Q377100,PER,exact,
https://digitalzibaldone.net/node/p2977_1,Paris,1570,1575,Q90,LOC,exact,
https://digitalzibaldone.net/node/p2977_1,Génie,1563,1568,Q2693509,WORK,exact,
https://digitalzibaldone.net/node/p2981_1,il Paradiso perduto,391,410,Q28754,WORK,exact,
https://digitalzibaldone.net/node/p2983_2,Crusca,508,514,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2983_2,il Forcellini,885,898,Q15851274,WORK,exact,
https://digitalzibaldone.net/node/p2983_2,il Glossario,901,913,Q1240983,WORK,exact,
https://digitalzibaldone.net/node/p2984_2,Forcellini,282,292,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2985_1,Forcell.,696,704,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2987_1,Bastian Borrego,237,252,Q1370880,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Mai,205,208,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Diomede,1643,1650,Q1226908,PER,exact,
https://digitalzibaldone.net/node/p2995_1,la Crusca,390,399,Q4015911,WORK,exact,
https://digitalzibaldone.net/node/p2995_2,Fischer,19,26,Q100326,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Fischer,292,299,Q100326,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Weller,68,74,Q111128,PER,exact,
https://digitalzibaldone.net/node/p2996_1,Forc.,833,838,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2998_3,Forc.,149,154,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2998_3,Forc.,294,299,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2999_1,Aminta,45,51,Q471831,WORK,exact,
https://digitalzibaldone.net/node/p2999_1,Pastor fido,58,69,Q477990,WORK,exact,
https://digitalzibaldone.net/node/p3000_2,Astii,498,503,Q77636,PER,exact,
https://digitalzibaldone.net/node/p3000_2,Astio,623,628,Q77636,PER,exact,
