id,start_pos,end_pos,type,alias,wb_id,score
https://digitalzibaldone.net/node/p2728_1,1647,1656,PER,Columella >> it,Q452676,-0.31698736548423767
https://digitalzibaldone.net/node/p2731_1,208,212,LOC,Venere (astronomia) >> it,Q313,-1.3468395471572876
https://digitalzibaldone.net/node/p2731_1,192,199,PER,Francesco Speroni >> it,Q1441240,-1.1209239959716797
https://digitalzibaldone.net/node/p2731_2,2104,2110,LOC,Impero >> it,Q48349,-0.23699770867824554
https://digitalzibaldone.net/node/p2731_2,603,621,WORK,"Le vite dei più eccellenti pittori, scultori e architettori >> it",Q1645493,-2.401960611343384
https://digitalzibaldone.net/node/p2734_1,382,393,WORK,Cronaca (genere letterario) >> it,Q185363,-0.4955178201198578
https://digitalzibaldone.net/node/p2735_1,880,893,LOC,Impero latino di Costantinopoli >> it,Q178897,-0.18699690699577332
https://digitalzibaldone.net/node/p2738_1,357,361,WORK,René >> it,Q16890724,-0.4968629777431488
https://digitalzibaldone.net/node/p2739_1,34,39,PER,Ennio >> it,Q1343364,-0.8846858143806458
https://digitalzibaldone.net/node/p2739_1,253,256,PER,Mai >> it,Q234028,-1.1742223501205444
https://digitalzibaldone.net/node/p2747_1,2979,2984,LOC,Cina >> it,Q148,-0.6926324367523193
https://digitalzibaldone.net/node/p2757_1,282,288,LOC,Venetia (regio) >> la,Q1243,-0.507489800453186
https://digitalzibaldone.net/node/p2757_1,52,61,WORK,Vincenzo de' Rossi >> it,Q1632902,-3.498018503189087
https://digitalzibaldone.net/node/p2757_1,192,240,WORK,Cassiodoro >> it,Q192365,-0.8247736096382141
https://digitalzibaldone.net/node/p2757_1,581,592,WORK,Vincenzo Forcella >> it,Q16621795,-2.784465789794922
https://digitalzibaldone.net/node/p2757_1,608,620,WORK,Glossario musicale (A-H) >> it,Q3502928,-1.280869483947754
https://digitalzibaldone.net/node/p2757_2,543,550,PER,Bartoli >> it,Q809482,-1.1103204488754272
https://digitalzibaldone.net/node/p2762_1,2715,2722,PER,Luciano di Antiochia >> it,Q510737,-1.0768519639968872
https://digitalzibaldone.net/node/p2771_1,241,245,PER,Caro >> it,Q204064,-0.6574628353118896
https://digitalzibaldone.net/node/p2774_1,634,639,PER,Epistola ai Pisoni >> it,Q677997,-2.174473524093628
https://digitalzibaldone.net/node/p2775_1,734,741,PER,Glossario dei termini marinareschi (S-Z) >> it,Q3772467,-1.9764598608016968
https://digitalzibaldone.net/node/p2775_1,819,827,PER,Bernhard Schreiber >> de,Q825896,-6.84918737411499
https://digitalzibaldone.net/node/p2776_1,849,854,PER,Scapaccino >> it,Q3951569,-1.473719596862793
https://digitalzibaldone.net/node/p2778_1,1690,1696,PER,Ammonoidea >> it,Q228002,-0.33943474292755127
https://digitalzibaldone.net/node/p2778_1,1753,1760,PER,Demosthenes >> it,Q17487893,-0.470988005399704
https://digitalzibaldone.net/node/p2779_2,487,491,LOC,Padiglione (architettura) >> it,Q276173,-1.4783883094787598
https://digitalzibaldone.net/node/p2780_1,234,244,WORK,Roberto Forcellini >> it,Q26972565,-1.3504681587219238
https://digitalzibaldone.net/node/p2781_1,931,937,LOC,Lingua greca antica >> it,Q35497,-0.6940672993659973
https://digitalzibaldone.net/node/p2782_1,293,300,LOC,Lingua francese >> it,Q150,-0.34373101592063904
https://digitalzibaldone.net/node/p2783_1,109,116,LOC,Lingua francese >> it,Q150,-0.31665968894958496
https://digitalzibaldone.net/node/p2786_1,406,413,PER,Ombrella >> it,Q577430,-2.0404303073883057
https://digitalzibaldone.net/node/p2786_1,2187,2194,PER,Glossario dei termini marinareschi (S-Z) >> it,Q3772467,-2.272029161453247
https://digitalzibaldone.net/node/p2786_1,536,544,PER,Bernhard Schreiber >> de,Q825896,-6.38273286819458
https://digitalzibaldone.net/node/p2786_1,744,752,PER,Visconti >> it,Q212475,-0.38543272018432617
https://digitalzibaldone.net/node/p2786_1,1363,1371,PER,Luchino Visconti >> it,Q13888,-0.9876546859741211
https://digitalzibaldone.net/node/p2786_1,2057,2065,PER,Luchino Visconti >> it,Q13888,-0.9774308204650879
https://digitalzibaldone.net/node/p2786_1,2231,2239,PER,Luchino Visconti >> it,Q13888,-1.000043511390686
https://digitalzibaldone.net/node/p2786_1,2200,2206,PER,Tusa >> it,Q493486,-3.780442714691162
https://digitalzibaldone.net/node/p2786_1,670,678,WORK,Teogonia (mitologia) >> it,Q1153021,-0.5443787574768066
https://digitalzibaldone.net/node/p2788_1,311,319,PER,Luchino Visconti >> it,Q13888,-0.97923344373703
https://digitalzibaldone.net/node/p2788_1,738,746,PER,Luchino Visconti >> it,Q13888,-0.7121930122375488
https://digitalzibaldone.net/node/p2788_1,359,365,PER,Dialetto toscano >> it,Q1990745,-1.5970507860183716
https://digitalzibaldone.net/node/p2788_1,1757,1765,WORK,La Croix >> it,Q1211210,-1.4886138439178467
https://digitalzibaldone.net/node/p2790_1,18,26,PER,Arpalice >> it,Q415451,-0.6308428049087524
https://digitalzibaldone.net/node/p2790_1,55,64,PER,Arpalice >> it,Q415451,-1.295499563217163
https://digitalzibaldone.net/node/p2790_1,551,556,PER,Terra (divinità) >> it,Q400922,-0.8673757910728455
https://digitalzibaldone.net/node/p2790_1,1302,1310,WORK,Dante Alighieri >> it,Q1067,-2.312406539916992
https://digitalzibaldone.net/node/p2792_1,557,564,PER,Glossario dei termini marinareschi (S-Z) >> it,Q3772467,-1.9310214519500732
https://digitalzibaldone.net/node/p2792_1,861,868,PER,Luciano >> it,Q751644,-1.0443520545959473
https://digitalzibaldone.net/node/p2792_2,17,23,PER,Charon >> it,Q1067679,-0.24053016304969788
https://digitalzibaldone.net/node/p2793_2,131,138,PER,Coricio >> it,Q3953273,-0.3310174345970154
https://digitalzibaldone.net/node/p2793_2,230,237,PER,Fabrici >> ca,Q20099174,-1.7386338710784912
https://digitalzibaldone.net/node/p2793_2,2626,2635,PER,Holstein >> it,Q111224,-1.695456862449646
https://digitalzibaldone.net/node/p2793_2,238,243,WORK,Gaio Giulio Cesare >> it,Q1048,-2.0380032062530518
https://digitalzibaldone.net/node/p2793_2,2596,2611,WORK,Vite parallele >> it,Q842337,-0.3535044193267822
https://digitalzibaldone.net/node/p2796_1,467,484,PER,Sophistae >> la,Q3750514,-1.0112597942352295
https://digitalzibaldone.net/node/p2796_1,500,516,PER,Procopio di Cesarea >> it,Q186153,-0.3637526035308838
https://digitalzibaldone.net/node/p2796_1,543,552,PER,Procopio di Cesarea >> it,Q186153,-0.6260297298431396
https://digitalzibaldone.net/node/p2796_1,619,626,PER,Fabricius >> it,Q1232665,-1.432185411453247
https://digitalzibaldone.net/node/p2796_1,630,635,WORK,Gaio Giulio Cesare >> it,Q1048,-2.009984254837036
https://digitalzibaldone.net/node/p2799_1,802,810,PER,Fabricio >> it,Q18011357,-1.566753625869751
https://digitalzibaldone.net/node/p2799_1,874,882,PER,Fabricio >> it,Q18011357,-2.083038568496704
https://digitalzibaldone.net/node/p2799_1,1122,1130,PER,Fabricio >> it,Q18011357,-2.1332809925079346
https://digitalzibaldone.net/node/p2799_1,1302,1309,PER,Fabricio >> it,Q18011357,-1.8795685768127441
https://digitalzibaldone.net/node/p2799_1,812,817,WORK,Biblioteca Nazionale Centrale di Roma >> it,Q6382871,-2.1738383769989014
https://digitalzibaldone.net/node/p2804_1,115,133,WORK,Anacarsi >> it,Q325026,-1.8538423776626587
https://digitalzibaldone.net/node/p2804_1,3158,3168,WORK,Poeta laureato >> it,Q1337026,-2.2747278213500977
https://digitalzibaldone.net/node/p2809_1,662,667,LOC,Marca (circoscrizione) >> it,Q7695,-0.6834456324577332
https://digitalzibaldone.net/node/p2809_1,1673,1677,LOC,Lingua veneta >> it,Q32724,-0.47176986932754517
https://digitalzibaldone.net/node/p2809_1,1342,1347,PER,Francesco Dolce >> it,Q3749932,-0.7383055090904236
https://digitalzibaldone.net/node/p2809_1,1682,1710,PER,Comino >> it,Q3684376,-3.832667589187622
https://digitalzibaldone.net/node/p2809_1,1766,1772,PER,Roscoe >> it,Q299709,-0.6667760014533997
https://digitalzibaldone.net/node/p2809_1,1011,1017,WORK,Accademia della Crusca >> it,Q338489,-0.7744832038879395
https://digitalzibaldone.net/node/p2809_1,1625,1631,WORK,Crusca >> it,Q188672,-0.4386903941631317
https://digitalzibaldone.net/node/p2811_2,25,33,PER,Dialectos Graeco-Calabra >> la,Q1146398,-1.6379772424697876
https://digitalzibaldone.net/node/p2811_2,332,339,PER,Fabricius >> la,Q494785,-2.4364631175994873
https://digitalzibaldone.net/node/p2811_2,340,345,WORK,Bibliotheca Alexandrina >> la,Q435,-2.449582576751709
https://digitalzibaldone.net/node/p2813_1,1155,1159,WORK,Publio Virgilio Marone >> it,Q1398,-0.2973337173461914
https://digitalzibaldone.net/node/p2815_1,230,240,PER,Roberto Forcellini >> it,Q26972565,-1.4989315271377563
https://digitalzibaldone.net/node/p2819_2,395,405,WORK,Forcellini >> it,Q1436657,-0.940131425857544
https://digitalzibaldone.net/node/p2819_2,484,492,WORK,Forcellini >> it,Q1436657,-1.444230556488037
https://digitalzibaldone.net/node/p2819_2,495,506,WORK,Glossario musicale (A-H) >> it,Q3502928,-1.153368353843689
https://digitalzibaldone.net/node/p2820_2,525,535,WORK,Carlo Forcella >> it,Q48832071,-5.237086296081543
https://digitalzibaldone.net/node/p2820_3,766,776,WORK,Forcellini >> it,Q1436657,-0.5489493012428284
https://digitalzibaldone.net/node/p2821_1,86,96,WORK,Carlo Forcella >> it,Q48832071,-5.294544219970703
https://digitalzibaldone.net/node/p2821_3,21,26,PER,Festo >> it,Q249707,-0.40829047560691833
https://digitalzibaldone.net/node/p2821_3,1327,1332,PER,Festo >> it,Q249707,-0.4026964604854584
https://digitalzibaldone.net/node/p2823_1,2136,2145,PER,Perticara >> it,Q2307037,-2.3283791542053223
https://digitalzibaldone.net/node/p2825_1,0,13,PER,Fortunatianus of Aquileia >> en,Q11922646,-1.5220838785171509
https://digitalzibaldone.net/node/p2825_1,767,780,PER,Fortunatianus d'Aquilée >> fr,Q11922646,-2.1793177127838135
https://digitalzibaldone.net/node/p2825_1,28,43,PER,Augustodunum >> la,Q190827,-0.28192588686943054
https://digitalzibaldone.net/node/p2825_1,106,117,PER,Fortunatus >> la,Q44934,-2.2820165157318115
https://digitalzibaldone.net/node/p2825_1,326,334,PER,Hilarius >> la,Q18220883,-1.289860486984253
https://digitalzibaldone.net/node/p2825_1,560,572,PER,Fortunatianus of Aquileia >> en,Q11922646,-1.8663150072097778
https://digitalzibaldone.net/node/p2825_1,669,678,PER,Fabricius >> la,Q494785,-1.667273998260498
https://digitalzibaldone.net/node/p2825_1,714,720,PER,Mansio >> it,Q1891165,-0.41304266452789307
https://digitalzibaldone.net/node/p2825_1,45,69,WORK,De l'architecture >> fr,Q1232238,-4.4758501052856445
https://digitalzibaldone.net/node/p2825_1,232,262,WORK,De administrando imperio >> la,Q463903,-2.352234125137329
https://digitalzibaldone.net/node/p2825_1,639,649,WORK,Memoria >> la,Q492,-1.3528897762298584
https://digitalzibaldone.net/node/p2825_1,679,709,WORK,Bibliotheca (Pseudo-Apollodorus) >> la,Q817383,-1.6731057167053223
https://digitalzibaldone.net/node/p2825_2,559,568,PER,Giacomo Gagini >> it,Q1522109,-5.070075988769531
https://digitalzibaldone.net/node/p2828_1,637,644,PER,Coricio >> it,Q3953273,-0.3788386881351471
https://digitalzibaldone.net/node/p2829_1,1392,1402,WORK,Itinerarium >> it,Q1675302,-1.1043322086334229
https://digitalzibaldone.net/node/p2835_2,89,93,WORK,Casuarius >> it,Q201231,-2.0919029712677
https://digitalzibaldone.net/node/p2836_2,4926,4930,PER,Caro >> it,Q204064,-0.9961938261985779
https://digitalzibaldone.net/node/p2836_2,4915,4921,WORK,Eneide >> it,Q60220,-2.97025465965271
https://digitalzibaldone.net/node/p2840_1,919,924,PER,Ennio >> it,Q1343364,-1.09685218334198
https://digitalzibaldone.net/node/p2840_1,1013,1019,PER,Quinto Cássio Longino >> pt,Q385238,-6.557270050048828
https://digitalzibaldone.net/node/p2841_1,405,410,PER,Forcellini >> it,Q1436657,-1.090751051902771
https://digitalzibaldone.net/node/p2841_1,683,688,PER,Forcellini >> it,Q1436657,-1.2976988554000854
https://digitalzibaldone.net/node/p2842_1,286,291,PER,Cangrande I della Scala >> it,Q785349,-2.037858009338379
https://digitalzibaldone.net/node/p2842_1,840,845,PER,Cantante >> it,Q177220,-1.9182052612304688
https://digitalzibaldone.net/node/p2842_1,3304,3309,PER,Canzoniere >> it,Q11690026,-2.443188190460205
https://digitalzibaldone.net/node/p2842_1,4666,4671,PER,Charles de Gaulle >> it,Q2042,-0.6288710832595825
https://digitalzibaldone.net/node/p2842_1,471,484,PER,Giovanni di Aragona >> it,Q3768409,-4.086878776550293
https://digitalzibaldone.net/node/p2842_1,1737,1745,PER,Francesco Giordani >> it,Q3750051,-0.7215898633003235
https://digitalzibaldone.net/node/p2842_1,4647,4655,PER,John Hickes >> en,Q29625396,-3.420926094055176
https://digitalzibaldone.net/node/p2842_1,229,234,WORK,Carmina >> it,Q1043780,-1.312402367591858
https://digitalzibaldone.net/node/p2842_1,277,285,WORK,Glossa >> it,Q1132324,-0.6021589636802673
https://digitalzibaldone.net/node/p2842_1,398,406,WORK,Glossa >> it,Q1132324,-0.3952581286430359
https://digitalzibaldone.net/node/p2842_1,589,597,WORK,Glossa >> it,Q1132324,-0.37209171056747437
https://digitalzibaldone.net/node/p2842_1,831,839,WORK,Glossa >> it,Q1132324,-0.61988765001297
https://digitalzibaldone.net/node/p2842_1,3295,3303,WORK,Glossa >> it,Q1132324,-1.1036485433578491
https://digitalzibaldone.net/node/p2842_1,433,442,WORK,Glossa >> it,Q1132324,-1.0646991729736328
https://digitalzibaldone.net/node/p2842_1,530,537,WORK,Lessico >> it,Q8096,-0.19326072931289673
https://digitalzibaldone.net/node/p2842_1,1783,1791,WORK,Proposta >> it,Q3924026,-1.6723519563674927
https://digitalzibaldone.net/node/p2842_1,2800,2809,WORK,Accademia della Crusca >> it,Q338489,-1.1457130908966064
https://digitalzibaldone.net/node/p2842_1,4692,4701,WORK,Accademia della Crusca >> it,Q338489,-1.537329912185669
https://digitalzibaldone.net/node/p2842_1,3927,3939,WORK,Glossario >> it,Q859161,-1.5347840785980225
https://digitalzibaldone.net/node/p2842_1,4006,4018,WORK,Glossario >> it,Q859161,-1.3727130889892578
https://digitalzibaldone.net/node/p2842_1,4676,4685,WORK,Glossario >> it,Q859161,-0.30844491720199585
https://digitalzibaldone.net/node/p2864_1,343,354,WORK,Glossario >> it,Q859161,-1.2772066593170166
https://digitalzibaldone.net/node/p2864_1,355,366,WORK,Carlo Forcella >> it,Q48832071,-2.2903199195861816
https://digitalzibaldone.net/node/p2864_3,364,373,WORK,Glossario >> it,Q859161,-0.31775790452957153
https://digitalzibaldone.net/node/p2864_3,456,467,WORK,Glossario botanico >> it,Q2049965,-0.506618082523346
https://digitalzibaldone.net/node/p2865_1,437,446,WORK,Accademia della Crusca >> it,Q338489,-1.1508409976959229
https://digitalzibaldone.net/node/p2865_3,669,676,WORK,De re publica >> it,Q656161,-0.7579576969146729
https://digitalzibaldone.net/node/p2866_1,907,916,PER,Socrates >> it,Q223926,-1.9879183769226074
https://digitalzibaldone.net/node/p2876_2,1281,1286,PER,Festo >> it,Q249707,-0.2666507959365845
https://digitalzibaldone.net/node/p2876_2,1695,1704,PER,Gaio Scribonio Curione >> it,Q451516,-3.7974371910095215
https://digitalzibaldone.net/node/p2876_2,1947,1956,PER,Columella >> it,Q452676,-0.2622773051261902
https://digitalzibaldone.net/node/p2876_2,2037,2046,PER,Columella >> it,Q452676,-0.2969125509262085
https://digitalzibaldone.net/node/p2876_2,2154,2163,PER,Columella >> it,Q452676,-0.2786523103713989
https://digitalzibaldone.net/node/p2876_2,2227,2232,PER,Silio >> it,Q16606214,-0.8046422600746155
https://digitalzibaldone.net/node/p2876_2,2512,2522,PER,Cornificio >> it,Q1243817,-0.22039148211479187
https://digitalzibaldone.net/node/p2876_2,344,351,WORK,Saturnio >> it,Q1571598,-1.2262636423110962
https://digitalzibaldone.net/node/p2876_2,1295,1305,WORK,Gaspare >> it,Q2624480,-4.435760498046875
https://digitalzibaldone.net/node/p2876_2,2612,2622,WORK,Gaspare >> it,Q2624480,-4.621118068695068
https://digitalzibaldone.net/node/p2876_2,2801,2811,WORK,Carlo Forcella >> it,Q48832071,-5.000040054321289
https://digitalzibaldone.net/node/p2876_2,2716,2724,WORK,Marco Forcellini >> it,Q3846125,-1.4522806406021118
https://digitalzibaldone.net/node/p2879_1,196,206,WORK,Carlo Forcella >> it,Q48832071,-5.106109142303467
https://digitalzibaldone.net/node/p2879_2,1229,1239,PER,Corticelli >> it,Q3694796,-0.9049522280693054
https://digitalzibaldone.net/node/p2879_2,266,282,WORK,Archeologia romana >> it,Q1669589,-1.5468026399612427
https://digitalzibaldone.net/node/p2881_1,120,145,PER,Gian Battista Canova >> it,Q3763463,-2.536738872528076
https://digitalzibaldone.net/node/p2881_1,176,185,PER,Giambattista Cattaneo >> it,Q3766621,-5.582521915435791
https://digitalzibaldone.net/node/p2881_1,199,217,PER,Giovanni Silvestri >> it,Q3768137,-0.21796289086341858
https://digitalzibaldone.net/node/p2881_1,237,254,PER,Ellanico >> it,Q346713,-2.714942455291748
https://digitalzibaldone.net/node/p2881_1,264,270,PER,Ercole >> it,Q240679,-0.21339838206768036
https://digitalzibaldone.net/node/p2881_1,469,475,PER,Ercole >> it,Q240679,-0.21033820509910583
https://digitalzibaldone.net/node/p2881_1,633,639,PER,Ercole >> it,Q240679,-0.19541054964065552
https://digitalzibaldone.net/node/p2881_1,860,866,PER,Ercole >> it,Q240679,-0.22963467240333557
https://digitalzibaldone.net/node/p2882_1,288,295,PER,Ammiano >> it,Q3614416,-0.5176375508308411
https://digitalzibaldone.net/node/p2882_1,325,332,PER,Ammiano >> it,Q3614416,-0.5641685128211975
https://digitalzibaldone.net/node/p2882_1,628,633,PER,Festo >> it,Q249707,-0.22898928821086884
https://digitalzibaldone.net/node/p2882_1,1388,1393,PER,Giulio Casanova >> it,Q23309776,-4.322865962982178
https://digitalzibaldone.net/node/p2882_1,300,308,WORK,Foro Romano >> it,Q180212,-2.0520389080047607
https://digitalzibaldone.net/node/p2882_1,880,888,WORK,Forcellone >> it,Q1970197,-2.1404685974121094
https://digitalzibaldone.net/node/p2882_1,1376,1387,WORK,Glossa >> it,Q1132324,-1.0501575469970703
https://digitalzibaldone.net/node/p2882_1,1664,1672,WORK,Glossa >> it,Q1132324,-1.1287672519683838
https://digitalzibaldone.net/node/p2884_1,488,499,PER,Cristoforo Colombo >> it,Q7322,-0.3880231976509094
https://digitalzibaldone.net/node/p2885_1,104,114,PER,Carlo Forcella >> it,Q48832071,-5.073400497436523
https://digitalzibaldone.net/node/p2885_1,623,633,PER,Carlo Forcella >> it,Q48832071,-5.184398651123047
https://digitalzibaldone.net/node/p2885_1,931,941,PER,Carlo Forcella >> it,Q48832071,-5.21394157409668
https://digitalzibaldone.net/node/p2885_1,1284,1289,PER,Carlo Forcella >> it,Q48832071,-3.1730847358703613
https://digitalzibaldone.net/node/p2885_1,1763,1772,PER,Perticara >> it,Q2307037,-3.62644362449646
https://digitalzibaldone.net/node/p2887_1,1178,1187,PER,Perticara >> it,Q2307037,-3.559264659881592
https://digitalzibaldone.net/node/p2890_2,354,360,PER,Omero >> it,Q6691,-2.3271396160125732
https://digitalzibaldone.net/node/p2893_1,187,193,WORK,Epistola ai Pisoni >> it,Q677997,-0.7940821051597595
https://digitalzibaldone.net/node/p2893_2,1217,1229,WORK,Glossario >> it,Q859161,-1.683544635772705
https://digitalzibaldone.net/node/p2895_1,374,384,WORK,Forcellini >> it,Q1436657,-0.7552422285079956
https://digitalzibaldone.net/node/p2903_2,392,400,PER,Frontone >> it,Q190996,-0.8310840725898743
https://digitalzibaldone.net/node/p2906_1,103,108,WORK,Ester >> it,Q340291,-1.7614095211029053
https://digitalzibaldone.net/node/p2909_3,921,926,PER,Luigi I di Francia >> it,Q43974,-1.079917550086975
https://digitalzibaldone.net/node/p2909_3,1073,1078,PER,Luigi I di Francia >> it,Q43974,-0.9641274213790894
https://digitalzibaldone.net/node/p2919_1,854,861,PER,Alberti >> it,Q2831707,-0.41979119181632996
https://digitalzibaldone.net/node/p2919_2,283,288,PER,Asti >> it,Q6122,-0.23155654966831207
https://digitalzibaldone.net/node/p2919_2,483,490,PER,Glossario dei termini marinareschi (S-Z) >> it,Q3772467,-2.21064829826355
https://digitalzibaldone.net/node/p2919_2,737,744,PER,Omicron >> it,Q14408,-1.5941417217254639
https://digitalzibaldone.net/node/p2919_2,1168,1175,PER,Ombrello >> it,Q41607,-3.029550790786743
https://digitalzibaldone.net/node/p2919_2,510,517,PER,Corinto >> it,Q103011,-0.30902016162872314
https://digitalzibaldone.net/node/p2919_2,1081,1087,PER,Omero >> it,Q6691,-0.913608193397522
https://digitalzibaldone.net/node/p2919_2,2380,2390,PER,Anacreonte >> it,Q213484,-0.14252659678459167
https://digitalzibaldone.net/node/p2919_2,266,273,WORK,Convito >> it,Q206883,-1.2953064441680908
https://digitalzibaldone.net/node/p2919_2,603,608,WORK,Fedro >> it,Q52166,-0.22781218588352203
https://digitalzibaldone.net/node/p2919_2,1309,1314,WORK,Fedro >> it,Q52166,-0.23165355622768402
https://digitalzibaldone.net/node/p2919_2,1007,1010,WORK,Ivi >> it,Q951150,-1.815546989440918
https://digitalzibaldone.net/node/p2919_2,1127,1135,WORK,Convivio >> it,Q666014,-0.1630566418170929
https://digitalzibaldone.net/node/p2919_2,2392,2421,WORK,Anacreonte >> it,Q213484,-1.6076381206512451
https://digitalzibaldone.net/node/p2919_2,3881,3887,WORK,Crusca >> it,Q188672,-0.4255553185939789
https://digitalzibaldone.net/node/p2923_3,152,162,PER,Corticelli >> it,Q3694796,-0.9051361680030823
https://digitalzibaldone.net/node/p2925_1,138,148,PER,Carlo Forcella >> it,Q48832071,-5.000143527984619
https://digitalzibaldone.net/node/p2925_1,438,448,PER,Carlo Forcella >> it,Q48832071,-4.938740253448486
https://digitalzibaldone.net/node/p2925_1,194,204,WORK,Lucio Anneo Seneca >> it,Q2054,-1.4365147352218628
https://digitalzibaldone.net/node/p2925_2,503,510,PER,Matteo Salvini >> it,Q1055449,-0.5720083117485046
https://digitalzibaldone.net/node/p2925_2,281,290,WORK,Accademia della Crusca >> it,Q338489,-1.4783350229263306
https://digitalzibaldone.net/node/p2925_2,558,567,WORK,Crusca >> it,Q188672,-2.215651035308838
https://digitalzibaldone.net/node/p2925_2,707,714,WORK,François Denis >> it,Q3084413,-2.627254009246826
https://digitalzibaldone.net/node/p2930_1,162,175,WORK,Gaspare >> it,Q2624480,-3.651624917984009
https://digitalzibaldone.net/node/p2930_1,178,190,WORK,Bartolomeo Sacchi >> it,Q455140,-1.30939781665802
https://digitalzibaldone.net/node/p2930_1,333,341,WORK,Glossario >> it,Q859161,-1.3112581968307495
https://digitalzibaldone.net/node/p2930_1,575,583,WORK,Marco Forcellini >> it,Q3846125,-1.5861945152282715
https://digitalzibaldone.net/node/p2930_2,28,33,PER,Festo >> it,Q249707,-0.33362114429473877
https://digitalzibaldone.net/node/p2930_2,304,309,PER,Festo >> it,Q249707,-0.24029041826725006
https://digitalzibaldone.net/node/p2930_2,1236,1241,PER,Festo >> it,Q249707,-0.31441882252693176
https://digitalzibaldone.net/node/p2932_1,826,833,PER,Diomede >> it,Q208256,-0.28256842494010925
https://digitalzibaldone.net/node/p2932_1,1245,1251,WORK,Glossa >> it,Q1132324,-0.6532452702522278
https://digitalzibaldone.net/node/p2932_1,1754,1765,WORK,Glossa >> it,Q1132324,-1.5698446035385132
https://digitalzibaldone.net/node/p2932_1,1870,1875,WORK,Roma (città antica) >> it,Q18287233,-1.5225874185562134
https://digitalzibaldone.net/node/p2934_1,740,749,LOC,Dialetto veneziano >> it,Q2931445,-0.14084596931934357
https://digitalzibaldone.net/node/p2934_1,500,509,WORK,Glossario >> it,Q859161,-0.24855223298072815
https://digitalzibaldone.net/node/p2935_1,102,112,PER,Carlo Forcella >> it,Q48832071,-5.216463088989258
https://digitalzibaldone.net/node/p2935_1,603,613,PER,Carlo Forcella >> it,Q48832071,-5.210187911987305
https://digitalzibaldone.net/node/p2935_2,71,83,WORK,Glossario botanico >> it,Q2049965,-1.3029472827911377
https://digitalzibaldone.net/node/p2947_1,154,159,PER,Canzoniere >> it,Q11690026,-1.6227055788040161
https://digitalzibaldone.net/node/p2947_1,142,153,WORK,Lingua inglese >> it,Q1860,-1.6575126647949219
https://digitalzibaldone.net/node/p2947_1,217,225,WORK,Lingua latina >> it,Q397,-1.5592759847640991
https://digitalzibaldone.net/node/p2965_1,984,988,WORK,Vita >> it,Q3,-0.3618738651275635
https://digitalzibaldone.net/node/p2967_1,1768,1783,PER,Apollo >> it,Q37340,-1.019583821296692
https://digitalzibaldone.net/node/p2967_1,510,517,WORK,Convito >> it,Q206883,-1.2677074670791626
https://digitalzibaldone.net/node/p2972_2,541,549,PER,Andrea Forzano >> it,Q493897,-2.91036057472229
https://digitalzibaldone.net/node/p2972_2,1254,1259,PER,Canzoniere >> it,Q11690026,-1.8483821153640747
https://digitalzibaldone.net/node/p2972_2,1242,1253,WORK,Glossario musicale (A-H) >> it,Q3502928,-1.1070218086242676
