par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2788_1,Omero,1143,1148,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Harpalice,55,64,Q2446159,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Esiodo,509,515,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Terra,551,556,Q93172,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Amstel.,875,882,Q727,LOC,exact,
https://digitalzibaldone.net/node/p2792_1,Omero,300,305,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Esiodo,310,316,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Coricio,131,138,Q510659,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Fabric.,230,237,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Holstenio,2626,2635,Q322331,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Χορικίου Σοϕιστοῦ,467,484,Q510659,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Προκοπίῳ Σοϕιστῇ,500,516,Q557776,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Procopium,543,552,Q557776,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Sesto Empirico,710,724,Q236594,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Fabric.,1302,1309,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Tebe,2200,2204,Q11225429,LOC,exact,
https://digitalzibaldone.net/node/p2804_1,Oraz.,3152,3157,Q6197,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Marca,662,667,Q1279,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1349,1355,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1530,1536,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Ven.,1673,1677,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Dolce,1342,1347,Q1867806,PER,exact,
https://digitalzibaldone.net/node/p2811_2,Moeridis,25,33,Q1178430,PER,exact,
https://digitalzibaldone.net/node/p2811_2,Fabric.,332,339,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2815_1,Forcellini,230,240,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Patav.,722,728,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2825_1,Augustodunensis,28,43,Q543586,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Hilarium,326,334,Q44344,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Tillemontius,617,629,Q1361139,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fabricius,669,678,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2825_2,Mustoxidi,559,568,Q902399,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Plauto,496,502,Q47160,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,405,410,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,683,688,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cange,4666,4671,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Omero,502,507,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2865_3,Plat.,663,668,Q859,PER,exact,
https://digitalzibaldone.net/node/p2866_1,Socratica,907,916,Q913,PER,exact,
https://digitalzibaldone.net/node/p2869_1,Provenza,2982,2990,Q101081,LOC,exact,
https://digitalzibaldone.net/node/p2876_2,Rom.,2901,2905,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1384,1392,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1647,1655,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Censorino,1180,1189,Q707449,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1414,1430,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Festo,1281,1286,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Apuleio,1355,1362,Q170512,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1485,1502,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Ovidio,2772,2778,Q7198,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cic.,2866,2870,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Ammiano,288,295,Q172198,PER,exact,
https://digitalzibaldone.net/node/p2884_1,Venez.,633,639,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,931,941,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forc.,1284,1289,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Omero,307,312,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Sebero,354,360,Q21545950,PER,exact,
https://digitalzibaldone.net/node/p2891_1,impero,146,152,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2906_1,Plauto,686,692,Q47160,PER,exact,
https://digitalzibaldone.net/node/p2916_1,Cic.,875,879,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Lips.,290,295,Q2079,LOC,exact,
https://digitalzibaldone.net/node/p2919_2,Corinto,510,517,Q10291533,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Πλάτων,578,584,Q859,PER,exact,
https://digitalzibaldone.net/node/p2923_3,Attica,414,420,Q122443,LOC,exact,
https://digitalzibaldone.net/node/p2925_1,Forcellini,138,148,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Cic.,189,193,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2932_1,Varrone,1398,1405,Q206119,PER,exact,
https://digitalzibaldone.net/node/p2934_1,veneziano,740,749,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2935_1,Forcellini,603,613,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2947_1,Cang.,154,159,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Senofonte,481,490,Q129772,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Giove,1513,1518,Q4649,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Giove,1609,1614,Q4649,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Amore fanciullo,1768,1783,Q121973,PER,exact,
https://digitalzibaldone.net/node/p2972_2,Forcell.,541,549,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2974_3,Gellio,771,777,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,68,73,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,278,283,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,1184,1189,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2977_1,Virgilio,2849,2857,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2981_1,Omero,289,294,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2985_1,Forcell.,696,704,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Mai,205,208,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Cic.,211,215,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Lips.,80,85,Q2079,LOC,exact,
https://digitalzibaldone.net/node/p2995_2,Omero,115,120,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2996_1,Forc.,833,838,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2998_3,Forc.,149,154,Q550353,PER,exact,
https://digitalzibaldone.net/node/p3000_2,Astio,623,628,Q77636,PER,exact,
