par_id,surface,start,end,identifier,type,match,pattern
https://digitalzibaldone.net/node/p2734_1,Isidoro,588,595,Q166876,PER,exact,
https://digitalzibaldone.net/node/p2734_1,Omero,722,727,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2735_1,impero latino,880,893,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2739_1,Rom.,220,224,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2739_1,Ennio,34,39,Q47130,PER,exact,
https://digitalzibaldone.net/node/p2739_1,Cic.,181,185,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,Q252387,PER,exact,
https://digitalzibaldone.net/node/p2747_1,China,2979,2984,Q29520,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,Venet.,282,288,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,Romae,513,518,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2757_1,Cassiodoro,181,191,Q192365,PER,exact,
https://digitalzibaldone.net/node/p2757_2,Bartoli,543,550,Q2283604,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Omero,57,62,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Omero,972,977,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Achille,487,494,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Enea,508,512,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Enea,564,568,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Pallante,734,742,Q2048018,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Rutuli,765,771,Q579014,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Menelao,998,1005,Q171839,PER,exact,
https://digitalzibaldone.net/node/p2759_2,Agamennone,1070,1080,Q128176,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,101,106,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,541,546,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Omero,862,867,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Virgilio,154,162,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,233,237,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,430,434,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2761_1,Enea,745,749,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,20,25,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,737,742,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1701,1706,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1912,1917,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,1968,1973,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2096,2101,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Omero,2695,2700,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,892,896,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1120,1124,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1613,1617,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,1814,1818,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Enea,2375,2379,Q82732,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Didone,2529,2535,Q905162,PER,exact,
https://digitalzibaldone.net/node/p2762_1,Luciano,2715,2722,Q177847,PER,exact,
https://digitalzibaldone.net/node/p2765_1,Omero,55,60,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,7,12,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,1520,1525,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,1840,1845,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Omero,2262,2267,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,24,30,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,463,469,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,494,500,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Priamo,591,597,Q170473,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,42,49,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,300,307,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1059,1066,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1571,1578,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,1722,1729,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2298,2305,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Achille,2523,2530,Q41746,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Patroclo,553,561,Q186271,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Giove,813,818,Q4649,PER,exact,
https://digitalzibaldone.net/node/p2767_1,Teti,832,836,Q184437,PER,exact,
https://digitalzibaldone.net/node/p2770_1,Omero,22,27,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2771_1,Caro,241,245,Q566851,PER,exact,
https://digitalzibaldone.net/node/p2771_3,Senofon.,2548,2556,Q129772,PER,exact,
https://digitalzibaldone.net/node/p2774_1,Gell.,634,639,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2775_1,Scapula,734,741,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2775_1,Schrevel,819,827,Q377100,PER,exact,
https://digitalzibaldone.net/node/p2776_1,Scap.,849,854,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2776_1,Cic.,2113,2117,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2778_1,Ammon.,1690,1696,Q695923,PER,exact,
https://digitalzibaldone.net/node/p2779_2,Pad.,487,491,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2781_1,grecia,931,937,Q11772,LOC,exact,
https://digitalzibaldone.net/node/p2782_1,italia,89,95,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2782_1,italia,719,725,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2782_1,francia,293,300,Q142,LOC,exact,
https://digitalzibaldone.net/node/p2783_1,francia,109,116,Q142,LOC,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,406,413,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Scapula,2187,2194,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Schrevel,536,544,Q377100,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,744,752,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,1363,1371,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2057,2065,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Visconti,2231,2239,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tucidide,1814,1822,Q41683,PER,exact,
https://digitalzibaldone.net/node/p2786_1,Tusano,2200,2206,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Visconti,311,319,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Visconti,738,746,Q691834,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Tusano,359,365,Q21543031,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Omero,879,884,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2788_1,Omero,1143,1148,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Arpalice,18,26,Q2446159,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Harpalice,55,64,Q2446159,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Esiodo,509,515,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Nereo,537,542,Q189527,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Terra,551,556,Q93172,PER,exact,
https://digitalzibaldone.net/node/p2790_1,Omero,1219,1224,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Amstel.,875,882,Q727,LOC,exact,
https://digitalzibaldone.net/node/p2792_1,Omero,300,305,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Omero,665,670,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Esiodo,310,316,Q44233,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Eustazio,538,546,Q453465,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Scapula,557,564,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2792_1,Luciano,861,868,Q177847,PER,exact,
https://digitalzibaldone.net/node/p2792_2,Charon,17,23,Q6612,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Coricio,131,138,Q510659,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Fabric.,230,237,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2793_2,Holstenio,2626,2635,Q322331,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Χορικίου Σοϕιστοῦ,467,484,Q510659,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Προκοπίῳ Σοϕιστῇ,500,516,Q557776,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Procopium,543,552,Q557776,PER,exact,
https://digitalzibaldone.net/node/p2796_1,Fabric.,619,626,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Sesto Empirico,710,724,Q236594,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Fabricio,802,810,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Fabricio,874,882,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Fabricio,1122,1130,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2799_1,Fabric.,1302,1309,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Tebe,2200,2204,Q11225429,LOC,exact,
https://digitalzibaldone.net/node/p2804_1,Teseo,2171,2176,Q1320718,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Edipo,2187,2192,Q130890,PER,exact,
https://digitalzibaldone.net/node/p2804_1,Oraz.,3152,3157,Q6197,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Marca,662,667,Q1279,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1349,1355,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Venez.,1530,1536,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Ven.,1673,1677,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2809_1,Gio. de' Medici,1086,1101,Q49237,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Dolce,1342,1347,Q1867806,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Comin da Trino di Monferrato,1682,1710,Q59629485,PER,exact,
https://digitalzibaldone.net/node/p2809_1,Roscoe,1766,1772,Q2635090,PER,exact,
https://digitalzibaldone.net/node/p2811_1,Omero,199,204,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2811_2,Moeridis,25,33,Q1178430,PER,exact,
https://digitalzibaldone.net/node/p2811_2,Fabric.,332,339,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2815_1,Forcellini,230,240,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2820_3,Stazio,724,730,Q243203,PER,exact,
https://digitalzibaldone.net/node/p2823_1,Servio,825,831,Q355350,PER,exact,
https://digitalzibaldone.net/node/p2823_1,Servio,1143,1149,Q355350,PER,exact,
https://digitalzibaldone.net/node/p2823_1,Perticari,2136,2145,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Patav.,722,728,Q617,LOC,exact,
https://digitalzibaldone.net/node/p2825_1,Fortunatianus,0,13,Q3748855,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fortunatianus,767,780,Q3748855,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Augustodunensis,28,43,Q543586,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fortunatius,106,117,Q3748855,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Hilarium,326,334,Q44344,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fortunatiano,560,572,Q3748855,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Tillemontius,617,629,Q1361139,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Fabricius,669,678,Q61894,PER,exact,
https://digitalzibaldone.net/node/p2825_1,Mansii,714,720,Q939189,PER,exact,
https://digitalzibaldone.net/node/p2825_2,Eustazio,388,396,Q453465,PER,exact,
https://digitalzibaldone.net/node/p2825_2,Epifanio,535,543,Q313922,PER,exact,
https://digitalzibaldone.net/node/p2825_2,Mustoxidi,559,568,Q902399,PER,exact,
https://digitalzibaldone.net/node/p2828_1,Coricio,637,644,Q510659,PER,exact,
https://digitalzibaldone.net/node/p2836_2,Caro,4926,4930,Q566851,PER,exact,
https://digitalzibaldone.net/node/p2840_1,Cincio,1013,1019,Q867394,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Plauto,496,502,Q47160,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,405,410,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2841_1,Forc.,683,688,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,286,291,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,840,845,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cang.,3304,3309,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Cange,4666,4671,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Ioh. de Ianua,471,484,Q2312678,PER,exact,
https://digitalzibaldone.net/node/p2842_1,Hickesio,4647,4655,Q5540582,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Omero,502,507,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2845_1,Shakespeare,526,537,Q692,PER,exact,
https://digitalzibaldone.net/node/p2865_3,Plat.,663,668,Q859,PER,exact,
https://digitalzibaldone.net/node/p2866_1,Socratica,907,916,Q913,PER,exact,
https://digitalzibaldone.net/node/p2869_1,Provenza,2982,2990,Q101081,LOC,exact,
https://digitalzibaldone.net/node/p2876_2,Rom.,2901,2905,Q220,LOC,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1384,1392,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1647,1655,Q47163,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Censorino,1180,1189,Q707449,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1414,1430,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Festo,1281,1286,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Apuleio,1355,1362,Q170512,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1485,1502,Q82778,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Scribonio,1695,1704,Q461678,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Marziano,1851,1859,Q348408,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Silio,2227,2232,Q316123,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cornificio,2512,2522,Q773808,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Ovidio,2772,2778,Q7198,PER,exact,
https://digitalzibaldone.net/node/p2876_2,Cic.,2866,2870,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2879_2,Corticelli,1229,1239,Q21124239,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Abate Giambattista Canova,120,145,Q3766747,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Abate Mai,176,185,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,264,270,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,469,475,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,633,639,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Ercole,860,866,Q122248,PER,exact,
https://digitalzibaldone.net/node/p2881_1,Gerione,297,304,Q86805,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Ammiano,288,295,Q172198,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Ammiano,1274,1281,Q172198,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Festo,628,633,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2882_1,Cang.,1388,1393,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2884_1,Venez.,633,639,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2884_1,Ab. Colombo,488,499,Q19357820,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,104,114,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,623,633,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forcellini,931,941,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Forc.,1284,1289,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2885_1,Perticari,1763,1772,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2887_1,Servio,847,853,Q355350,PER,exact,
https://digitalzibaldone.net/node/p2887_1,Perticari,1178,1187,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Omero,28,33,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Omero,307,312,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2890_2,Sebero,354,360,Q21545950,PER,exact,
https://digitalzibaldone.net/node/p2891_1,impero,146,152,Q2277,LOC,exact,
https://digitalzibaldone.net/node/p2895_1,Perticari,813,822,Q3769747,PER,exact,
https://digitalzibaldone.net/node/p2906_1,Plauto,686,692,Q47160,PER,exact,
https://digitalzibaldone.net/node/p2909_3,Luigi,921,926,Q7742,PER,exact,
https://digitalzibaldone.net/node/p2909_3,Luigi,1073,1078,Q7742,PER,exact,
https://digitalzibaldone.net/node/p2916_1,Cic.,875,879,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2918_1,Claudiano,912,921,Q205947,PER,exact,
https://digitalzibaldone.net/node/p2919_1,Alberti,854,861,Q3080944,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Lips.,290,295,Q2079,LOC,exact,
https://digitalzibaldone.net/node/p2919_2,Astii,283,288,Q77636,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,483,490,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,737,744,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Scapula,1168,1175,Q3179685,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Corinto,510,517,Q10291533,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Πλάτων,578,584,Q859,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Synes.,1081,1087,Q357027,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Omero,1152,1157,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2919_2,Anacreonte,2380,2390,Q91332057,PER,exact,
https://digitalzibaldone.net/node/p2923_3,Attica,414,420,Q122443,LOC,exact,
https://digitalzibaldone.net/node/p2923_3,Corticelli,152,162,Q21124239,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Forcellini,138,148,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Forcellini,438,448,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2925_1,Cic.,189,193,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2925_2,Salvini,503,510,Q349065,PER,exact,
https://digitalzibaldone.net/node/p2930_2,Festo,1236,1241,Q302723,PER,exact,
https://digitalzibaldone.net/node/p2932_1,Varrone,1398,1405,Q206119,PER,exact,
https://digitalzibaldone.net/node/p2932_1,Diomede,826,833,Q1226908,PER,exact,
https://digitalzibaldone.net/node/p2934_1,italia,712,718,Q38,LOC,exact,
https://digitalzibaldone.net/node/p2934_1,veneziano,740,749,Q641,LOC,exact,
https://digitalzibaldone.net/node/p2935_1,Forcellini,102,112,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2935_1,Forcellini,603,613,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2939_1,Psiche,148,154,Q843382,PER,exact,
https://digitalzibaldone.net/node/p2947_1,Cang.,154,159,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2957_2,Rousseau,778,786,Q6527,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Senofonte,481,490,Q129772,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Giove,1513,1518,Q4649,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Giove,1609,1614,Q4649,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Apollo,1711,1717,Q37340,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Mercurio,1733,1741,Q1150,PER,exact,
https://digitalzibaldone.net/node/p2967_1,Amore fanciullo,1768,1783,Q121973,PER,exact,
https://digitalzibaldone.net/node/p2972_2,Forcell.,541,549,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2972_2,Cang.,1254,1259,Q442240,PER,exact,
https://digitalzibaldone.net/node/p2974_3,Gellio,771,777,Q294800,PER,exact,
https://digitalzibaldone.net/node/p2975_1,Schrevel,501,509,Q377100,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,68,73,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,278,283,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,760,765,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2976_1,Omero,1184,1189,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2977_1,Omero,70,75,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2977_1,Omero,1120,1125,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2977_1,Virgilio,2849,2857,Q1398,PER,exact,
https://digitalzibaldone.net/node/p2980_1,Omero,354,359,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2981_1,Omero,28,33,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2981_1,Omero,289,294,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2982_1,Omero,36,41,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2982_1,Omero,646,651,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2984_2,Forcellini,282,292,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2985_1,Forcell.,696,704,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2987_1,Bastian Borrego,237,252,Q1370880,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Mai,205,208,Q304825,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Cic.,211,215,Q1541,PER,exact,
https://digitalzibaldone.net/node/p2991_1,Diomede,1643,1650,Q1226908,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Lips.,80,85,Q2079,LOC,exact,
https://digitalzibaldone.net/node/p2995_2,Fischer,19,26,Q100326,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Fischer,292,299,Q100326,PER,exact,
https://digitalzibaldone.net/node/p2995_2,Omero,115,120,Q6691,PER,exact,
https://digitalzibaldone.net/node/p2996_1,Forc.,833,838,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2998_3,Forc.,149,154,Q550353,PER,exact,
https://digitalzibaldone.net/node/p2998_3,Forc.,294,299,Q550353,PER,exact,
https://digitalzibaldone.net/node/p3000_2,Astii,498,503,Q77636,PER,exact,
https://digitalzibaldone.net/node/p3000_2,Astio,623,628,Q77636,PER,exact,
