id,text
p4008_5,"Al detto altrove pp. 2757-58 d'inopinus, necopinus ec. aggiungi odorus, il quale non mi sembra altro che contrazione di odoratus, e in fatti è voce propria de' poeti come le sopraddette ec. V. Forcell. (6. Gen. 1824.)."
p4469_3,"Alla p. 4225[4245]. Di questi ἔρανοι discorre (mi pare) di proposito, e può vedersi, il Coray, Notes sur les Caractères de Τhéophraste. (8. Marzo. 1829.)."
p3430_2,"Natura insegna il curare e onorare i cadaveri di quelli che in vita ci furon cari o conoscenti per sangue o per circostanze ec. e l'onorar quelli di chi fu in vita onorato ec. {Veggasi a questo proposito la Parte primera de la Chronica del Peru di Pedro de Cieça de Leon. en Anvers 1554. 8.vo piccolo. cap. 53. fine. a car. 146. p. 2. cap. 62. 63. 100. 101. principio.} Ma ella non insegna di seppellirli nè di abbruciarli, nè di torceli in altro modo davanti agli occhi. Anzi a questo la natura ripugna, perchè il separarci perpetuamente da' cadaveri de' nostri è, naturalmente parlando, separazione più dolorosa che la morte loro, la qual non facciam noi, ma questa è volontaria ed opera nostra, e quella è quasi insensibile a chi si trova presente, e accade bene spesso a poco a poco; questa è manifestissima e si fa in un punto. E separarsi da' cadaveri tanto è quasi in natura quanto separarsi dalle persone di chi essi furono, perchè degli uomini non si vede che il corpo, il quale, ancor morto, rimane, ed è, naturalmente, tenuto per la persona stessa, benchè mutata (piuttosto che in luogo di ﻿ 3431 quella), e per tutto ciò ch'avanza di lei. Ma d'altra parte il lasciare i cadaveri imputridire sopra terra e nelle proprie abitazioni, volendoseli conservare dappresso e presenti, è mortifero, e dannoso ai privati e alla repubblica. I poeti, oltre all'avere insegnato che nella morte sopravvive una parte dell'uomo, anzi la principale e quella che costituisce la persona, e che questa parte va in luogo a' vivi non accessibile e a lei destinato, onde vennero a persuadere che i cadaveri de' morti, non fossero i morti stessi, nè il solo nè il più che di loro avanzava; oltre, dico, di questo, insegnarono che l'anime degl'insepolti erano in istato di pena, non potendo niuno, mentre i loro corpi non fossero coperti di terra, passare al luogo destinatogli nell'altro mondo. Così vennero a fare che il seppellire i morti o le loro ceneri, e levarsegli dinanzi, fosse, com'era utile e necessario ai vivi, così stimato utile e dovuto ai morti, e desiderato da loro; che paresse opera d'amore verso i morti quello che per se sarebbe stato segno di disamore, e opera d'egoismo; che l'amore ﻿ 3432 così consigliato e persuaso imponesse quello ch'esso medesimo naturalmente vietava; {+che venisse ad esser secondo natura e suggerito dall'amor naturale, quello che per se aveva al tutto dello snaturato;} e che fosse inumanità e spietatezza il trascurar quello che senza ciò sarebbesi tenuto per inumano e spietato. Così gli antichi e primi poeti e sapienti facevano servire l'immaginazione de' popoli, e le invenzioni e favole proprie a' bisogni e comodi della società, conformando quelle a questi, e si verifica il detto di Orazio nella poetica ch'essi furono gl'istitutori e i fondatori del viver cittadinesco e sociale, onde Orfeo ed Anfione furono eziandio tenuti per fondatori di città. E così gli antichi dirigevano la religione al ben pubblico e temporale, e secondo che questo richiedeva la modellavano, e di questo facevano la ragione e il principio e l'origine de' dogmi di essa: opponendola alla natura dove questa si opponeva alle convenienze della vita sociale; e vincendo la natura fortissima, coll'opinione ancor più forte, massime l'opinion religiosa. (15. Settembre. 1823.). {+Chi riguarda come legge naturale il seppellire o abbruciare ec. i cadaveri, troverà forse in queste osservazioni di che mutar sentenza.}"
p1574_1,"Osservo però che non solo gli studi soddisfanno più di qualunque altro piacere, e ne dura più il gusto, e l'appetito ec. ma che fra tutte le letture, quella che meno lascia l'animo desideroso del piacere, è la lettura della vera poesia. La quale destando mozioni vivissime, e riempiendo l'animo d'idee vaghe e indefinite e vastissime e sublimissime e mal chiare ec. lo riempie quanto più si possa a questo mondo. Così che Cicerone ﻿ 1575 non avrebbe forse potuto dire della poesia ciò che disse dell'eloquenza. Ben è vero che questa è proprietà del genere, e non del poeta individualmente, e non deriva dall'arte sua, ma dalla materia che tratta. Certo è che un poeta con assai meno arte ed abilità di un eloquente, può lasciare un assai minor vôto nell'animo, di quello che possa il più grande oratore; e produr ne' lettori quel sentimento che Cicerone esprime, in assai minor grado. (27. Agos. 1821.)."
p4523_6,"Il vescovo Ulfila, se non fu il primo introduttore dell'alfabeto presso la sua nazione (i Goti), gli diede almeno quella forma che noi conosciamo. Castiglioni ap. la B. Ital. Maggio 1829. t. 54 p. 201."
p660_1,"Diogene ἐρωτηϑεὶς εἰ κακὸς ὁ ϑάνατος, πῶς, εἶπε, κακός, οὗ παρόντος οὐκ αἰσϑανόμεϑα * ; Laerz. in Diog. Cyn. 6. 68. Dalla nota del Menag. si rileva ch'egli l'ha inteso della insensibilità dell'atto della morte."
p4472_2,"ἐς ἴσον τῷ * frammento di Archita, o sotto nome di Archita, ap. Orelli, l. c. p. 4469. fine, p. 248. lin. 13. - à l'égal de. La Bruyère, e contemporanei. - locuzione avverbiale, in senso di aeque ac. (12. Marzo. 1829.)."
p1037_1,"Basta vedere il principio dell'Orazione ᾽Eπιτάϕιος attribuita a Demostene, dove discorre della nobiltà del popolo Ateniese, per conoscere come fosse fermo fra gli antichi il dogma della disuguaglianza delle nazioni, e come si aiutassero delle favole, delle tradizioni ec. per persuadersi, e tener come cosa non arbitraria, ma ragionata e fondata, che la propria nazione fosse di genere e di natura, e quindi di diritti ec. ec. diversa dalle altre. Persuasione utilissima e necessaria, come altrove pp. 914-15 pp. 923-25 ho dimostrato. (12. Maggio 1821.)."
p4119_7,"᾽Oλίγου δεῖν ec. - la lunghezza di lei di poco non aggiugne a cento miglia. * Porzio, Congiura de' Baroni ec. Lucca 1816. lib. 1. p. 35."
p3884_1,"Les Dames vous devront ce que la langue italienne devait au Tasse; cette langue d'ailleurs molle et dépourvue de force, prenait un air mâle et de l'énergie lorsqu'elle etait maniée par cet habile poëte. * Così scriveva il principe reale di Prussia poi Federico II alla Marchesa du Châtelet, da Rémusberg agli 9. Nov. 1738. (Oeuvres complettes de Frédéric II. Roi de Prusse. 1790. tome 16. Lettres du Roi de Prusse et de la Marquise du Châtelet. Lettre 5.e p. 307.) E nóto queste parole perchè si veda l'esattezza del giudizio degli stranieri sulla nostra letteratura, e la verità della material cognizione ch'essi ne hanno. Lascio quello che Federico dice in generale sulla nostra lingua, ma il particolare del Tasso, ch'è un fatto, e che poco si richiedeva a essere istruito come stésse, non è egli tutto il contrario del vero? Federico dice del Tasso quel ch'è vero di Dante, del quale il Tasso è tutto il contrario, anche più dell'Ariosto, e quasi dello stesso Petrarca ec. {+V. p. 3900.} (14. Nov. 1823.). Eccetto se Federico non considera o non intende di parlare del Tasso in comparazione del Metastasio, e più se de' frugoniani, degli arcadici de' nostri poeti e prosatori sia puristi sia barbaristi del ﻿ 3885 passato secolo, insomma di quelli che nè scrissero nè seppero l'italiano; nel qual caso il suo detto è certamente esente da ogni rimprovero e controversia. (15. Nov. 1823.). {{V. p. 3949.}}"
p2016_1,"Del resto la lingua latina era infatti liberissima, e simile alla greca in questo e nel rimanente, prima del secolo di Cic. e della forma che in esso ricevette, e ne' suoi primi (ed anche ottimi) scrittori, che potremmo assomigliare ai 300.isti(30. Ott. 1821.)."
p3509_1,"Niente d'assoluto. - Veggasi il pensiero antecedente, {#1. in particolare p. 3498-9. margine.} nel quale si dimostra che {nè} l'uomo nè alcun vivente non desidera neppur la felicità assolutamente, ma relativamente, e solo s'ella conviene alla di lui propria natura, ed è richiesta dal di lui modo {particolare} di essere ec. e in quanto ella sia tale. ec. Nè perchè una cosa sia felicità, per questo solo ei la desidera, nè si compiace nello sperarla, quando ella non convenga al suo modo di essere ec. - {Si può però dire per un lato, che l'uomo desidera la felicità assolutamente. Veggasi la p. 3506. Ei non desidera tale o tale felicità, s'a lui non conviene: e dovendo desiderare una tale felicità, ei non può desiderar se non la conforme e propria al suo modo di essere. Ma la felicità assolutamente e indeterminatamente considerata, e s'ei così la considera, ei non può non bramarla, cioè in quanto felicità semplicemente.} Di qual cosa par che si possa ragionare più assolutamente che della lunghezza o estensione di una data porzione di tempo? la quale si misura {esattamente} coll'oriuolo, e si divide ﻿ 3510 perfettamente in parti anche minutissime, non col pensiero solo, ma con gl'istrumenti da ciò, e come fosse quasi materia, e queste parti si annoverano e si raccolgono, e il loro numero si conosce colla certezza che dà l'aritmetica. Ora egli è certissimo che la lunghezza di una medesima quantità di tempo ad altri è {veramente} maggiore ad altri minore, e ad un medesimo individuo può essere, ed è, quando maggiore quando minore. Onde può dirsi con verità che una medesima data porzione di tempo or dura più or meno ad un medesimo individuo, ed a chi più a chi meno. Lasciamo stare che il tempo disoccupato, annoiato, {incomodato,} addolorato e simili, riesce e si sente esser più lungo che quel medesimo o altrettanto spazio di tempo, occupato, dilettevole, passato in distrazione e simili; {#1. Nella rimembranza è molte volte il contrario, che più corto pare il tempo passato senza occupazione e uniformemente, perchè allora nella memoria l'una ora l'un dì si confonde e quasi sovrappone coll'altro, in modo che molti paiono un solo, non avendovi differenza tra loro, nè moltitudine di azioni o passioni che si possa numerare, l'idea della qual moltitudine si è quella che produce l'idea della lunghezza del tempo, massime passato ec. Ma di questo pensiero {+altrove s'è scritto} pp.368-69} e ciò ad un medesimo individuo, o a diversi individui d'una sola specie in un tempo medesimo, o in tempi di versiLasciando questo, si osservi che agli animali i quali vivono meno dell'uomo per lor natura, a quelli che vivono al più trent'anni, venti, dieci, cinqu'anni, ﻿ 3511 un anno solo, alcuni mesi, un solo mese, alcuni giorni soltanto (chè egli v'ha {effettivamente} animali {{che rispondano}} a tutte queste differenze di durata, e a cento e mill'altre intermedie); a questi animali, dico, una data porzione di tempo è veramente più lunga e dura più che all'uomo, e tanto più quanto la lor vita naturale è più corta; e l'idea che ciascun d'essi si forma ed acquista naturalmente della durata {e quantità} di una tal porzione qualunque di tempo, è assolutamente maggiore di quella che l'uomo concepisce; {{e maggiore}} in ragione esattamente inversa della lunghezza ordinaria del viver loro. E s'egli è vero {+come dicono,} che nel fiume Apanis nella Scizia vi abbia degli animaletti, tra i quali, quei, i quali essendo nati il mattino, muojono la sera, sono i più vecchi, e muojono carichi di figli, di nipoti, di pronipoti, e di anni, a lor modo * (Genovesi, Meditazioni filosofiche sulla Religione e sulla Morale. Meditaz. 1. Piacere dell'esistenza. § o articolo 12. Bassano, Remondini 1783. p. 26. Vedilo dall'articolo 11. al fine della Meditazione); ﻿ 3512 se questo, dico, è vero (che ben può essere, {#1. Se non è, può essere, e al nostro caso tanto è il poter essere quanto l'essere in fatto. Immaginiamo, se non è, che sia, e come di un'ipotesi discorriamo di quello che necessariamente seguirebbe se così fosse. Essendo l'ipotesi possibilissima e similissima al vero, l'argomento avrà la medesima forza, e tanto nel caso presente varrà e proverà l'immaginazione e la supposizione, quanto la verità, tanto il supposto e l'immaginato quanto il vero ed effettivo.} e se non d'essi animaletti, d'altri, visibili o invisibili; e se no, discorrasi proporzionatamente di quelli che, come di certo si sa, vivono pochissimi giorni), egli è certissimo che l'idea che questi animali si formano e naturalmente acquistano della durata e quantità p. e. di una mezz'ora di tempo, è tanto maggiore della nostra idea, che noi non possiamo pur concepire il quanto. E veramente una mezz'ora dùra per essi indefinibilmente più che per noi, stante la rapidità delle loro azioni, {sensazioni,} passioni ed eventi; il velocissimo succedersi di questi, gli uni agli altri; la inconcepibile prontezza del loro sviluppo; la rapidità, per così dire, della lor vita ed esistenza; e stante ch'essi in una mezz'ora, in un minuto, vivono ed esistono, si può ben dire, assai più che noi nè gli altri più macrobii animali, in quel medesimo spazio, non fanno; e la loro esistenza in un minuto è veramente di quantità e d'intensità ec. maggiore che la nostra non è, in altrettanto spazio, e che noi non possiamo pure immaginare. In contrario senso ragionisi dell'idea che dovettero aver gli uomini naturalmente della durata e quantità di una data porzione di tempo, quando la ﻿ 3513 la lor vita naturale era strabocchevolmente più lunga della presente; e proporzionatamente dell'idea che debbono averne le nazioni (se ve n'ha) che vivono ordinariamente più di noi (siccome v'ha certo di quelle che vivono meno, e prestissimo giungono alla maturità, e ciò ne' climi caldi, come nell'America meridionale, ove le donne si maritano di 10 o 12 anni, e tra gli orientali ec. {V. p. 3898.} e vedi a questo proposito l'Indica di Arriano, c. 9. sect. 1-8. e Plinio se ha nulla ec.); e dell'idea che n'hanno gli animali più longevi dell'uomo, come l'elefante, il cervo, la cornice, la tartaruga, alla quale pigrissima e tardissima nelle sue operazioni, la natura diede, non lunghissima vita, ma moltissimi anni. E dico, non lunghissima vita, perch'ella stante la tardità de' suoi movimenti ed azioni, alla quale corrisponde quella del suo incremento e sviluppo naturale ec. e di tutta la sua natura, vive ed esiste in un dato spazio di tempo assai meno che l'uomo in altrettanto spazio non fa. E così proporzionatamente gli altri animali più longevi di noi. E dalle suddette osservazioni si raccoglie che la somma {e quantità} della vita, e però la ﻿ 3514 durata e lunghezza della medesima, è generalmente e appresso a poco altrettanta in effetto negli animali ed esseri brachibiotati, che ne' macrobiotati e negl'intermedii, e niente {minore,} e così viceversa. Onde la durata di un medesimo spazio di tempo è naturalmente e generalmente {e costantemente} {+salve le varie circostanze della vita di una stessa specie e individuo, accennate di sopra, come la noia, il piacere ec. che variano l'idea e 'l sentimento della durata ec. sempre però dentro i limiti e la proporzione e in rispetto dell'idea d'essa durata, propria particolarmente della specie per sua natura ec.} per gli uni maggiore per gli altri minore ec. e non si può determinare ec. nè giudicarne assolutamente come noi facciamo ec. (24. Sett. 1823.)."
p4190_5,"Le destina, plur. V. Monti Proposta vol. ult. p. CCΧIV. col. 2. lin. 3."
p58_4,Per un'Ode lamentevole sull'italia può servire quel pensiero di Foscolo nell'Ortis lett. 19 e 20 Febbraio 1799. p. 200. edizione di Napoli {1811.}
p2925_1,"Intorno al verbo habitare, che per virtù della sua formazione può essere ècontinuativo e frequentativo, si considerino gli esempi del Forcellini, in alcuni de' quali (come in quello di Cic. de Senect. c. ult.) egli ha decisissimamente il primo significato, in altri il secondo: o vale solere habere cioè esse ec. E vedi ancora il primitivo habere nel senso del continuativo habitare (dal qual senso deriva quello di questo verbo) nel Forcellini in habeo col. 3. (9. Luglio. 1823.)."
p4126_5,Cinta plurale di cinto. Ricordano Malespini c. 162.
p4206_1,"﻿ 4206 Relativo ai Mori bianchi, dei quali dico altrove p. 4125, può essere anche quel luogo dell'antico {romanziere} Antonio Diogene (Fozio lo crede non molto posteriore ad Alessandro), il quale presso Fozio cod. 166. col. 357. introduce la viaggiatrice Dercillide a raccontare ὡς περιπέσοι * (αὐτὴ) ἀνϑρώπων πóλει κατὰ τὴν ᾽Iβηρίαν, oἳ ἑώρων μὲν ἐν νυκτί, τυϕλοὶ δὲ ὑπò ἡμέραν ἑκάστην ἐτύγχανον * . (Bolog. 25. Sett. 1826.)."
p1276_1,"﻿ 1276 Voglio portare in conferma di ciò un altro esempio, oltre ai già riferiti, per mostrare quanto giovino i lumi archeologici alla ricerca delle antichissime radici. Silva è radice in latino, cioè non {nasce} da verun'altra parola latina {conosciuta.} Osservate però quanto ella sia mutata dalla sua vecchia {e forse prima} forma. ῞Yλη è lo stesso che silva per consenso di quasi tutti gli etimologi. Or come la parola latina ha una s e un v davantaggio che la greca? Quanto alla s vedi quello che ho notato altrove p. 1127, vedi Jul. Pontedera Antiquitt. Latinn. Graecarumq. Enarrationes atque Emendatt. Epist. 2. Patav. Typis Seminar. 1740. p. 18. (le due prime epistole meritano di esser lette in questi propositi archeologici della lingua latina) ed ella è cosa già nota agli eruditi. {+Nelle stesse antiche iscrizioni greche si trova sovente il sigma innanzi alle parole comincianti per vocale, in luogo dell'aspirazione. Anzi questa scrittura s'è conservata in parecchie delle stesse voci greche, (come nelle latine): p. e. σῦκον pronunziavasi da principio ὗκον o ὖκον coll'aspirazione aspra o dolce, giacchè gli Eoli ne fecero Ⅎῦκον e i latini ficus. V. l'Encyclop. in S.} Quanto al v ecco com'io la discorro."
p4388_4,"Alla p. 4317. {marg.} Si legge così a Napoli anche l'Orlando innamorato del Berni e soprattutto la Gerusalemme del Tasso, e il popolo prende partito chi per l'uno di quegli eroi, chi per l'altro, e con tanto ardore, che dopo la ﻿ 4389 lettura, discorrendo tra loro sopra quei racconti, e quistionando, talora vengono alle mani, e fino si uccidono. Una notte al tardi, due del volgo di Napoli che disputavano caldamente fra loro, andarono a svegliare il famoso Genovesi per saper da lui chi avesse ragione, se Rinaldo o Gernando (Gerusalemme del Tasso). Tengo tutto ciò dall'Imbriani padre, il quale mi dice che il popolo napoletano non ha bisogno che il lettore gli traduca quei poemi, ma che gl'intende da se. In questo modo quei poemi si possono dir veramente pubblicati. (22. Sett. 1828.). {{V. p. 4408.}}"
p376_1,"L'Essai sur l'indifférence en matière de religion, prima o seconda pagina del Capo 9. Ed è rimarcabile che tutti gli uomini... uniscono costantemente all'idea della felicità, l'idea del riposo, che non è altro fuorchè quella pace profonda, inalterabile, di cui gode necessariamente un essere pervenuto alla sua perfezione, e che S. Agostino chiama per eccellenza, la tranquillità dell'ordine... In una parola non si trova felicità fuorchè nel seno dell'ordine; e l'ordine è la sorgente del bene, come il disordine è la sorgente del male, tanto nel mondo morale, quanto nel mondo fisico; tanto pei popoli, quanto per gl'Individui. * L'amore dell'ordine, o l'idea della necessità dell'ordine, che è quanto dire dell'armonia e convenienza, è innata, assoluta, universale, giacchè è il fondamento del raziocinio, e il principio della cognizione o del giudizio falso o vero. Ma l'idea di un tal ordine, è variabile, dipendente dall'abitudine, opinione, ec. è relativa, e particolare. Il desiderio del riposo, non è in quanto riposo, o quiete, ma {1.} in quanto convenienza, armonia ec. colle qualità e la natura della specie o dell'individuo. 2. in quanto stabilità, o capacità di durare. L'uomo e nessun altro essere, non può trovar bene se non se in ﻿ 377 uno stato che armonizzi colle sue qualità e natura. Senza questo stato, egli è in una condizione di contrasto, di sconvenienza, e perciò travaglioso, non per l'assenza della quiete assolutamente, ma dell'armonia relativa. Se alla sua natura convenisse la guerra, il moto perpetuo, l'azione continua, egli sarebbe in istato di pena, e violento, quando fosse costretto al riposo propriamente detto, e non riposerebbe, vale a dire, non troverebbe felicità, se non che nella guerra o fatica. Il riposo {e la pace} per lui sarebbe disordine, e la fatica {e la guerra} ordine. Sicchè il riposo che noi desideriamo, non è riposo o quiete assolutamente, ma armonia colla nostra natura tanto specifica, quanto individuale. Così diremo della stabilità, perchè quello che contrasta colla nostra natura, se anche ha l'atto della durata, non ha la potenza o il diritto, cosicchè l'uomo non ci può trovar quiete. Al contrario nel caso opposto. Ma questa quiete non è quiete assoluta, quasi che la quiete fosse essenzialmente e primordialmente buona; bensì è quiete relativa, o vogliamo dire armonia. Non bisogna dunque usare le proposizioni astratte nelle cose relative, nè pretendere di aver dimostrato che noi amiamo naturalmente un tal ordine, perciò che amiamo l'ordine. Amiamo l'ordine, l'amano tutti gli esseri; ma qual ordine? Odiamo il disordine, ma qual è questo disordine? Ciò bisogna ﻿ 378 cercare, qui di nuovo i filosofi si dividono, e dal principio antecedente, incontrastabile e confessato, invano si presume di ricavar nulla di definito e concreto, circa la questione, dello stato e perfezione destinata particolarmente all'uomo, e desiderata da lui ardentemente. Io dico dunque: lo stato di perfezione, quello stato di ordine, fuori del quale non c'è riposo, fuor del quale non c'è la tranquillità dell'ordine, nè la felicità, è per l'uomo, come per tutte le altre cose esistenti, quello stato in cui la natura l'ha posto di sua propria mano, e non quello in cui egli o si sia posto, o si debba porre da se."
