surface,_id,par_id
Forcell.,https://digitalzibaldone.net/node/Q550353,https://digitalzibaldone.net/node/p3357_3
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3359_1
Voltaire,https://digitalzibaldone.net/node/Q9068,https://digitalzibaldone.net/node/p3365_1
Frédéric II,https://digitalzibaldone.net/node/Q33550,https://digitalzibaldone.net/node/p3365_1
M. de Voltaire,https://digitalzibaldone.net/node/Q9068,https://digitalzibaldone.net/node/p3365_1
"Frédéric II, Roi de Prusse",https://digitalzibaldone.net/node/Q33550,https://digitalzibaldone.net/node/p3365_1
"Frédéric II, Roi de Prusse",https://digitalzibaldone.net/node/Q33550,https://digitalzibaldone.net/node/p3365_1
Seneca,https://digitalzibaldone.net/node/Q2054,https://digitalzibaldone.net/node/p3366_1
Quintiliano,https://digitalzibaldone.net/node/Q193769,https://digitalzibaldone.net/node/p3366_1
Columella,https://digitalzibaldone.net/node/Q318317,https://digitalzibaldone.net/node/p3366_1
Marziale,https://digitalzibaldone.net/node/Q2098,https://digitalzibaldone.net/node/p3366_1
Merobaude,https://digitalzibaldone.net/node/Q930459,https://digitalzibaldone.net/node/p3366_1
S. Isidoro,https://digitalzibaldone.net/node/Q166876,https://digitalzibaldone.net/node/p3366_1
Petronio Arbitro,https://digitalzibaldone.net/node/Q47180,https://digitalzibaldone.net/node/p3366_1
Favorino,https://digitalzibaldone.net/node/Q554387,https://digitalzibaldone.net/node/p3366_1
Sidonio,https://digitalzibaldone.net/node/Q302936,https://digitalzibaldone.net/node/p3366_1
S. Ireneo,https://digitalzibaldone.net/node/Q182123,https://digitalzibaldone.net/node/p3366_1
Beda,https://digitalzibaldone.net/node/Q154938,https://digitalzibaldone.net/node/p3366_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3372_2
Livio,https://digitalzibaldone.net/node/Q2039,https://digitalzibaldone.net/node/p3372_2
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3372_2
Velleio,https://digitalzibaldone.net/node/Q316098,https://digitalzibaldone.net/node/p3372_2
Vell.,https://digitalzibaldone.net/node/Q316098,https://digitalzibaldone.net/node/p3372_2
Flor.,https://digitalzibaldone.net/node/Q316483,https://digitalzibaldone.net/node/p3372_2
Liv.,https://digitalzibaldone.net/node/Q2039,https://digitalzibaldone.net/node/p3372_2
Seneca,https://digitalzibaldone.net/node/Q2054,https://digitalzibaldone.net/node/p3372_2
Lucano,https://digitalzibaldone.net/node/Q188646,https://digitalzibaldone.net/node/p3372_2
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3372_2
Maria Santissima,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3376_1
Maria Vergine Santissima,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3382_1
Petr.,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3382_2
Pitagora,https://digitalzibaldone.net/node/Q10261,https://digitalzibaldone.net/node/p3386_1
Empedocle,https://digitalzibaldone.net/node/Q83375,https://digitalzibaldone.net/node/p3386_1
Archita,https://digitalzibaldone.net/node/Q202001,https://digitalzibaldone.net/node/p3386_1
Solone,https://digitalzibaldone.net/node/Q133337,https://digitalzibaldone.net/node/p3386_1
Licurgo,https://digitalzibaldone.net/node/Q211326,https://digitalzibaldone.net/node/p3386_1
Maria Vergine Santissima,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3386_1
Redi,https://digitalzibaldone.net/node/Q311187,https://digitalzibaldone.net/node/p3390_1
Salvini,https://digitalzibaldone.net/node/Q349065,https://digitalzibaldone.net/node/p3390_1
Dati,https://digitalzibaldone.net/node/Q3659787,https://digitalzibaldone.net/node/p3390_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3390_1
Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3390_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3390_1
Amyot,https://digitalzibaldone.net/node/Q462371,https://digitalzibaldone.net/node/p3399_1
regina Anna,https://digitalzibaldone.net/node/Q119702,https://digitalzibaldone.net/node/p3400_1
Ossian,https://digitalzibaldone.net/node/Q15837802,https://digitalzibaldone.net/node/p3400_1
Shakespeare,https://digitalzibaldone.net/node/Q692,https://digitalzibaldone.net/node/p3400_1
Staël,https://digitalzibaldone.net/node/Q123041,https://digitalzibaldone.net/node/p3400_1
Floro,https://digitalzibaldone.net/node/Q316483,https://digitalzibaldone.net/node/p3403_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3411_1
Sperone Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3413_1
Cardinal Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3413_1
Boccaccio,https://digitalzibaldone.net/node/Q1402,https://digitalzibaldone.net/node/p3413_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3413_1
Boccaccio,https://digitalzibaldone.net/node/Q1402,https://digitalzibaldone.net/node/p3413_1
Ariosto,https://digitalzibaldone.net/node/Q48900,https://digitalzibaldone.net/node/p3413_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3413_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3413_1
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3413_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3413_1
Casa,https://digitalzibaldone.net/node/Q650906,https://digitalzibaldone.net/node/p3413_1
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3413_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3413_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3413_1
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3413_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3413_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3416_1
Parini,https://digitalzibaldone.net/node/Q529146,https://digitalzibaldone.net/node/p3416_1
Alfieri,https://digitalzibaldone.net/node/Q296244,https://digitalzibaldone.net/node/p3416_1
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3416_1
Foscolo,https://digitalzibaldone.net/node/Q166234,https://digitalzibaldone.net/node/p3416_1
Perticari,https://digitalzibaldone.net/node/Q3769747,https://digitalzibaldone.net/node/p3416_1
frugoniani,https://digitalzibaldone.net/node/Q2259161,https://digitalzibaldone.net/node/p3416_1
bettinelliani,https://digitalzibaldone.net/node/Q1152092,https://digitalzibaldone.net/node/p3416_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3420_1
Vettori,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3420_1
Vettori,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3420_1
Plutarco,https://digitalzibaldone.net/node/Q41523,https://digitalzibaldone.net/node/p3420_1
Floro,https://digitalzibaldone.net/node/Q316483,https://digitalzibaldone.net/node/p3420_2
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3420_2
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3420_2
Plat.,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3420_2
Plato,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3420_2
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3420_2
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3420_2
Catalani,https://digitalzibaldone.net/node/Q263405,https://digitalzibaldone.net/node/p3421_1
Saule,https://digitalzibaldone.net/node/Q28730,https://digitalzibaldone.net/node/p3423_1
Davidde,https://digitalzibaldone.net/node/Q41370,https://digitalzibaldone.net/node/p3423_1
Alessandro,https://digitalzibaldone.net/node/Q8409,https://digitalzibaldone.net/node/p3423_1
Timoteo,https://digitalzibaldone.net/node/Q7807008,https://digitalzibaldone.net/node/p3423_1
Apollo,https://digitalzibaldone.net/node/Q37340,https://digitalzibaldone.net/node/p3427_1
Mercurio,https://digitalzibaldone.net/node/Q1150,https://digitalzibaldone.net/node/p3427_1
Antinoo,https://digitalzibaldone.net/node/Q171876,https://digitalzibaldone.net/node/p3427_1
Meleagro,https://digitalzibaldone.net/node/Q321541,https://digitalzibaldone.net/node/p3427_1
Canova,https://digitalzibaldone.net/node/Q5547,https://digitalzibaldone.net/node/p3427_1
Ercole,https://digitalzibaldone.net/node/Q122248,https://digitalzibaldone.net/node/p3427_1
Ercole,https://digitalzibaldone.net/node/Q122248,https://digitalzibaldone.net/node/p3427_1
Apollo,https://digitalzibaldone.net/node/Q37340,https://digitalzibaldone.net/node/p3427_1
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3430_1
Pedro de Cieça de Leon,https://digitalzibaldone.net/node/Q729597,https://digitalzibaldone.net/node/p3430_2
Orazio,https://digitalzibaldone.net/node/Q6197,https://digitalzibaldone.net/node/p3430_2
Orfeo,https://digitalzibaldone.net/node/Q174353,https://digitalzibaldone.net/node/p3430_2
Anfione,https://digitalzibaldone.net/node/Q242835,https://digitalzibaldone.net/node/p3430_2
Algarotti,https://digitalzibaldone.net/node/Q439081,https://digitalzibaldone.net/node/p3438_1
Prince royal de Prusse,https://digitalzibaldone.net/node/Q33550,https://digitalzibaldone.net/node/p3438_1
Voltaire,https://digitalzibaldone.net/node/Q9068,https://digitalzibaldone.net/node/p3438_1
Roi de Prusse,https://digitalzibaldone.net/node/Q33550,https://digitalzibaldone.net/node/p3438_1
Voltaire,https://digitalzibaldone.net/node/Q9068,https://digitalzibaldone.net/node/p3438_1
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3439_1
Demostene,https://digitalzibaldone.net/node/Q117253,https://digitalzibaldone.net/node/p3439_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3441_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3441_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3441_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3441_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3441_1
Petr.,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3443_1
Saffo,https://digitalzibaldone.net/node/Q17892,https://digitalzibaldone.net/node/p3443_1
Longin.,https://digitalzibaldone.net/node/Q436634,https://digitalzibaldone.net/node/p3443_1
Aristofane,https://digitalzibaldone.net/node/Q43353,https://digitalzibaldone.net/node/p3443_1
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3443_1
M. Say,https://digitalzibaldone.net/node/Q13513,https://digitalzibaldone.net/node/p3446_2
Alfieri,https://digitalzibaldone.net/node/Q296244,https://digitalzibaldone.net/node/p3448_1
Egisto,https://digitalzibaldone.net/node/Q212091,https://digitalzibaldone.net/node/p3448_1
Clitennestra,https://digitalzibaldone.net/node/Q131157,https://digitalzibaldone.net/node/p3448_1
Egisto,https://digitalzibaldone.net/node/Q212091,https://digitalzibaldone.net/node/p3448_1
Egisto,https://digitalzibaldone.net/node/Q212091,https://digitalzibaldone.net/node/p3448_1
Alfieri,https://digitalzibaldone.net/node/Q296244,https://digitalzibaldone.net/node/p3448_1
Egisto,https://digitalzibaldone.net/node/Q212091,https://digitalzibaldone.net/node/p3448_1
Oreste,https://digitalzibaldone.net/node/Q192407,https://digitalzibaldone.net/node/p3448_1
Sofocle,https://digitalzibaldone.net/node/Q7235,https://digitalzibaldone.net/node/p3448_1
Alfieri,https://digitalzibaldone.net/node/Q296244,https://digitalzibaldone.net/node/p3448_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3461_1
Catone,https://digitalzibaldone.net/node/Q180081,https://digitalzibaldone.net/node/p3461_1
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p3461_1
Ennio,https://digitalzibaldone.net/node/Q47130,https://digitalzibaldone.net/node/p3461_1
Staël,https://digitalzibaldone.net/node/Q123041,https://digitalzibaldone.net/node/p3466_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3469_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3469_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Filea Calcedonio,https://digitalzibaldone.net/node/Q1749928,https://digitalzibaldone.net/node/p3469_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Victorii,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3469_1
Ippodamo Milesio,https://digitalzibaldone.net/node/Q298071,https://digitalzibaldone.net/node/p3469_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Fabricio,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3469_1
Eraclide Pontico,https://digitalzibaldone.net/node/Q316334,https://digitalzibaldone.net/node/p3469_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3469_1
Victor.,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3469_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Meurs.,https://digitalzibaldone.net/node/Q547901,https://digitalzibaldone.net/node/p3469_1
Teofrasto,https://digitalzibaldone.net/node/Q160362,https://digitalzibaldone.net/node/p3469_1
Cleante,https://digitalzibaldone.net/node/Q310149,https://digitalzibaldone.net/node/p3469_1
Laerzio,https://digitalzibaldone.net/node/Q59138,https://digitalzibaldone.net/node/p3469_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Diogene Cinico,https://digitalzibaldone.net/node/Q59180,https://digitalzibaldone.net/node/p3469_1
Zenone,https://digitalzibaldone.net/node/Q171303,https://digitalzibaldone.net/node/p3469_1
Laerz.,https://digitalzibaldone.net/node/Q59138,https://digitalzibaldone.net/node/p3469_1
Vettori,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3469_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3469_1
Aristot.,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3471_1
Victor.,https://digitalzibaldone.net/node/Q784373,https://digitalzibaldone.net/node/p3471_1
Flor.,https://digitalzibaldone.net/node/Q316483,https://digitalzibaldone.net/node/p3471_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3472_1
Quintil.,https://digitalzibaldone.net/node/Q193769,https://digitalzibaldone.net/node/p3472_1
Isocrate,https://digitalzibaldone.net/node/Q221182,https://digitalzibaldone.net/node/p3472_1
Senofonte,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p3472_1
Aristotele,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3472_1
Teofrasto,https://digitalzibaldone.net/node/Q160362,https://digitalzibaldone.net/node/p3472_1
Senofonte,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p3472_1
Senofonte,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p3472_1
Senofonte,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p3472_1
Socrate,https://digitalzibaldone.net/node/Q913,https://digitalzibaldone.net/node/p3472_1
Socrate,https://digitalzibaldone.net/node/Q913,https://digitalzibaldone.net/node/p3472_1
Senofonte,https://digitalzibaldone.net/node/Q129772,https://digitalzibaldone.net/node/p3472_1
Isocrate,https://digitalzibaldone.net/node/Q221182,https://digitalzibaldone.net/node/p3472_1
Plutarco,https://digitalzibaldone.net/node/Q41523,https://digitalzibaldone.net/node/p3472_1
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3475_1
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3475_1
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3477_4
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p3477_4
Orazio,https://digitalzibaldone.net/node/Q6197,https://digitalzibaldone.net/node/p3477_4
Ovidio,https://digitalzibaldone.net/node/Q7198,https://digitalzibaldone.net/node/p3477_4
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3477_4
Ariosto,https://digitalzibaldone.net/node/Q48900,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Monti,https://digitalzibaldone.net/node/Q723643,https://digitalzibaldone.net/node/p3477_4
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3479_1
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p3479_1
Dante,https://digitalzibaldone.net/node/Q1067,https://digitalzibaldone.net/node/p3479_1
Ovidio,https://digitalzibaldone.net/node/Q7198,https://digitalzibaldone.net/node/p3479_1
Alfieri,https://digitalzibaldone.net/node/Q296244,https://digitalzibaldone.net/node/p3480_1
Maria Santissima Addolorata,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3480_1
Lord Byron,https://digitalzibaldone.net/node/Q5679,https://digitalzibaldone.net/node/p3482_2
Eschilo,https://digitalzibaldone.net/node/Q40939,https://digitalzibaldone.net/node/p3482_2
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3482_2
Barthelemy,https://digitalzibaldone.net/node/Q2418816,https://digitalzibaldone.net/node/p3482_2
Terenzio,https://digitalzibaldone.net/node/Q172048,https://digitalzibaldone.net/node/p3486_2
Menandro,https://digitalzibaldone.net/node/Q118992,https://digitalzibaldone.net/node/p3486_2
Luciano,https://digitalzibaldone.net/node/Q177847,https://digitalzibaldone.net/node/p3486_2
Maria SS. Addolorata,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3486_2
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3488_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3488_1
Alberti,https://digitalzibaldone.net/node/Q3080944,https://digitalzibaldone.net/node/p3488_1
Maria Santissima,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3488_1
Isacco Casaub.,https://digitalzibaldone.net/node/Q436002,https://digitalzibaldone.net/node/p3491_1
Epicarmo,https://digitalzibaldone.net/node/Q312410,https://digitalzibaldone.net/node/p3491_1
Gerone tiranno,https://digitalzibaldone.net/node/Q335634,https://digitalzibaldone.net/node/p3491_1
Alcimo,https://digitalzibaldone.net/node/Q2832178,https://digitalzibaldone.net/node/p3491_1
Diog. Laerz.,https://digitalzibaldone.net/node/Q59138,https://digitalzibaldone.net/node/p3491_1
Plat.,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3491_1
Wetsten,https://digitalzibaldone.net/node/Q55996246,https://digitalzibaldone.net/node/p3491_1
Maria SS. Addolorata,https://digitalzibaldone.net/node/Q345,https://digitalzibaldone.net/node/p3491_1
Rousseau,https://digitalzibaldone.net/node/Q6527,https://digitalzibaldone.net/node/p3491_3
Ercole,https://digitalzibaldone.net/node/Q122248,https://digitalzibaldone.net/node/p3494_1
Luciano,https://digitalzibaldone.net/node/Q177847,https://digitalzibaldone.net/node/p3494_1
Ercole,https://digitalzibaldone.net/node/Q122248,https://digitalzibaldone.net/node/p3494_1
Diogene,https://digitalzibaldone.net/node/Q59180,https://digitalzibaldone.net/node/p3494_1
Platone,https://digitalzibaldone.net/node/Q859,https://digitalzibaldone.net/node/p3494_1
Astii,https://digitalzibaldone.net/node/Q77636,https://digitalzibaldone.net/node/p3494_1
Augusto,https://digitalzibaldone.net/node/Q1405,https://digitalzibaldone.net/node/p3497_1
