surface,_id,par_id
Orazioni,viaf175457986,https://digitalzibaldone.net/node/p3413_1
Decameron,Q16438,https://digitalzibaldone.net/node/p3413_1
comedia,Q40185,https://digitalzibaldone.net/node/p3413_1
Orlando,Q48922,https://digitalzibaldone.net/node/p3413_1
Eneide,Q3725204,https://digitalzibaldone.net/node/p3413_1
pp. 1808-10,seq221,https://digitalzibaldone.net/node/p3413_1
pp. 2639-42,seq155,https://digitalzibaldone.net/node/p3413_1
pp. 2836-41,seq223,https://digitalzibaldone.net/node/p3413_1
La Coltivazione,Q42188041,https://digitalzibaldone.net/node/p3413_1
le Api,viaf23159474190527661910,https://digitalzibaldone.net/node/p3413_1
l'Api,viaf23159474190527661910,https://digitalzibaldone.net/node/p3413_1
georgiche,Q674439,https://digitalzibaldone.net/node/p3413_1
Eneide,Q3725204,https://digitalzibaldone.net/node/p3413_1
Tratt. degli Scritt. del Trecento,viaf34613848,https://digitalzibaldone.net/node/p3416_1
rep.,Q69539,https://digitalzibaldone.net/node/p3420_1
B. G.,Q20552068,https://digitalzibaldone.net/node/p3420_2
Oratore,Q2028309,https://digitalzibaldone.net/node/p3420_2
Son.,Q777574,https://digitalzibaldone.net/node/p3430_1
Chronica del Peru,viaf179459594,https://digitalzibaldone.net/node/p3430_2
poetica,Q677997,https://digitalzibaldone.net/node/p3430_2
Pensieri,viaf181093799,https://digitalzibaldone.net/node/p3438_1
Correspond.,viaf3903165272520110690007,https://digitalzibaldone.net/node/p3438_1
œuvres complettes,viaf255361593,https://digitalzibaldone.net/node/p3438_1
Canz. Chiare fresche e dolci acque,Q777574,https://digitalzibaldone.net/node/p3443_1
Convito,Q486727,https://digitalzibaldone.net/node/p3443_1
Cenni sugli uomini e la Società,Q19223202,https://digitalzibaldone.net/node/p3446_2
pp. 3097. sgg.,seq224,https://digitalzibaldone.net/node/p3448_1
Agamennone,Q3606339,https://digitalzibaldone.net/node/p3448_1
Oreste,Q3885529,https://digitalzibaldone.net/node/p3448_1
Edipo re,Q148643,https://digitalzibaldone.net/node/p3448_1
Sofonisba,Q3963990,https://digitalzibaldone.net/node/p3448_1
l'Edipo re,Q148643,https://digitalzibaldone.net/node/p3448_1
Fedra,Q777435,https://digitalzibaldone.net/node/p3448_1
Corinne,Q3693562,https://digitalzibaldone.net/node/p3466_1
de rep,Q656161,https://digitalzibaldone.net/node/p3469_1
de legibus,Q1180701,https://digitalzibaldone.net/node/p3469_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3469_1
Politia,Q123397,https://digitalzibaldone.net/node/p3469_1
Leggi,Q752285,https://digitalzibaldone.net/node/p3469_1
Politici,Q69539,https://digitalzibaldone.net/node/p3469_1
Politic.,Q69539,https://digitalzibaldone.net/node/p3469_1
ib.,Q69539,https://digitalzibaldone.net/node/p3469_1
ad Quint. fratr.,Q12899784,https://digitalzibaldone.net/node/p3469_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3469_1
peri nomon,zibbibl064,https://digitalzibaldone.net/node/p3469_1
πολιτεῖαι,viaf292521395,https://digitalzibaldone.net/node/p3469_1
politica,Q69539,https://digitalzibaldone.net/node/p3469_1
Ciropedia,Q1145374,https://digitalzibaldone.net/node/p3469_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3471_1
Cinegetico,Q3008827,https://digitalzibaldone.net/node/p3472_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3477_1
Bardo,Q19143743,https://digitalzibaldone.net/node/p3477_4
pp. 2488-92,seq225,https://digitalzibaldone.net/node/p3480_1
Eumenidi,Q1233164,https://digitalzibaldone.net/node/p3482_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3488_1
Orazz.,viaf175457986,https://digitalzibaldone.net/node/p3488_1
contra le Cortegiane,,https://digitalzibaldone.net/node/p3488_1
ib.,viaf175457986,https://digitalzibaldone.net/node/p3488_1
Dial.,viaf185573955,https://digitalzibaldone.net/node/p3488_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3488_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p3488_1
pagg. 3186-91,seq226,https://digitalzibaldone.net/node/p3491_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3494_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3494_1
Dial.,Q1975147,https://digitalzibaldone.net/node/p3494_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3494_1
Convito,Q486727,https://digitalzibaldone.net/node/p3494_1
pp. 165. sgg.,seq4,https://digitalzibaldone.net/node/p3497_1
