surface,_id,par_id
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3584_3
de Senect.,Q1051232,https://digitalzibaldone.net/node/p3584_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3584_4
pp. 1107. sgg.,seq101,https://digitalzibaldone.net/node/p3584_4
Discorso o lettera Del tempo del partorire delle donne,viaf185573955,https://digitalzibaldone.net/node/p3587_1
Dialoghi,viaf185573955,https://digitalzibaldone.net/node/p3587_1
Meletemata ex disciplina antiquitatis,viaf44379708,https://digitalzibaldone.net/node/p3587_1
Convito,Q486727,https://digitalzibaldone.net/node/p3587_1
Crusca,Q4015911,https://digitalzibaldone.net/node/p3587_1
Canz. 18. 6.,Q777574,https://digitalzibaldone.net/node/p3587_1
Dialogo della Retorica,,https://digitalzibaldone.net/node/p3587_1
Diall.,viaf185573955,https://digitalzibaldone.net/node/p3587_1
Dial.o,,https://digitalzibaldone.net/node/p3587_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3587_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p3588_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3588_1
il Glossar.,Q1240983,https://digitalzibaldone.net/node/p3588_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3588_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3588_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3588_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3590_1
iliade,Q8275,https://digitalzibaldone.net/node/p3590_1
iliade,Q8275,https://digitalzibaldone.net/node/p3590_1
iliade,Q8275,https://digitalzibaldone.net/node/p3592_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3592_1
iliade,Q8275,https://digitalzibaldone.net/node/p3592_1
iliade,Q8275,https://digitalzibaldone.net/node/p3592_1
pp. 3095. sgg.,seq244,https://digitalzibaldone.net/node/p3592_1
iliade,Q8275,https://digitalzibaldone.net/node/p3592_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3595_1
Par.,Q2713307,https://digitalzibaldone.net/node/p3595_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3595_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3595_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3595_1
iliade,Q8275,https://digitalzibaldone.net/node/p3595_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3596_1
Odissea,Q35160,https://digitalzibaldone.net/node/p3599_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3603_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3603_1
pp. 3097. sgg.,seq245,https://digitalzibaldone.net/node/p3604_1
iliade,Q8275,https://digitalzibaldone.net/node/p3604_1
iliade,Q8275,https://digitalzibaldone.net/node/p3604_1
pp. 3097. sgg.,seq245,https://digitalzibaldone.net/node/p3604_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3607_1
iliade,Q8275,https://digitalzibaldone.net/node/p3613_1
iliade,Q8275,https://digitalzibaldone.net/node/p3613_1
iliade,Q8275,https://digitalzibaldone.net/node/p3613_1
iliade,Q8275,https://digitalzibaldone.net/node/p3613_1
iliade,Q8275,https://digitalzibaldone.net/node/p3613_1
iliade,Q8275,https://digitalzibaldone.net/node/p3616_1
Odissea,Q35160,https://digitalzibaldone.net/node/p3616_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3617_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3617_2
Fur.[Furioso],Q48922,https://digitalzibaldone.net/node/p3617_3
Gerus. Liber.,Q1053313,https://digitalzibaldone.net/node/p3617_4
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3617_5
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3619_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3620_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3620_1
epistola,zibbibl133,https://digitalzibaldone.net/node/p3620_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3621_2
pp. 1281-83,seq247,https://digitalzibaldone.net/node/p3621_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3621_3
la Dissertaz.,viaf32752781,https://digitalzibaldone.net/node/p3622_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3622_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3622_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3622_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3624_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3625_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3625_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3625_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3625_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3625_1
Disputat.,Q3738146,https://digitalzibaldone.net/node/p3625_1
le Vite,Q3024065,https://digitalzibaldone.net/node/p3625_1
Disput.,Q3738146,https://digitalzibaldone.net/node/p3625_1
la prefazione all'ortografia,viaf41159474046427660411,https://digitalzibaldone.net/node/p3630_1
Lettres,viaf3903165272520110690007,https://digitalzibaldone.net/node/p3633_1
Oeuvres complettes,viaf255361593,https://digitalzibaldone.net/node/p3633_1
pp. 1104-105,seq248,https://digitalzibaldone.net/node/p3635_1
p. 3968-9.,seq249,https://digitalzibaldone.net/node/p3636_1
Propos.,Q42194678,https://digitalzibaldone.net/node/p3636_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3636_1
pp. 2206-208,seq155,https://digitalzibaldone.net/node/p3638_3
Cron. del Peru,viaf179459594,https://digitalzibaldone.net/node/p3638_3
Historia de la Conquista de Mexico,viaf6835147270431335700009,https://digitalzibaldone.net/node/p3642_1
Georg.,Q674439,https://digitalzibaldone.net/node/p3676_1
pp. 2926-28,seq251,https://digitalzibaldone.net/node/p3676_1
dial. 5.o,viaf185573955,https://digitalzibaldone.net/node/p3682_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3684_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3684_4
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3684_5
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3684_5
pp. 1158-60,seq253,https://digitalzibaldone.net/node/p3684_6
pp. 2266-68,seq170,https://digitalzibaldone.net/node/p3684_6
Forc.,Q15851274,https://digitalzibaldone.net/node/p3686_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3686_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3686_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3686_2
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3687_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3688_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3688_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3692_2
pp. 1115. sgg.,seq255,https://digitalzibaldone.net/node/p3692_2
pp. 2033. sgg.,seq256,https://digitalzibaldone.net/node/p3692_2
pp. 2187. sgg.,seq257,https://digitalzibaldone.net/node/p3692_2
pp. 2285. sgg.,seq258,https://digitalzibaldone.net/node/p3692_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3693_2
pp. 2934-35,seq259,https://digitalzibaldone.net/node/p3694_1
pp. 3035. sgg.,seq260,https://digitalzibaldone.net/node/p3694_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3695_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3695_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3695_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3695_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3696_2
l. c.,Q15851274,https://digitalzibaldone.net/node/p3696_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3696_2
l. c.,Q15851274,https://digitalzibaldone.net/node/p3696_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3698_1
pp. 2195-96,seq261,https://digitalzibaldone.net/node/p3701_1
pag. 3853-4,seq262,https://digitalzibaldone.net/node/p3701_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3702_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3702_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3702_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3702_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3702_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3702_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3703_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3703_1
pp. 2266-68,seq264,https://digitalzibaldone.net/node/p3704_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3708_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3709_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3709_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3709_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3709_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3710_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3710_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3710_2
Curcul.,Q1215764,https://digitalzibaldone.net/node/p3710_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3711_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3711_2
Orat.,Q2028309,https://digitalzibaldone.net/node/p3715_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3715_1
Attico,Q87769171,https://digitalzibaldone.net/node/p3722_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3722_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3723_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3723_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3727_1
Apologia,viaf1849165326510516290005,https://digitalzibaldone.net/node/p3728_1
Diall.,viaf185573955,https://digitalzibaldone.net/node/p3730_1
p. 2341,seq265,https://digitalzibaldone.net/node/p3731_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3731_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3731_4
Forc.,Q15851274,https://digitalzibaldone.net/node/p3731_4
Forc.,Q15851274,https://digitalzibaldone.net/node/p3732_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3735_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3735_1
Reg. Parnas.,Q18822127,https://digitalzibaldone.net/node/p3735_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3736_2
pp. 2378-80,seq266,https://digitalzibaldone.net/node/p3737_1
Dialogo delle Lingue,viaf185573955,https://digitalzibaldone.net/node/p3741_1
c. 44.,Q3395604,https://digitalzibaldone.net/node/p3744_2
II. segm. 113.,Q1282359,https://digitalzibaldone.net/node/p3744_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3744_2
pp. 2821. sgg.,seq267,https://digitalzibaldone.net/node/p3745_1
pp. 3633-35,seq268,https://digitalzibaldone.net/node/p3747_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3751_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3752_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3752_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3752_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3754_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3758_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3758_1
Gerus.,Q1053313,https://digitalzibaldone.net/node/p3761_1
Scapula,viaf182607198,https://digitalzibaldone.net/node/p3761_2
Indica,Q538420,https://digitalzibaldone.net/node/p3761_2
Spedizione d'Alessandro,Q1236228,https://digitalzibaldone.net/node/p3761_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3761_2
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3761_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3761_3
il Cod. Cic. de republ.,Q656161,https://digitalzibaldone.net/node/p3761_3
Conspectus Orthograph.,viaf293990147,https://digitalzibaldone.net/node/p3761_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3761_3
pp. 1276. sgg.,seq269,https://digitalzibaldone.net/node/p3762_1
pp. 2311-12,seq270,https://digitalzibaldone.net/node/p3762_1
Cod. Ambros. delle Orazioni,viaf100180720,https://digitalzibaldone.net/node/p3762_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3762_1
pp. 2136-41,seq271,https://digitalzibaldone.net/node/p3762_2
Cod. de rep.,viaf6976157226604185410004,https://digitalzibaldone.net/node/p3762_3
Dial. della Retorica,,https://digitalzibaldone.net/node/p3764_1
Diall.,viaf185573955,https://digitalzibaldone.net/node/p3764_1
pp. 2017-18,seq124,https://digitalzibaldone.net/node/p3764_2
pp. 2201-202,seq273,https://digitalzibaldone.net/node/p3764_5
Polit.,Q69539,https://digitalzibaldone.net/node/p3765_1
pp. 2206-208,seq151,https://digitalzibaldone.net/node/p3765_1
iliade,Q8275,https://digitalzibaldone.net/node/p3768_1
iliade,Q8275,https://digitalzibaldone.net/node/p3768_1
Gerusalemme,Q1053313,https://digitalzibaldone.net/node/p3768_1
Eneide,Q60220,https://digitalzibaldone.net/node/p3768_1
Odissea,Q35160,https://digitalzibaldone.net/node/p3768_1
Lusiade,Q781898,https://digitalzibaldone.net/node/p3768_1
Enriade,Q1990294,https://digitalzibaldone.net/node/p3768_1
opp.,viaf1087150470085704330006,https://digitalzibaldone.net/node/p3768_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
Eneide,Q60220,https://digitalzibaldone.net/node/p3769_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
Eneide,Q60220,https://digitalzibaldone.net/node/p3769_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
Eneide,Q60220,https://digitalzibaldone.net/node/p3769_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
iliade,Q8275,https://digitalzibaldone.net/node/p3769_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3772_1
pp. 872. sgg.,seq275,https://digitalzibaldone.net/node/p3773_1
pp. 2736. sgg.,seq188,https://digitalzibaldone.net/node/p3773_1
Indica,Q538420,https://digitalzibaldone.net/node/p3778_1
pp. 872. sgg.,seq277,https://digitalzibaldone.net/node/p3789_1
Parte primera de la Chronica del Peru,viaf179459594,https://digitalzibaldone.net/node/p3795_2
pp. 3641-43,seq278,https://digitalzibaldone.net/node/p3797_1
pp. 2471-72,seq279,https://digitalzibaldone.net/node/p3804_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3810_1
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3810_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3811_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3811_2
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3811_2
Annali di Scienze e lettere,viaf315632680,https://digitalzibaldone.net/node/p3811_4
pp. 2017-18,seq124,https://digitalzibaldone.net/node/p3813_1
pp. 2433-34,seq281,https://digitalzibaldone.net/node/p3813_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3815_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3815_2
Forcellini,Q15851274,https://digitalzibaldone.net/node/p3816_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3816_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3816_4
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3816_4
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3817_1
Diall.,viaf185573955,https://digitalzibaldone.net/node/p3817_1
Diz.,viaf17368610,https://digitalzibaldone.net/node/p3817_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3825_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3826_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3827_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3828_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3828_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3828_4
pp. 3728-31,seq282,https://digitalzibaldone.net/node/p3830_1
pp. 3725-27,seq283,https://digitalzibaldone.net/node/p3830_2
pp. 3756. sgg.,seq284,https://digitalzibaldone.net/node/p3830_2
pp. 3756-60,seq284,https://digitalzibaldone.net/node/p3832_1
pp. 3756-60,seq284,https://digitalzibaldone.net/node/p3832_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3834_3
pp. 3291-97,seq287,https://digitalzibaldone.net/node/p3836_1
pp. 2017-18,seq288,https://digitalzibaldone.net/node/p3836_2
pp. 2217-21,seq289,https://digitalzibaldone.net/node/p3837_1
Meletemata e disciplina antiquitatis,viaf44379708,https://digitalzibaldone.net/node/p3842_1
3835. seg.,seq290,https://digitalzibaldone.net/node/p3842_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3843_2
Forc.,Q15851274,https://digitalzibaldone.net/node/p3843_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3843_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3843_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3844_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3845_1
pag. 3520-5,seq291,https://digitalzibaldone.net/node/p3846_1
pp. 165. sgg.,seq4,https://digitalzibaldone.net/node/p3846_2
pp. 1584-86,seq293,https://digitalzibaldone.net/node/p3846_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3849_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3852_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3852_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3852_3
pp. 1104. sgg.,seq294,https://digitalzibaldone.net/node/p3852_4
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3852_5
Forc.,Q15851274,https://digitalzibaldone.net/node/p3868_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3868_1
pp. 3701-704,seq295,https://digitalzibaldone.net/node/p3871_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3871_1
pp. 3701-702,seq296,https://digitalzibaldone.net/node/p3872_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3875_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3881_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3881_3
pp. 3197-206,seq297,https://digitalzibaldone.net/node/p3881_4
Oeuvres complettes,viaf255361593,https://digitalzibaldone.net/node/p3884_1
Lettres,viaf3903165272520110690007,https://digitalzibaldone.net/node/p3884_1
Lettere,viaf174317350,https://digitalzibaldone.net/node/p3885_2
pp. 3514-15,seq298,https://digitalzibaldone.net/node/p3886_1
Lettere,viaf174317350,https://digitalzibaldone.net/node/p3887_1
pp. 543. sgg.,seq299,https://digitalzibaldone.net/node/p3889_1
pp. 543. sgg.,seq299,https://digitalzibaldone.net/node/p3889_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3890_1
pp. 3197-206,seq297,https://digitalzibaldone.net/node/p3891_2
pp. 3344-47,seq302,https://digitalzibaldone.net/node/p3891_2
Polit.,Q69539,https://digitalzibaldone.net/node/p3893_2
Agesilao,Q3606509,https://digitalzibaldone.net/node/p3893_2
Repubbl. de' Lacedemonii,viaf208152138560410980341,https://digitalzibaldone.net/node/p3893_2
Moralia,Q651941,https://digitalzibaldone.net/node/p3893_2
Furioso,Q48922,https://digitalzibaldone.net/node/p3893_2
pp. 6-9,seq303,https://digitalzibaldone.net/node/p3893_3
pp. 1318-21,seq304,https://digitalzibaldone.net/node/p3893_3
pp. 1404-20,seq305,https://digitalzibaldone.net/node/p3893_3
Hist. de Mexico,viaf6835147270431335700009,https://digitalzibaldone.net/node/p3893_3
Chron. del Peru,viaf179459594,https://digitalzibaldone.net/node/p3893_3
il Forcellini.,Q15851274,https://digitalzibaldone.net/node/p3893_4
Lettere,viaf3903165272520110690007,https://digitalzibaldone.net/node/p3894_2
Polit.,Q69539,https://digitalzibaldone.net/node/p3896_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3896_3
pp. 2306-12,seq306,https://digitalzibaldone.net/node/p3897_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3897_1
Lettres,viaf255361593,https://digitalzibaldone.net/node/p3899_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3900_3
Forc.,Q15851274,https://digitalzibaldone.net/node/p3900_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3900_3
Glossar.,Q1240983,https://digitalzibaldone.net/node/p3900_5
pp. 1104-105,seq248,https://digitalzibaldone.net/node/p3901_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3901_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3901_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3901_3
Polit.,Q69539,https://digitalzibaldone.net/node/p3901_4
pp. 1254-55,seq308,https://digitalzibaldone.net/node/p3903_1
hist.,Q1247073,https://digitalzibaldone.net/node/p3904_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3904_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3904_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3904_3
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3904_3
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3904_4
Orl. Innam.,Q2465530,https://digitalzibaldone.net/node/p3904_4
pp. 1031-37,seq309,https://digitalzibaldone.net/node/p3904_5
pag. 3921-27,seq310,https://digitalzibaldone.net/node/p3905_1
pp. 714-17,seq79,https://digitalzibaldone.net/node/p3905_1
pp. 1176-79,seq312,https://digitalzibaldone.net/node/p3905_1
pp. 1776-77,seq313,https://digitalzibaldone.net/node/p3905_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3905_1
pp. 2410. sgg.,seq130,https://digitalzibaldone.net/node/p3905_1
pp. 2736-39,seq188,https://digitalzibaldone.net/node/p3905_1
pp. 3835-36,seq316,https://digitalzibaldone.net/node/p3905_1
pp. 1115-17,seq317,https://digitalzibaldone.net/node/p3906_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3907_1
2. lett.,viaf3903165272520110690007,https://digitalzibaldone.net/node/p3907_2
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3907_2
pp. 2280-83,seq318,https://digitalzibaldone.net/node/p3907_4
pp. 1115-17,seq317,https://digitalzibaldone.net/node/p3907_4
pp. 2809-10,seq238,https://digitalzibaldone.net/node/p3908_2
Vita,Q3824985,https://digitalzibaldone.net/node/p3908_2
pagg. 3797-802,seq321,https://digitalzibaldone.net/node/p3918_1
Polit.,Q69539,https://digitalzibaldone.net/node/p3918_1
pp. 2410-14,seq130,https://digitalzibaldone.net/node/p3921_1
pp. 2736-39,seq188,https://digitalzibaldone.net/node/p3921_1
pp. 3835-36,seq316,https://digitalzibaldone.net/node/p3921_1
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3927_3
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3928_1
Forcell.,Q15851274,https://digitalzibaldone.net/node/p3928_1
Gloss.,Q1240983,https://digitalzibaldone.net/node/p3928_1
Crus.,Q4015911,https://digitalzibaldone.net/node/p3928_1
Forc.,Q15851274,https://digitalzibaldone.net/node/p3928_1
Crusca,Q4015911,https://digitalzibaldone.net/node/p3928_2
pp. 3041-47,seq325,https://digitalzibaldone.net/node/p3931_1
B. G.,Q20552068,https://digitalzibaldone.net/node/p3931_1
Sur la faiblesse de l'esprit humain.,,https://digitalzibaldone.net/node/p3931_3
oeuvres complettes,viaf255361593,https://digitalzibaldone.net/node/p3931_3
Chronica del Peru,viaf179459594,https://digitalzibaldone.net/node/p3932_1
p. 3910. segg.,seq326,https://digitalzibaldone.net/node/p3932_3
pp. 1597-602,seq191,https://digitalzibaldone.net/node/p3932_3
pp. 3773. sgg.,seq328,https://digitalzibaldone.net/node/p3932_3
p. 3910. segg.,seq326,https://digitalzibaldone.net/node/p3936_1
pp. 3743-44,seq330,https://digitalzibaldone.net/node/p3937_1
pp. 1499. sgg.,seq240,https://digitalzibaldone.net/node/p3937_3
la Crusca,Q4015911,https://digitalzibaldone.net/node/p3938_5
