surface,_id,par_id
Forc.,https://digitalzibaldone.net/node/Q550353,https://digitalzibaldone.net/node/p3020_2
Venanzio Fortunato,https://digitalzibaldone.net/node/Q44934,https://digitalzibaldone.net/node/p3023_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p3023_1
Venanz. Fortun.,https://digitalzibaldone.net/node/Q44934,https://digitalzibaldone.net/node/p3023_1
S. Giacomo,https://digitalzibaldone.net/node/Q43999,https://digitalzibaldone.net/node/p3026_1
Volta,https://digitalzibaldone.net/node/Q680,https://digitalzibaldone.net/node/p3027_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3027_2
San Giacomo,https://digitalzibaldone.net/node/Q43999,https://digitalzibaldone.net/node/p3027_2
San Giacomo,https://digitalzibaldone.net/node/Q43999,https://digitalzibaldone.net/node/p3029_1
S. Giacomo,https://digitalzibaldone.net/node/Q43999,https://digitalzibaldone.net/node/p3037_3
S. Giacomo,https://digitalzibaldone.net/node/Q43999,https://digitalzibaldone.net/node/p3039_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3041_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3041_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3041_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3041_1
Sofocle,https://digitalzibaldone.net/node/Q7235,https://digitalzibaldone.net/node/p3041_1
Frinico,https://digitalzibaldone.net/node/Q349889,https://digitalzibaldone.net/node/p3041_1
Fozio,https://digitalzibaldone.net/node/Q243187,https://digitalzibaldone.net/node/p3041_1
Eschilo,https://digitalzibaldone.net/node/Q40939,https://digitalzibaldone.net/node/p3041_1
Sofocle,https://digitalzibaldone.net/node/Q7235,https://digitalzibaldone.net/node/p3041_1
Euripide,https://digitalzibaldone.net/node/Q48305,https://digitalzibaldone.net/node/p3041_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Apollonio Rodio,https://digitalzibaldone.net/node/Q192638,https://digitalzibaldone.net/node/p3044_1
Arato,https://digitalzibaldone.net/node/Q180671,https://digitalzibaldone.net/node/p3044_1
Callimaco,https://digitalzibaldone.net/node/Q192417,https://digitalzibaldone.net/node/p3044_1
Tolomei,https://digitalzibaldone.net/node/Q131976,https://digitalzibaldone.net/node/p3044_1
Esiodo,https://digitalzibaldone.net/node/Q44233,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Anacreonte,https://digitalzibaldone.net/node/Q213484,https://digitalzibaldone.net/node/p3044_1
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Saffo,https://digitalzibaldone.net/node/Q17892,https://digitalzibaldone.net/node/p3044_1
Empedocle,https://digitalzibaldone.net/node/Q83375,https://digitalzibaldone.net/node/p3044_1
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3044_1
Giordani,https://digitalzibaldone.net/node/Q1092339,https://digitalzibaldone.net/node/p3044_1
Scinà,https://digitalzibaldone.net/node/Q3713240,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3044_1
Empedocle,https://digitalzibaldone.net/node/Q83375,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3044_1
Pindaro,https://digitalzibaldone.net/node/Q134929,https://digitalzibaldone.net/node/p3044_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3046_1
Sant'Anna,https://digitalzibaldone.net/node/Q164294,https://digitalzibaldone.net/node/p3047_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p3052_1
Cang.,https://digitalzibaldone.net/node/Q442240,https://digitalzibaldone.net/node/p3054_1
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3054_4
Cicerone,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3055_1
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3055_1
S. Gio. Crisost.,https://digitalzibaldone.net/node/Q43706,https://digitalzibaldone.net/node/p3057_1
Chrysost.,https://digitalzibaldone.net/node/Q43706,https://digitalzibaldone.net/node/p3057_1
Montfaucon,https://digitalzibaldone.net/node/Q705306,https://digitalzibaldone.net/node/p3057_1
Bocc.,https://digitalzibaldone.net/node/Q1402,https://digitalzibaldone.net/node/p3057_2
Ciampi,https://digitalzibaldone.net/node/Q740094,https://digitalzibaldone.net/node/p3058_1
Festo,https://digitalzibaldone.net/node/Q302723,https://digitalzibaldone.net/node/p3060_2
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3060_3
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3060_3
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3060_3
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3062_2
Ovid.,https://digitalzibaldone.net/node/Q7198,https://digitalzibaldone.net/node/p3062_2
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3062_2
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3062_3
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3062_3
Varrone,https://digitalzibaldone.net/node/Q206119,https://digitalzibaldone.net/node/p3062_3
Desbill.,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3062_3
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3062_3
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3062_3
Celso,https://digitalzibaldone.net/node/Q312420,https://digitalzibaldone.net/node/p3062_3
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3062_3
Cesare,https://digitalzibaldone.net/node/Q1048,https://digitalzibaldone.net/node/p3062_3
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3062_3
Ovidio,https://digitalzibaldone.net/node/Q7198,https://digitalzibaldone.net/node/p3062_3
Alberti,https://digitalzibaldone.net/node/Q3080944,https://digitalzibaldone.net/node/p3064_2
Cervantes,https://digitalzibaldone.net/node/Q5682,https://digitalzibaldone.net/node/p3066_1
Andrès,https://digitalzibaldone.net/node/Q2758559,https://digitalzibaldone.net/node/p3066_1
Loschi,https://digitalzibaldone.net/node/Q97065959,https://digitalzibaldone.net/node/p3066_1
Milton,https://digitalzibaldone.net/node/Q79759,https://digitalzibaldone.net/node/p3066_1
Alberto Lollio,https://digitalzibaldone.net/node/Q44814629,https://digitalzibaldone.net/node/p3066_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3066_1
Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3066_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3066_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3066_1
Varchi,https://digitalzibaldone.net/node/Q176833,https://digitalzibaldone.net/node/p3066_1
Caro,https://digitalzibaldone.net/node/Q566851,https://digitalzibaldone.net/node/p3066_1
Filicaia,https://digitalzibaldone.net/node/Q2252971,https://digitalzibaldone.net/node/p3066_1
Redi,https://digitalzibaldone.net/node/Q311187,https://digitalzibaldone.net/node/p3066_1
Alamanni,https://digitalzibaldone.net/node/Q721846,https://digitalzibaldone.net/node/p3066_1
Mazzucchelli,https://digitalzibaldone.net/node/Q3105131,https://digitalzibaldone.net/node/p3066_1
Caterina de' Medici,https://digitalzibaldone.net/node/Q131552,https://digitalzibaldone.net/node/p3066_1
Stefani,https://digitalzibaldone.net/node/Q664748,https://digitalzibaldone.net/node/p3066_1
Menagio,https://digitalzibaldone.net/node/Q648856,https://digitalzibaldone.net/node/p3069_1
Regnier Desmarais,https://digitalzibaldone.net/node/Q3083667,https://digitalzibaldone.net/node/p3069_1
Milton,https://digitalzibaldone.net/node/Q79759,https://digitalzibaldone.net/node/p3069_1
Alberto Lollio,https://digitalzibaldone.net/node/Q44814629,https://digitalzibaldone.net/node/p3069_1
Benedetto Buommattei,https://digitalzibaldone.net/node/Q3638052,https://digitalzibaldone.net/node/p3070_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3071_1
Richelet,https://digitalzibaldone.net/node/Q1236889,https://digitalzibaldone.net/node/p3071_1
Gellio,https://digitalzibaldone.net/node/Q294800,https://digitalzibaldone.net/node/p3071_1
San Basilio Magno,https://digitalzibaldone.net/node/Q44258,https://digitalzibaldone.net/node/p3071_2
Garnier,https://digitalzibaldone.net/node/Q63871947,https://digitalzibaldone.net/node/p3071_2
Fedro,https://digitalzibaldone.net/node/Q52166,https://digitalzibaldone.net/node/p3072_2
Desbillons,https://digitalzibaldone.net/node/Q3083432,https://digitalzibaldone.net/node/p3072_2
Lucio Silla,https://digitalzibaldone.net/node/Q483783,https://digitalzibaldone.net/node/p3072_3
G. Mario,https://digitalzibaldone.net/node/Q177975,https://digitalzibaldone.net/node/p3072_3
Augusto,https://digitalzibaldone.net/node/Q1405,https://digitalzibaldone.net/node/p3072_3
Bern. Davanzati,https://digitalzibaldone.net/node/Q2737973,https://digitalzibaldone.net/node/p3072_3
Alessandro Magno,https://digitalzibaldone.net/node/Q8409,https://digitalzibaldone.net/node/p3073_1
Aristotile,https://digitalzibaldone.net/node/Q868,https://digitalzibaldone.net/node/p3073_1
Cic.,https://digitalzibaldone.net/node/Q1541,https://digitalzibaldone.net/node/p3073_2
Petronio,https://digitalzibaldone.net/node/Q47180,https://digitalzibaldone.net/node/p3073_2
Claudio Imp.,https://digitalzibaldone.net/node/Q1411,https://digitalzibaldone.net/node/p3074_2
Forcell.,https://digitalzibaldone.net/node/Q550353,https://digitalzibaldone.net/node/p3074_2
Gruter.,https://digitalzibaldone.net/node/Q64263,https://digitalzibaldone.net/node/p3074_2
Ulpiano,https://digitalzibaldone.net/node/Q310076,https://digitalzibaldone.net/node/p3074_2
Perticari,https://digitalzibaldone.net/node/Q3769747,https://digitalzibaldone.net/node/p3077_1
Cellini,https://digitalzibaldone.net/node/Q190116,https://digitalzibaldone.net/node/p3094_1
Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3094_1
Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3094_1
Bembo,https://digitalzibaldone.net/node/Q334188,https://digitalzibaldone.net/node/p3094_1
Cellini,https://digitalzibaldone.net/node/Q190116,https://digitalzibaldone.net/node/p3094_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3095_2
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3095_2
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3095_2
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_2
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p3095_2
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_3
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_3
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_3
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_3
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3095_3
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3097_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3097_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3097_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3099_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3100_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3100_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3100_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3100_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3100_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3100_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Isocrate,https://digitalzibaldone.net/node/Q221182,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Battie,https://digitalzibaldone.net/node/Q977855,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Frinico ateniese,https://digitalzibaldone.net/node/Q317061,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3103_1
Dario,https://digitalzibaldone.net/node/Q44387,https://digitalzibaldone.net/node/p3103_1
Longino,https://digitalzibaldone.net/node/Q436634,https://digitalzibaldone.net/node/p3103_1
Plut.,https://digitalzibaldone.net/node/Q41523,https://digitalzibaldone.net/node/p3103_1
Strabo,https://digitalzibaldone.net/node/Q45936,https://digitalzibaldone.net/node/p3103_1
Aristoph.,https://digitalzibaldone.net/node/Q43353,https://digitalzibaldone.net/node/p3103_1
Herodot.,https://digitalzibaldone.net/node/Q26825,https://digitalzibaldone.net/node/p3103_1
Tzetz.,https://digitalzibaldone.net/node/Q530515,https://digitalzibaldone.net/node/p3103_1
Eliano,https://digitalzibaldone.net/node/Q313782,https://digitalzibaldone.net/node/p3103_1
Fabric.,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3103_1
Meurs.,https://digitalzibaldone.net/node/Q547901,https://digitalzibaldone.net/node/p3103_1
Bentley,https://digitalzibaldone.net/node/Q712899,https://digitalzibaldone.net/node/p3103_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3106_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3109_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3109_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Patroclo,https://digitalzibaldone.net/node/Q186271,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Aiace,https://digitalzibaldone.net/node/Q172725,https://digitalzibaldone.net/node/p3111_1
Diomede,https://digitalzibaldone.net/node/Q208256,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Paride,https://digitalzibaldone.net/node/Q167646,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Cesarotti,https://digitalzibaldone.net/node/Q919900,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3111_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3115_1
Enea,https://digitalzibaldone.net/node/Q82732,https://digitalzibaldone.net/node/p3117_1
Virgilio,https://digitalzibaldone.net/node/Q1398,https://digitalzibaldone.net/node/p3117_1
Pallante,https://digitalzibaldone.net/node/Q2048018,https://digitalzibaldone.net/node/p3117_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3117_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3117_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3117_1
Andromaca,https://digitalzibaldone.net/node/Q19376,https://digitalzibaldone.net/node/p3117_1
Ettore,https://digitalzibaldone.net/node/Q159666,https://digitalzibaldone.net/node/p3117_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3117_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3121_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3121_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3121_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3123_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3123_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3124_2
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3125_1
Achille,https://digitalzibaldone.net/node/Q41746,https://digitalzibaldone.net/node/p3125_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3125_1
Enea,https://digitalzibaldone.net/node/Q82732,https://digitalzibaldone.net/node/p3125_1
Omero,https://digitalzibaldone.net/node/Q6691,https://digitalzibaldone.net/node/p3125_1
Cristo,https://digitalzibaldone.net/node/Q302,https://digitalzibaldone.net/node/p3125_1
Petrarca,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3125_1
Petr.,https://digitalzibaldone.net/node/Q1401,https://digitalzibaldone.net/node/p3125_1
Alessandro,https://digitalzibaldone.net/node/Q8409,https://digitalzibaldone.net/node/p3125_1
Isocrate,https://digitalzibaldone.net/node/Q221182,https://digitalzibaldone.net/node/p3125_1
Filippo,https://digitalzibaldone.net/node/Q130650,https://digitalzibaldone.net/node/p3125_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3125_1
Filippo II. di Spagna,https://digitalzibaldone.net/node/Q34417,https://digitalzibaldone.net/node/p3125_1
Alessandro,https://digitalzibaldone.net/node/Q8409,https://digitalzibaldone.net/node/p3125_1
Eliano,https://digitalzibaldone.net/node/Q313782,https://digitalzibaldone.net/node/p3125_1
Isocrate,https://digitalzibaldone.net/node/Q221182,https://digitalzibaldone.net/node/p3125_1
Filippo,https://digitalzibaldone.net/node/Q130650,https://digitalzibaldone.net/node/p3125_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Tancredi di Campagna,https://digitalzibaldone.net/node/Q51720,https://digitalzibaldone.net/node/p3130_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Rinaldo d'Este,https://digitalzibaldone.net/node/Q715048,https://digitalzibaldone.net/node/p3130_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Rinaldo,https://digitalzibaldone.net/node/person151,https://digitalzibaldone.net/node/p3130_1
Goffredo,https://digitalzibaldone.net/node/Q76721,https://digitalzibaldone.net/node/p3130_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Goffr.,https://digitalzibaldone.net/node/Q76721,https://digitalzibaldone.net/node/p3130_1
Tasso,https://digitalzibaldone.net/node/Q168962,https://digitalzibaldone.net/node/p3130_1
Fabricio,https://digitalzibaldone.net/node/Q61894,https://digitalzibaldone.net/node/p3130_1
Speroni,https://digitalzibaldone.net/node/Q352663,https://digitalzibaldone.net/node/p3130_1
Castiglione,https://digitalzibaldone.net/node/Q211133,https://digitalzibaldone.net/node/p3130_1
Voltaire,https://digitalzibaldone.net/node/Q9068,https://digitalzibaldone.net/node/p3132_1
Ercilla,https://digitalzibaldone.net/node/Q357620,https://digitalzibaldone.net/node/p3132_1
Trissino,https://digitalzibaldone.net/node/Q436738,https://digitalzibaldone.net/node/p3132_1
