par_id,surface,start,end,wikidata,type,match,pattern
p2376_1,Manuzio,489,496,Q2459068,PER,partial,Aldo Manuzio il giovane
p86_1,Staël,8,13,Q123041,PER,partial,Anne Louise Germaine de Staël
p501_2,Clusio,279,285,Q843729,LOC,exact,
p501_2,Asia,402,406,Q48,LOC,exact,
p4093_4,Omero,184,189,Q6691,PER,exact,
p2715_2,Boccaccio,131,140,Q1402,PER,exact,
p2715_2,Dante,271,276,Q1067,PER,exact,
p2715_2,Petrarca,89,97,Q1401,PER,exact,
p3954_2,Maria,253,258,Q345,PER,exact,
p651_1,Mme de Lambert,119,133,Q457511,PER,levenshtein,Madame de Lambert
p144_1,italia,2732,2738,Q38,LOC,exact,
p144_1,Aristotele,940,950,Q868,PER,exact,
p144_1,Erodoto,1608,1615,Q26825,PER,exact,
p144_1,Orazio,999,1005,Q6197,PER,exact,
p218_1,Bossuet,325,332,Q294100,PER,exact,
p218_1,Bossuet,580,587,Q294100,PER,exact,
p218_1,Bossuet,1287,1294,Q294100,PER,exact,
p218_1,Bossuet,2078,2085,Q294100,PER,exact,
p218_1,Voltaire,2160,2168,Q9068,PER,exact,
p456_1,Roma,0,4,Q220,LOC,exact,
p456_1,Campidoglio,116,127,Q34925,LOC,exact,
p456_1,imperio Romano,468,482,Q2277,LOC,exact,
p456_1,Orazio,305,311,Q6197,PER,exact,
p456_1,Virgilio,214,222,Q1398,PER,exact,
p109_1,Frontone,615,623,Q317055,PER,exact,
p109_1,Orazio,67,73,Q6197,PER,exact,
p109_1,Cellario,650,658,Q62674,PER,levenshtein,Cellarius
p109_1,Manuzio,665,672,Q2459068,PER,partial,Aldo Manuzio il giovane
p3616_1,Omero,18,23,Q6691,PER,exact,
p979_1,Italia,72,78,Q38,LOC,exact,
p979_1,Italia,689,695,Q38,LOC,exact,
p979_1,Oriente,234,241,Q205653,LOC,exact,
p979_1,Grecia,300,306,Q11772,LOC,exact,
p979_1,Pisis,971,976,Q13375,LOC,exact,
p979_1,Ciampi,409,415,Q740094,PER,partial,Sebastiano Ciampi
p979_1,Ciampi,876,882,Q740094,PER,partial,Sebastiano Ciampi
p1487_1,Sulzer,328,334,Q116036,PER,partial,Johann Georg Sulzer
p502_1,Dante,10,15,Q1067,PER,exact,
p502_1,Floro,133,138,Q316483,PER,exact,
p502_1,Orazio,502,508,Q6197,PER,exact,
p4214_4,Bolog.,2942,2948,Q1891,LOC,exact,
p4214_4,Eliano,1483,1489,Q313782,PER,exact,
p4214_4,Lavoisier,2630,2639,Q39607,PER,exact,
p4214_4,Teofrasto,1828,1837,Q160362,PER,exact,
p4214_4,Cassini,2666,2673,Q14279,PER,partial,Giovanni Domenico Cassini
p2734_1,Pad.,363,367,Q617,LOC,exact,
p2734_1,Europa latina,482,495,Q1064023,LOC,exact,
p2734_1,Italia,642,648,Q38,LOC,exact,
p2734_1,Oriente,792,799,Q205653,LOC,exact,
p2734_1,Oriente,832,839,Q205653,LOC,exact,
p2734_1,grecia,893,899,Q11772,LOC,exact,
p2734_1,Omero,722,727,Q6691,PER,exact,
p2734_1,Eusebio,409,416,Q142999,PER,partial,Eusebio di Cesarea
p2734_1,S. Ilario,113,122,Q44344,PER,partial,Ilario di Poitiers
p2734_1,S. Ilario,284,293,Q44344,PER,partial,Ilario di Poitiers
p2734_1,Maffei,314,320,Q1587432,PER,partial,"Francesco Scipione, marchese di Maffei"
p2734_1,Prospero,578,586,Q454652,PER,partial,San Prospero d'Aquitania
p4377_1,Paris,102,107,Q90,LOC,exact,
p4377_1,Mars,1410,1414,Q1116491,LOC,exact,
p4377_1,Firenze,1472,1479,Q2044,LOC,exact,
p4377_1,Champollion-Figeac,1384,1402,Q545045,PER,exact,
p4377_1,M. Marle,71,79,Q29336123,PER,partial,Charles Louis Marle
p2354_1,Senofonte,760,769,Q129772,PER,exact,
p2354_1,Virgilio,632,640,Q1398,PER,exact,
p4257_4,Alberti,145,152,Q3080944,PER,partial,Francesco Alberti di Villanova
p4257_4,Segneri,91,98,Q1057722,PER,partial,Paolo Segneri
p2587_1,du Cange,621,629,Q442240,PER,exact,
p2587_1,Plauto,440,446,Q47160,PER,exact,
p3062_2,Manheim,187,194,Q2119,LOC,exact,
p3062_2,Fedro,100,105,Q52166,PER,exact,
p3062_2,Fedro,166,171,Q52166,PER,exact,
p3062_2,Ovid,129,133,Q7198,PER,levenshtein,Ovidio
p1477_1,Augusto,250,257,Q1405,PER,exact,
p158_1,Arione,285,291,Q312422,PER,exact,
p158_1,Virgilio,216,224,Q1398,PER,exact,
p158_1,Chateaubriand,335,348,Q49767,PER,partial,François-René de Chateaubriand
p169_1,Montesquieu,2015,2026,Q15975,PER,exact,
p169_1,Omero,871,876,Q6691,PER,exact,
p3561_1,Ven.,1318,1322,Q641,LOC,exact,
p3561_1,italia,3418,3424,Q38,LOC,exact,
p3561_1,Boccaccio,1401,1410,Q1402,PER,exact,
p3561_1,Dante,158,163,Q1067,PER,exact,
p3561_1,Dante,772,777,Q1067,PER,exact,
p3561_1,Dante,987,992,Q1067,PER,exact,
p3561_1,Dante,1589,1594,Q1067,PER,exact,
p3561_1,Omero,608,613,Q6691,PER,exact,
p3561_1,Virgilio,650,658,Q1398,PER,exact,
p3561_1,Petr,981,985,Q1401,PER,levenshtein,Petrarca
p3561_1,Speroni,41,48,Q352663,PER,partial,Sperone Speroni
p3561_1,Speroni,504,511,Q352663,PER,partial,Sperone Speroni
p3561_1,Speroni,1101,1108,Q352663,PER,partial,Sperone Speroni
p394_1,Adamo,444,449,Q70899,PER,exact,
p394_1,Adamo,1048,1053,Q70899,PER,exact,
p394_1,Eva,5041,5044,Q830183,PER,exact,
p394_1,Adam,4496,4500,Q70899,PER,levenshtein,Adamo
p1352_1,Cristo,1502,1508,Q302,PER,exact,
p1352_1,Livio,1423,1428,Q2039,PER,exact,
p1352_1,Livio,1708,1713,Q2039,PER,exact,
p1352_1,Tacito,1383,1389,Q2161,PER,exact,
p1352_1,Tacito,1447,1453,Q2161,PER,exact,
p1352_1,Tacito,1753,1759,Q2161,PER,exact,
p1352_1,Lipsio,1465,1471,Q315871,PER,partial,Giusto Lipsio
p1234_1,Locke,778,783,Q9353,PER,partial,Giovanni Locke
p1234_1,Tracy,785,790,Q351691,PER,partial,Antoine-Louis-Claude Destutt de Tracy
p1029_2,Tracia,119,125,Q41741,LOC,exact,
p1029_2,Manhemii,327,335,Q2119,LOC,exact,
p1029_2,Lino,154,158,Q647496,PER,exact,
p1029_2,Fedro,29,34,Q52166,PER,exact,
p1029_2,Trace,52,57,Q344124,PER,partial,Dionisio il Trace
p1808_2,Ennio,250,255,Q47130,PER,exact,
p1808_2,Lucrezio,278,286,Q47154,PER,exact,
p606_1,Catilina,216,224,Q75826,PER,exact,
p4122_12,Ven.,134,138,Q641,LOC,exact,
p3960_2,Cervantes,88,97,Q5682,PER,exact,
p4360_1,Rotterdam,197,206,Q34370,LOC,exact,
p4101_2,Luciano,20,27,Q177847,PER,partial,Luciano di Samosata
p1630_2,Milano,235,241,Q490,LOC,exact,
p1630_2,Batelli,271,278,Q4013100,PER,partial,Vincenzo Batelli
p1630_2,Wieland,141,148,Q154010,PER,partial,Christoph Martin Wieland
p4019_4,Archiloco,311,320,Q201323,PER,exact,
p2573_1,Dante,585,590,Q1067,PER,exact,
p2573_1,Omero,0,5,Q6691,PER,exact,
p1790_1,Dutens,125,131,Q947504,PER,partial,Louis Dutens
p4229_4,Recanati,2658,2666,Q83362,LOC,exact,
p1226_1,italia,3810,3816,Q38,LOC,exact,
p1226_1,Dante,2942,2947,Q1067,PER,exact,
p4411_2,Europe latine,44,57,Q1064023,LOC,exact,
p4411_2,Mars,465,469,Q1116491,LOC,exact,
p4411_2,Raynouard,423,432,Q769608,PER,partial,François Just Marie Raynouard
p4473_6,Alemanni,51,59,Q3557451,PER,partial,Niccolò Alemanni
p3985_2,Monti,831,836,Q723643,PER,partial,Vincenzo Monti
p4213_4,Bolog.,294,300,Q1891,LOC,exact,
p4213_4,Plutarco,83,91,Q41523,PER,exact,
p4213_4,Plutarco,200,208,Q41523,PER,exact,
p983_3,Indie,333,338,Q668,LOC,exact,
p3596_1,Achille,713,720,Q41746,PER,exact,
p3596_1,Achille,1340,1347,Q41746,PER,exact,
p3596_1,Achille,1469,1476,Q41746,PER,exact,
p3596_1,Achille,1666,1673,Q41746,PER,exact,
p3596_1,Armida,3407,3413,Q122980,PER,exact,
p3596_1,Gernando,3373,3381,Q1053313,PER,exact,
p3596_1,Goffredo,3,11,Q76721,PER,exact,
p3596_1,Goffredo,2315,2323,Q76721,PER,exact,
p3596_1,Goffredo,2378,2386,Q76721,PER,exact,
p3596_1,Goffredo,3475,3483,Q76721,PER,exact,
p3596_1,Goffredo,4183,4191,Q76721,PER,exact,
