par_id,surface,start,end,wikidata,type,match,pattern
p2728_1,Pallavicino,1804,1815,Q1618919,PER,partial,
p2728_1,Bailly,2210,2216,Q1685301,PER,partial,
p2728_1,Domini,2633,2639,Q520487,PER,levenshtein,solino
p2881_1,Mai,191,194,Q304825,PER,partial,
p2820_2,Forcellini,534,544,Q550353,PER,partial,
p2809_1,Prose,1193,1198,Q2635090,PER,levenshtein,roscoe
p2890_2,Homeri,352,358,Q6691,PER,levenshtein,omero
p2865_3,Plat.,672,677,Q859,PER,levenshtein,platone
p2836_2,Petrarca,3229,3237,Q1401,PER,exact,
p2836_2,Petrarca,3365,3373,Q1401,PER,exact,
p2836_2,Boccaccio,3976,3985,Q1402,PER,exact,
p2836_2,Petrarca,4142,4150,Q1401,PER,exact,
p2836_2,Petrarca,4195,4203,Q1401,PER,exact,
p2836_2,Caro,4935,4939,Q566851,PER,partial,
p2811_2,Moeridis,34,42,Q1178430,PER,levenshtein,meride
p2869_1,Perticari,3115,3124,Q3769747,PER,partial,
p2882_1,Cang,1397,1401,Q442240,PER,levenshtein,ducange
p2876_2,Apuleio,2075,2082,Q170512,PER,exact,
p2876_2,Seneca,2101,2107,Q2054,PER,exact,
p2876_2,Ausonio,2187,2194,Q234593,PER,exact,
p2876_2,Macrobio,2292,2300,Q313934,PER,exact,
p2876_2,Virgilio,2398,2406,Q1398,PER,exact,
p2876_2,Virgilio,2685,2693,Q1398,PER,exact,
p2876_2,Ovidio,2781,2787,Q7198,PER,exact,
p2876_2,Cicerone,2848,2856,Q1541,PER,exact,
p2876_2,Plinio,1823,1829,Q82778,PER,partial,
p2876_2,Marziano,1860,1868,Q348408,PER,partial,
p2876_2,Columella,1956,1965,Q318317,PER,partial,
p2876_2,Plinio,1997,2003,Q82778,PER,partial,
p2876_2,Columella,2046,2055,Q318317,PER,partial,
p2876_2,Columella,2163,2172,Q318317,PER,partial,
p2876_2,Silio,2236,2241,Q316123,PER,partial,
p2876_2,Cornificio,2521,2531,Q773808,PER,partial,
p2876_2,Forcellini,2621,2631,Q550353,PER,partial,
p2876_2,Forcellini,2810,2820,Q550353,PER,partial,
p2825_1,Fortunatianus,9,22,Q3748855,PER,levenshtein,fortunaziano
p2823_1,Dante,2166,2171,Q1067,PER,exact,
p2823_1,Forcellini,1013,1023,Q550353,PER,partial,
p2823_1,Perticari,2145,2154,Q3769747,PER,partial,
p2885_1,Giordani,1822,1830,Q1092339,PER,partial,
p2885_1,Monti,1847,1852,Q723643,PER,partial,
p2895_1,Perticari,822,831,Q3769747,PER,partial,
p2842_1,Giordani,1746,1754,Q1092339,PER,partial,
p2842_1,Monti,1785,1790,Q723643,PER,partial,
p2842_1,Cange,4675,4680,Q442240,PER,partial,
p2842_1,Cang.,295,300,Q442240,PER,levenshtein,ducange
p2842_1,Cang,849,853,Q442240,PER,levenshtein,ducange
p2804_1,Anacarsi,134,142,Q325026,PER,exact,
p2804_1,Oraz,3161,3165,Q6197,PER,levenshtein,orazio
p2919_2,Anacreonte,2389,2399,Q91332057,PER,partial,
p2972_2,Cang.,1263,1268,Q442240,PER,levenshtein,ducange
p2991_1,Diomede,1652,1659,Q1226908,PER,exact,
p2991_1,Plauto,2906,2912,Q47160,PER,exact,
p2991_1,Terenzio,2915,2923,Q172048,PER,exact,
p2991_1,Mai,214,217,Q304825,PER,partial,
p2991_1,Virg,2336,2340,Q1398,PER,levenshtein,virgilio
p2903_2,Apuleio,1967,1974,Q170512,PER,exact,
p2977_1,Virgilio,2115,2123,Q1398,PER,exact,
p2977_1,Virgilio,2673,2681,Q1398,PER,exact,
p2977_1,Virgilio,2858,2866,Q1398,PER,exact,
p2977_1,Virgilio,3368,3376,Q1398,PER,exact,
p2935_2,Forcellini,52,62,Q550353,PER,partial,
p2932_1,Varrone,1865,1872,Q206119,PER,partial,
