par_id,surface,start,end,wikidata,type,match,pattern
p489_1,Floro,604,609,Q316483,PER,exact,
p3956_2,Maria,536,541,Q345,PER,exact,
p2076_2,du Cange,1301,1309,Q442240,PER,exact,
p2076_2,Gellio,41,47,Q294800,PER,exact,
p2076_2,Festo,829,834,Q302723,PER,partial,Sesto Pompeo Festo
p3198_1,Zopiro,2798,2804,Q220454,PER,exact,
p4090_1,Ven.,100,104,Q641,LOC,exact,
p4090_1,Speroni,82,89,Q352663,PER,partial,Sperone Speroni
p4113_3,Cicerone,61,69,Q1541,PER,exact,
p3620_2,Cornelia,102,110,Q234533,PER,exact,
p4000_1,Petrarca,450,458,Q1401,PER,exact,
p4524_9,Socrate,206,213,Q913,PER,exact,
p4524_9,Critone,156,163,Q859,PER,levenshtein,Aristocle
p4509_3,Sacchetti,804,813,Q1029676,PER,partial,Franco Sacchetti
p4016_2,Friburgo,237,245,Q2833,LOC,exact,
p2344_2,Virgilio,206,214,Q1398,PER,exact,
p2344_2,Virgilio,1365,1373,Q1398,PER,exact,
p2344_2,Heyne,244,249,Q63182,PER,partial,Christian Gottlob Heyne
p2344_2,Heyne,447,452,Q63182,PER,partial,Christian Gottlob Heyne
p2344_2,Vossio,260,266,Q785925,PER,partial,Gerardo Giovanni Vossio
p2792_2,Charon,17,23,Q6612,PER,levenshtein,Caronte
p2792_2,Forcellini,321,331,Q550353,PER,partial,Egidio Forcellini
p4372_2,Dante,120,125,Q1067,PER,exact,
p1557_1,Omero,104,109,Q6691,PER,exact,
p2226_2,Plauto,321,327,Q47160,PER,exact,
p2226_2,Plauto,583,589,Q47160,PER,exact,
p2255_1,Orazio,212,218,Q6197,PER,exact,
p2255_1,Heyne,402,407,Q63182,PER,partial,Christian Gottlob Heyne
p4499_6,Alberti,365,372,Q3080944,PER,partial,Francesco Alberti di Villanova
p3020_2,Fedro,614,619,Q52166,PER,exact,
p3020_2,Stazio,385,391,Q243203,PER,exact,
p3020_2,Sedo,775,779,Q52166,PER,levenshtein,Fedro
p3020_2,Sedeo,820,825,Q52166,PER,levenshtein,Fedro
p3020_2,Sedo,828,832,Q52166,PER,levenshtein,Fedro
p1012_1,Astruc,301,307,Q560142,PER,partial,Jean Astruc
p1789_1,Ariosto,173,180,Q48900,PER,exact,
p351_1,Platone,333,340,Q859,PER,exact,
p4153_5,Bologna,92,99,Q1891,LOC,exact,
p4036_10,Platone,741,748,Q859,PER,exact,
p4036_10,Luciano,188,195,Q177847,PER,partial,Luciano di Samosata
p4036_10,Luciano,795,802,Q177847,PER,partial,Luciano di Samosata
p2148_1,Ducange,790,797,Q442240,PER,exact,
p4295_1,Paris,400,405,Q90,LOC,exact,
p4295_1,Firenze,512,519,Q2044,LOC,exact,
p4295_1,Franklin,262,270,Q34969,PER,partial,Beniamino Franklin
p4010_5,Alessi,1341,1347,Q4966577,PER,exact,
p4010_5,Ateneo,713,719,Q294923,PER,exact,
p4010_5,Dione Cassio,1138,1150,Q185223,PER,exact,
p4010_5,Euripide,962,970,Q48305,PER,exact,
p4010_5,Euripide,1622,1630,Q48305,PER,exact,
p4010_5,Scapula,941,948,Q3179685,PER,partial,Joannes Scapula
p4010_5,Scapula,1111,1118,Q3179685,PER,partial,Joannes Scapula
p2487_1,Cesare,630,636,Q1048,PER,exact,
p2487_1,Cesare,1271,1277,Q1048,PER,exact,
p2487_1,Antonio ne' Lupercali,891,912,Q51673,PER,partial,Marco Antonio
p4454_1,Corsicam,568,576,Q14112,LOC,exact,
p4454_1,Greece,729,735,Q41,LOC,exact,
p4454_1,Cicero,1007,1013,Q1541,PER,levenshtein,Cicerone
p911_1,Rousseau,265,273,Q6527,PER,partial,Jean-Jacques Rousseau
p911_1,Rousseau,437,445,Q6527,PER,partial,Jean-Jacques Rousseau
p2095_2,Cicerone,482,490,Q1541,PER,exact,
p112_1,Venezia,226,233,Q641,LOC,exact,
p4255_5,Friburgo,118,126,Q2833,LOC,exact,
p2893_1,Orazio,180,186,Q6197,PER,exact,
p2893_1,Virg,289,293,Q1398,PER,levenshtein,Virgilio
p4076_3,grecia,3889,3895,Q11772,LOC,exact,
p4076_3,Roma,3952,3956,Q1747689,LOC,exact,
p4076_3,Ammone,3325,3331,Q58373,PER,exact,
p4076_3,Annibale,3827,3835,Q36456,PER,exact,
p4076_3,Augusto,2143,2150,Q1405,PER,exact,
p4076_3,Cesare,402,408,Q1048,PER,exact,
p4076_3,Ercole,2649,2655,Q122248,PER,exact,
p4076_3,Minosse,3848,3855,Q23168,PER,exact,
p4076_3,Senofonte,884,893,Q129772,PER,exact,
p4076_3,Venere,2779,2785,Q47652,PER,exact,
p4076_3,Virgilio,2267,2275,Q1398,PER,exact,
p4076_3,Alessandro,3278,3288,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3771,3781,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3793,3803,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Alessandro,3815,3825,Q8409,PER,partial,Alessandro il Conquistatore
p4076_3,Diogene,3784,3791,Q59180,PER,partial,Diogene di Sinope
p4076_3,Filippo,3806,3813,Q130650,PER,partial,Filippo II di Macedonia
p4076_3,Luciano,3729,3736,Q177847,PER,partial,Luciano di Samosata
p4076_3,Scipione,3837,3845,Q2253,PER,partial,Publio Cornelio Scipione l'Africano Maggiore
p4076_3,Sveton,493,499,Q10133,PER,levenshtein,Suetonio
p4119_7,Lucca,110,115,Q13373,LOC,exact,
p1354_1,Salomone,945,953,Q37085,PER,exact,
p1354_1,Socrate,854,861,Q913,PER,exact,
p4406_2,Scandinavie,211,222,Q21195,LOC,exact,
p4406_2,Finlande,465,473,Q33,LOC,exact,
p4406_2,Paris,1899,1904,Q90,LOC,exact,
p4406_2,Bergmann,947,955,Q16352836,PER,partial,Benjamin von Bergmann
p4406_2,M. de Bonstetten,1465,1481,Q116778,PER,partial,Charles Victor de Bonstetten
p4406_2,B. Constant,1731,1742,Q123089,PER,partial,Henri-Benjamin Constant de Rebecque
p4406_2,Rühs,710,714,Q96617,PER,partial,Friedrich Rühs
p2582_1,S. Giacomo,925,935,Q43999,PER,partial,San Giacomo Maggiore Apostolo
p4475_2,Nieb,193,197,Q60586,PER,levenshtein,Niebuhr
p41_2,Alfieri,254,261,Q296244,PER,partial,Vittorio Amedeo Alfieri
p41_2,Caluso,302,308,Q3531273,PER,partial,Tommaso Valperga di Caluso
p4182_6,Carlo,77,82,Q270438,PER,partial,Carlo di Valois
p4153_1,Bologna,171,178,Q1891,LOC,exact,
p4153_1,Erodoto,128,135,Q26825,PER,exact,
p2460_1,Roma,258,262,Q220,LOC,exact,
p2460_1,Parigi,1097,1103,Q90,LOC,exact,
p2460_1,Padova,1196,1202,Q617,LOC,exact,
p2460_1,Bologna,1218,1225,Q1891,LOC,exact,
p2460_1,Venez.,1265,1271,Q641,LOC,exact,
p2460_1,Venez.,1711,1717,Q641,LOC,exact,
p2460_1,Firenze,1904,1911,Q2044,LOC,exact,
p2460_1,Francia,2014,2021,Q142,LOC,exact,
p2460_1,Gualteruzzi,1657,1668,Q3659468,PER,exact,
p2460_1,Alamanni,1448,1456,Q721846,PER,partial,Luigi Alamanni il Vecchio
p2460_1,Rucellai,1255,1263,Q1248954,PER,partial,Giovanni di Bernardo Rucellai
p2460_1,Rucellai,1765,1773,Q1248954,PER,partial,Giovanni di Bernardo Rucellai
p2460_1,Volpi,1204,1209,Q3766475,PER,partial,Giovanni Antonio Volpi
p2460_1,Volpi,1381,1386,Q3766475,PER,partial,Giovanni Antonio Volpi
p58_3,Omero,27,32,Q6691,PER,exact,
p4435_1,Asia,207,211,Q48,LOC,exact,
p4435_1,Bitinia,230,237,Q373189,LOC,exact,
p4435_1,Erodoto,835,842,Q26825,PER,exact,
p4435_1,Omero,22,27,Q6691,PER,exact,
p4435_1,Herodoti,807,815,Q26825,PER,levenshtein,Erodoto
p3245_1,Cartesio,803,811,Q9191,PER,exact,
p3245_1,Papa Pio VII,949,961,Q124754,PER,exact,
p3245_1,Platone,495,502,Q859,PER,exact,
p3245_1,Platone,779,786,Q859,PER,exact,
p3245_1,Rousseau,889,897,Q6527,PER,partial,Jean-Jacques Rousseau
p3245_1,Staël,907,912,Q123041,PER,partial,Anne Louise Germaine de Staël
p1858_1,Pittagora,279,288,Q10261,PER,levenshtein,Pitagora
p4103_4,Milan,122,127,Q490,LOC,exact,
p4103_4,Cervantes,92,101,Q5682,PER,exact,
p743_1,grecia,736,742,Q11772,LOC,exact,
p743_1,Cicerone,405,413,Q1541,PER,exact,
p2523_1,Dante,35,40,Q1067,PER,exact,
p2523_1,Ovidio,0,6,Q7198,PER,exact,
p2523_1,Pietro,413,419,Q33923,PER,exact,
p2523_1,Virgilio,17,25,Q1398,PER,exact,
p2523_1,Virgilio,261,269,Q1398,PER,exact,
p2523_1,Bartoli,90,97,Q2283604,PER,partial,Daniello Bartoli
p4479_2,Paris,93,98,Q90,LOC,exact,
p4479_2,Lord Byron,480,490,Q5679,PER,exact,
p4479_2,Villemain,50,59,Q318337,PER,partial,Abel-François Villemain
p4481_1,Paris,1233,1238,Q90,LOC,exact,
p4481_1,Cleobulo,692,700,Q365950,PER,exact,
p4146_3,Teofrasto,30,39,Q160362,PER,exact,
p983_2,Bonamy,63,69,Q1440354,PER,partial,Pierre-Nicolas Bonamy
p1033_3,Germania,370,378,Q183,LOC,exact,
p1033_3,Inghilterra,390,401,Q21,LOC,exact,
p1033_3,Inghilterra,1163,1174,Q21,LOC,exact,
p1033_3,Polonia,406,413,Q36,LOC,exact,
p1033_3,Polonia,462,469,Q36,LOC,exact,
p1033_3,Grecia,818,824,Q11772,LOC,exact,
p1033_3,Spagna,1286,1292,Q29,LOC,exact,
p4299_1,Firenze,78,85,Q2044,LOC,exact,
p4299_1,Firenze,160,167,Q2044,LOC,exact,
p4299_1,Atene,203,208,Q844930,LOC,exact,
p4299_1,Atene,284,289,Q844930,LOC,exact,
p4299_1,Pisa,407,411,Q13375,LOC,exact,
p4299_1,Platone,336,343,Q859,PER,exact,
p4154_8,Bologna,115,122,Q1891,LOC,exact,
p4154_8,Esichio,105,112,Q443510,PER,partial,Esichio di Alessandria
p2656_1,Rom.,98,102,Q220,LOC,exact,
p95_2,Troia,531,536,Q22647,LOC,exact,
p95_2,Enea,71,75,Q82732,PER,exact,
p4163_5,Basileae,254,262,Q78,LOC,exact,
p4163_5,Bologna,320,327,Q1891,LOC,exact,
p1671_1,Germania,421,429,Q183,LOC,exact,
p1671_1,europa,1046,1052,Q46,LOC,exact,
p1671_1,Omero,1240,1245,Q6691,PER,exact,
p1671_1,Sismondi,1084,1092,Q124073,PER,partial,Jean Charles Leonard Simonde de Sismondi
p4049_3,Milano,1846,1852,Q490,LOC,exact,
p4049_3,Foscolo,1763,1770,Q166234,PER,exact,
p4049_3,Plauto,975,981,Q47160,PER,exact,
p4049_3,Alberti,474,481,Q3080944,PER,partial,Francesco Alberti di Villanova
p4140_10,Milano,132,138,Q490,LOC,exact,
p4140_10,Thucydid,88,96,Q41683,PER,levenshtein,Tucidide
p1927_2,Virgilio,2795,2803,Q1398,PER,exact,
p1927_2,Virg,2656,2660,Q1398,PER,levenshtein,Virgilio
p3062_3,Cesare,856,862,Q1048,PER,exact,
p3062_3,Celso,712,717,Q312420,PER,exact,
p3062_3,Ovidio,1140,1146,Q7198,PER,exact,
p3062_3,Fedro,34,39,Q52166,PER,exact,
p3062_3,Fedro,225,230,Q52166,PER,exact,
p3062_3,Fedro,741,746,Q52166,PER,exact,
p3062_3,Varrone,126,133,Q206119,PER,partial,Marco Terenzio Varrone
p4120_17,Luciano,23,30,Q177847,PER,partial,Luciano di Samosata
p4231_2,Milano,553,559,Q490,LOC,exact,
p4231_2,Recanati,1287,1295,Q83362,LOC,exact,
p4231_2,Alibert,496,503,Q1684953,PER,partial,Jean-Louis-Marc Alibert
p2876_2,Rom.,2752,2756,Q220,LOC,exact,
p2876_2,Apuleio,1206,1213,Q170512,PER,exact,
p2876_2,Apuleio,1917,1924,Q170512,PER,exact,
p2876_2,Ausonio,2029,2036,Q234593,PER,exact,
p2876_2,Marziano Capella,1062,1078,Q348408,PER,exact,
p2876_2,Marziano Capella,1265,1281,Q348408,PER,exact,
p2876_2,Censorino,1031,1040,Q707449,PER,exact,
p2876_2,Macrobio,328,336,Q313934,PER,exact,
p2876_2,Macrobio,2134,2142,Q313934,PER,exact,
p2876_2,Marziale,1535,1543,Q2098,PER,exact,
p2876_2,Seneca,1943,1949,Q2054,PER,exact,
p2876_2,Virgilio,423,431,Q1398,PER,exact,
p2876_2,Virgilio,2240,2248,Q1398,PER,exact,
p2876_2,Vitruvio,999,1007,Q47163,PER,exact,
p2876_2,Vitruvio,1235,1243,Q47163,PER,exact,
p2876_2,Vitruvio,1498,1506,Q47163,PER,exact,
p2876_2,Marziano,1702,1710,Q348408,PER,partial,Marziano Minneio Felice Capella
p2876_2,Columella,1798,1807,Q318317,PER,partial,Lucio Giunio Moderato Columella
p2876_2,Columella,1888,1897,Q318317,PER,partial,Lucio Giunio Moderato Columella
p2876_2,Columella,2005,2014,Q318317,PER,partial,Lucio Giunio Moderato Columella
p2876_2,Cornificio,2363,2373,Q773808,PER,partial,Lucio Cornificio
p2876_2,Forcellini,2463,2473,Q550353,PER,partial,Egidio Forcellini
p2876_2,Silio,2078,2083,Q294800,PER,levenshtein,Gellio
p2876_2,Plinio,1430,1436,Q7198,PER,levenshtein,Ovidio
p2876_2,Plinio,1489,1495,Q7198,PER,levenshtein,Ovidio
p2876_2,Plinio,1665,1671,Q7198,PER,levenshtein,Ovidio
p2876_2,Plinio,1839,1845,Q7198,PER,levenshtein,Ovidio
p2876_2,Scribonio,1546,1555,Q461678,PER,partial,Scribonio Largo
p2864_3,Simmaco,174,181,Q355720,PER,exact,
p2864_3,Ulpiano,444,451,Q310076,PER,exact,
p3885_2,Venetia,203,210,Q641,LOC,exact,
p4101_9,Guidiccioni,47,58,Q3767458,PER,partial,Giovanni Guidiccioni
p4237_2,Torino,187,193,Q495,LOC,exact,
p3989_1,Europe,189,195,Q46,LOC,exact,
p3876_1,Cerbero,3395,3402,Q83496,PER,exact,
p4300_7,Menzini,85,92,Q3638090,PER,partial,Benedetto Menzini
p919_1,Arriano,84,91,Q31845,PER,exact,
p4108_3,Maria,433,438,Q345,PER,exact,
p3905_1,Aristot,2239,2246,Q868,PER,levenshtein,Aristotile
p1701_1,Le,0,2,Q1043,PER,exact,
p1701_1,Le,1603,1605,Q1043,PER,exact,
p1701_1,La,1637,1639,Q1043,PER,exact,
p1701_1,Linneano,425,433,Q1043,PER,levenshtein,Linnaeus
p1011_2,inghilterra,231,242,Q21,LOC,exact,
p1011_2,Milano,386,392,Q490,LOC,exact,
p1011_2,europa,592,598,Q46,LOC,exact,
p1011_2,Tercier,479,486,Q3174012,PER,partial,Jean Pierre Tercier
p2895_2,Dante,1138,1143,Q1067,PER,exact,
p2475_2,Cicerone,572,580,Q1541,PER,exact,
p2475_2,Cicerone,1353,1361,Q1541,PER,exact,
p2475_2,Cicerone,1443,1451,Q1541,PER,exact,
p4121_10,Luciano,60,67,Q177847,PER,partial,Luciano di Samosata
p3423_1,Timoteo,2300,2307,Q7807008,PER,exact,
p3423_1,Davidde,1486,1493,Q41370,PER,levenshtein,Re Davide
p3423_1,Saule,1478,1483,Q28730,PER,levenshtein,Saul
p4121_1,Mil.,104,108,Q490,LOC,exact,
p1023_2,impero greco,52,64,Q2497438,LOC,exact,
p1023_2,italia,189,195,Q38,LOC,exact,
p1023_2,Augusto,289,296,Q1405,PER,exact,
p2650_1,Roma,883,887,Q1747689,LOC,exact,
p2650_1,Italia,1878,1884,Q38,LOC,exact,
p2650_1,Toscana,2303,2310,Q1273,LOC,exact,
p2650_1,Catullo,1013,1020,Q163079,PER,exact,
p2650_1,Cicerone,744,752,Q1541,PER,exact,
p2650_1,Varo,1993,1997,Q214765,PER,exact,
p2650_1,Algarotti,1949,1958,Q439081,PER,partial,Francesco Algarotti
p2957_2,Rousseau,778,786,Q6527,PER,partial,Jean-Jacques Rousseau
p1140_1,Enea,256,260,Q82732,PER,exact,
p1140_1,Priamo,299,305,Q170473,PER,exact,
p1140_1,Servio,2326,2332,Q355350,PER,exact,
p1140_1,Virgilio,218,226,Q1398,PER,exact,
p1140_1,Virgilio,1048,1056,Q1398,PER,exact,
p1140_1,Virgilio,1215,1223,Q1398,PER,exact,
p1140_1,Virgilio,1500,1508,Q1398,PER,exact,
p1140_1,Virgilio,1928,1936,Q1398,PER,exact,
p3768_1,Voltaire,903,911,Q9068,PER,exact,
p4482_2,Lips.,658,663,Q2079,LOC,exact,
p13_3,Dante,880,885,Q1067,PER,exact,
p13_3,Dante,1340,1345,Q1067,PER,exact,
p13_3,Monti,17,22,Q723643,PER,partial,Vincenzo Monti
p3634_1,Voltaire,18,26,Q9068,PER,exact,
p150_1,Tacito,99,105,Q2161,PER,exact,
p150_1,Forcellini,273,283,Q550353,PER,partial,Egidio Forcellini
p1_2,Aviano,5,11,Q185732,PER,exact,
p1_2,Aviano,515,521,Q185732,PER,exact,
p1741_2,Cicerone,657,665,Q1541,PER,exact,
p3607_1,Achille,5260,5267,Q41746,PER,exact,
p3607_1,Armida,4406,4412,Q122980,PER,exact,
p3607_1,Didone,1092,1098,Q905162,PER,exact,
p3607_1,Didone,2026,2032,Q905162,PER,exact,
p3607_1,Didone,2190,2196,Q905162,PER,exact,
p3607_1,Didone,2484,2490,Q905162,PER,exact,
p3607_1,Didone,2693,2699,Q905162,PER,exact,
p3607_1,Didone,2731,2737,Q905162,PER,exact,
p3607_1,Didone,2978,2984,Q905162,PER,exact,
p3607_1,Enea,16,20,Q82732,PER,exact,
p3607_1,Enea,1739,1743,Q82732,PER,exact,
p3607_1,Enea,2244,2248,Q82732,PER,exact,
p3607_1,Enea,2283,2287,Q82732,PER,exact,
p3607_1,Enea,2829,2833,Q82732,PER,exact,
p3607_1,Enea,5327,5331,Q82732,PER,exact,
p3607_1,Enea,5408,5412,Q82732,PER,exact,
p3607_1,Enea,5421,5425,Q82732,PER,exact,
p3607_1,Enea,5449,5453,Q82732,PER,exact,
p3607_1,Goffredo,60,68,Q76721,PER,exact,
p3607_1,Goffredo,740,748,Q76721,PER,exact,
p3607_1,Rinaldo,4169,4176,Q16596667,PER,exact,
p3607_1,Rinaldo,4272,4279,Q16596667,PER,exact,
p3607_1,Rinaldo,5230,5237,Q16596667,PER,exact,
p3607_1,Rinaldo,5377,5384,Q16596667,PER,exact,
p3607_1,Ulisse,651,657,Q47231,PER,exact,
p3607_1,Ulisse,1278,1284,Q47231,PER,exact,
p3607_1,Virgilio,468,476,Q1398,PER,exact,
p3607_1,Virgilio,1052,1060,Q1398,PER,exact,
p3607_1,Virgilio,1323,1331,Q1398,PER,exact,
p3607_1,Virgilio,1752,1760,Q1398,PER,exact,
p3607_1,Virgilio,1966,1974,Q1398,PER,exact,
p3607_1,Virgilio,2261,2269,Q1398,PER,exact,
p3607_1,Virgilio,3107,3115,Q1398,PER,exact,
p3607_1,Virgilio,4223,4231,Q1398,PER,exact,
p3607_1,Aristot,3943,3950,Q868,PER,levenshtein,Aristotile
p4056_4,Newton,384,390,Q935,PER,partial,Isacco Newton
p4056_4,Newton,518,524,Q935,PER,partial,Isacco Newton
p4056_4,Newton,844,850,Q935,PER,partial,Isacco Newton
p883_1,Isocrate,261,269,Q221182,PER,exact,
p883_1,Omero,810,815,Q6691,PER,exact,
p883_1,Platone,23,30,Q859,PER,exact,
p883_1,Battie,863,869,Q977855,PER,partial,William Battie
p883_1,Filippo,404,411,Q130650,PER,partial,Filippo II di Macedonia
p2114_1,Paolo,36,41,Q9200,PER,exact,
p3_5,Ariosto,2708,2715,Q48900,PER,exact,
p3_5,Ariosto,2978,2985,Q48900,PER,exact,
p3_5,Arriano,3688,3695,Q31845,PER,exact,
p3_5,Augusto,3624,3631,Q1405,PER,exact,
p3_5,Dante,465,470,Q1067,PER,exact,
p3_5,Dante,1507,1512,Q1067,PER,exact,
p3_5,Dante,2681,2686,Q1067,PER,exact,
p3_5,Dante,2970,2975,Q1067,PER,exact,
p3_5,Erodoto,3699,3706,Q26825,PER,exact,
p3_5,Omero,2640,2645,Q6691,PER,exact,
p3_5,Omero,2964,2969,Q6691,PER,exact,
p3_5,Petrarca,2659,2667,Q1401,PER,exact,
p3_5,Senofonte,3716,3725,Q129772,PER,exact,
p3_5,Tucidide,3707,3715,Q41683,PER,exact,
p3_5,Dione,3681,3686,Q185223,PER,partial,Lucio Claudio Cassio Dione Cocceiano
p3_5,Dionigi Alicarnasseo,3659,3679,Q26204,PER,levenshtein,Dionigi di Alicarnasso
p1435_1,V. Monti,1390,1398,Q723643,PER,partial,Vincenzo Monti
p1435_1,Speroni,1381,1388,Q352663,PER,partial,Sperone Speroni
p1435_1,Varchi,1371,1377,Q176833,PER,partial,Benedetto Varchi
p1444_1,Atene,117,122,Q844930,LOC,exact,
p1444_1,Minerva,106,113,Q126916,PER,exact,
p4302_1,Pisa,412,416,Q13375,LOC,exact,
p4302_1,Pisa,806,810,Q13375,LOC,exact,
p956_1,Milano,607,613,Q490,LOC,exact,
p956_1,Cesari,1688,1694,Q601506,PER,partial,Antonio Cesari
p4356_2,Virgilio,512,520,Q1398,PER,exact,
p4473_5,Viterbo,52,59,Q13395,LOC,exact,
p4473_5,Firenze,169,176,Q2044,LOC,exact,
p4473_5,Pietro,77,83,Q33923,PER,exact,
p4473_5,Orioli,144,150,Q3750372,PER,partial,Francesco Orioli
p2895_1,Dante,834,839,Q1067,PER,exact,
p2895_1,V. Forcellini,371,384,Q550353,PER,partial,Egidio Forcellini
p3143_1,Omero,108,113,Q6691,PER,exact,
p2325_1,Frontone,290,298,Q317055,PER,exact,
p342_2,Giove,320,325,Q4649,PER,exact,
p342_2,Hobbes,1691,1697,Q37621,PER,exact,
p342_2,Omero,298,303,Q6691,PER,exact,
p1136_1,Cicerone,590,598,Q1541,PER,exact,
p1136_1,Ciceroniana,837,848,Q1541,PER,levenshtein,Cicerone
p4470_1,Esculapio,442,451,Q83223,PER,exact,
p4470_1,Esculapio,842,851,Q83223,PER,exact,
p4470_1,Socrate,831,838,Q913,PER,exact,
p4470_1,Diogene,801,808,Q59180,PER,partial,Diogene di Sinope
p4470_1,Orelli,165,171,Q119310,PER,partial,Johann Caspar von Orelli
p4470_1,Orelli,257,263,Q119310,PER,partial,Johann Caspar von Orelli
p4219_1,Bologna,7282,7289,Q1891,LOC,exact,
p4219_1,Aristotele,6939,6949,Q868,PER,exact,
p4219_1,Damascio,16,24,Q315360,PER,exact,
p4219_1,Damascio,1478,1486,Q315360,PER,exact,
