par_id,surface,start,end,wikidata,type,match,pattern
p2876_2,Ovidio,2781,2787,Q7198,PER,exact,
p2876_2,Frontino,1081,1089,Q297377,PER,partial,
p2876_2,Plinio,1494,1500,Q82778,PER,partial,
p2876_2,Plinio,1588,1594,Q82778,PER,partial,
p2876_2,Plinio,1647,1653,Q82778,PER,partial,
p2876_2,Scribonio,1704,1713,Q461678,PER,partial,
p2876_2,Plinio,1823,1829,Q82778,PER,partial,
p2876_2,Marziano,1860,1868,Q348408,PER,partial,
p2876_2,Columella,1956,1965,Q318317,PER,partial,
p2876_2,Plinio,1997,2003,Q82778,PER,partial,
p2876_2,Columella,2046,2055,Q318317,PER,partial,
p2876_2,Columella,2163,2172,Q318317,PER,partial,
p2876_2,Silio,2236,2241,Q316123,PER,partial,
p2825_1,Patav.,731,737,Q617,LOC,exact,
p2825_1,Fabricius,678,687,Q61894,PER,partial,
p2825_1,Gellii,506,512,Q294800,PER,levenshtein,gellio
p2887_1,Servio,856,862,Q355350,PER,exact,
p2823_1,Servio,834,840,Q355350,PER,exact,
p2823_1,Servio,1152,1158,Q355350,PER,exact,
p2823_1,Dante,2166,2171,Q1067,PER,exact,
p2823_1,Forcellini,1013,1023,Q550353,PER,partial,
p2823_1,Perticari,2145,2154,Q3769747,PER,partial,
p2884_1,Parma,510,515,Q2683,LOC,exact,
p2884_1,Venez.,642,648,Q641,LOC,exact,
p2884_1,Girolamo Benivieni,602,620,Q328117,PER,exact,
p2884_1,Colombo,501,508,Q19357820,PER,partial,
p2884_1,Pico,557,561,Q182128,PER,partial,
p2820_3,Stazio,733,739,Q243203,PER,exact,
p2842_1,Venanzio Fortunato,174,192,Q44934,PER,exact,
p2842_1,Giordani,1746,1754,Q1092339,PER,partial,
p2842_1,Monti,1785,1790,Q723643,PER,partial,
p2842_1,Cange,4675,4680,Q442240,PER,partial,
p2842_1,Cang.,295,300,Q442240,PER,levenshtein,ducange
p2842_1,Cang,849,853,Q442240,PER,levenshtein,ducange
p2879_2,italia,1909,1915,Q38,LOC,exact,
p2879_2,Corticelli,1238,1248,Q21124239,PER,partial,
p2879_2,Buommattei,1255,1265,Q3638052,PER,partial,
p2811_1,Omero,208,213,Q6691,PER,exact,
p2811_1,Plutarco,256,264,Q41523,PER,exact,
p2841_1,Plauto,505,511,Q47160,PER,exact,
p2841_1,Forcellini,708,718,Q550353,PER,partial,
p2804_1,Tebe,2209,2213,Q11225429,LOC,exact,
p2804_1,Anacarsi,134,142,Q325026,PER,exact,
p2804_1,Teseo,2180,2185,Q1320718,PER,exact,
p2804_1,Edipo,2196,2201,Q130890,PER,exact,
p2804_1,Oraz,3161,3165,Q6197,PER,levenshtein,orazio
p2866_1,Senofonte,799,808,Q129772,PER,exact,
p2866_1,Platone,818,825,Q859,PER,exact,
p2866_1,Socratica,916,925,Q913,PER,levenshtein,socrate
p2825_2,Eustazio,397,405,Q453465,PER,partial,
p2825_2,Epifanio,544,552,Q313922,PER,partial,
p2825_2,Scinà,586,591,Q3713240,PER,partial,
p2939_1,Psiche,157,163,Q843382,PER,exact,
p2919_2,Lips.,299,304,Q2079,LOC,exact,
p2919_2,Platone,230,237,Q859,PER,exact,
p2919_2,Omero,1161,1166,Q6691,PER,exact,
p2919_2,Synes,1090,1095,Q357027,PER,levenshtein,sinesio
p2972_2,Cang.,1263,1268,Q442240,PER,levenshtein,ducange
p2975_1,Schrevel,510,518,Q377100,PER,partial,
p2914_1,Francia,1242,1249,Q142,LOC,exact,
p2914_1,Platone,610,617,Q859,PER,exact,
p2914_1,Senofonte,620,629,Q129772,PER,exact,
p2967_1,Giove,1522,1527,Q4649,PER,exact,
p2967_1,Giove,1618,1623,Q4649,PER,exact,
p2967_1,Apollo,1720,1726,Q37340,PER,exact,
p2967_1,Mercurio,1742,1750,Q1150,PER,exact,
p2991_1,Plauto,2906,2912,Q47160,PER,exact,
p2991_1,Terenzio,2915,2923,Q172048,PER,exact,
p2991_1,Mai,214,217,Q304825,PER,partial,
p2991_1,Quintil,484,491,Q193769,PER,levenshtein,quintiliano
p2923_3,Attica,423,429,Q122443,LOC,exact,
p2965_1,Alfieri,975,982,Q296244,PER,partial,
p2977_1,Paris,1579,1584,Q90,LOC,exact,
p2987_1,Fray,186,190,Q8962728,PER,partial,
p2987_1,Gerundio,191,199,Q8962728,PER,partial,
p2909_3,Luigi,930,935,Q7742,PER,partial,
p2909_3,Luigi,1082,1087,Q7742,PER,partial,
p2909_3,Corneille,1210,1219,Q747,PER,partial,
p2918_1,Claudiano,921,930,Q205947,PER,exact,
p2995_2,Lips.,89,94,Q2079,LOC,exact,
p2995_2,Weller,77,83,Q111128,PER,partial,
p2932_1,Varrone,724,731,Q206119,PER,partial,
p2932_1,Varrone,1407,1414,Q206119,PER,partial,
p2932_1,Varrone,1865,1872,Q206119,PER,partial,
