id,surface,type,start_pos,end_pos,left_context,right_context
p2893_1,Georg,LOC,304,309,"[2893,1] ﻿ 2893 A proposito del vario significato e del figurato uso de' tempi dell'ottativo in latino, dello scambio d'essi tempi tra loro, e con quelli d'altri modi, ec. pp. 2442-43 vedi Orazio epist. 1. l. 2. v. 3. 4. dove peccem, morer stanno per peccarem, morarer. (5. Luglio 1823.) {#1. Così Virg. ",. 4. 116-7}
p2825_1,Augustodunensis,LOC,37,52,"[2825,1] Fortunatianus in Honorii * (",", De luminaribus Ecclesiae) Codicibus lib. 1. cap. 98. vitiose Fortunatius, natione Afer, Aquilejensis Episcopus, interfuit Concilio Sardicensi An. 347. * et {{p. 179.}} teste Hieronymo * (De Scriptoribus Ecclesiasticis) cap. 97. scripsit Commentarios in Evangelia, titulis (ut apud Hilarium fit) ordinatis, brevique et rustico sermone. De rustico sermone Latino singularem se libellum conscribere proposuisse testatus est V. C. Christianus Falsterus ad Gellii XIII. 6. parte 3. Amoenitatum Philologicarum p. 286. De Fortunatiano hoc, qui ad Arianos denique deflexit, plura Tillemontius Tomo VI. memoriarum pag. 364. 419. * - Fabricius Bibl. lat. med. et inf. aetat. ed. Mansii, Patav. 1754. t. 2. p. 178.-179. lib. 6. art. Fortunatianus. (26. Giugno 1823.)."
p2885_1,300,LOC,1815,1818,"[2885,1] Alla p. 2821. Altresì farebbe a questo proposito il verbo nicto is detto (se però mai fu detto, e v. il Forcellini) per nicto as, (o nictor aris), il quale è verbo continuativo fatto dall'inusitato niveo, e dimostra sì l'antica esistenza di questo niveo ch'è anche dimostrata dal suo composto conniveo, sì il participio o supino di quello e di questo, che ora ne manca, il quale anche ﻿ 2886 sarebbe dimostrato dal nome nictus us, secondo i ragionamenti da me fatti altrove p. 1166, se però questa è voce vera, e se, e quando significa nictatio, e non nisus. Perocchè anche nisus pare ch'ella possa significare, secondo il Forcellini, e in questo senso ella servirebbe altresi[altresì] a comprovare l'antico participio nictus di nitor eris, usato già in vece di nixus e di nisus; dal quale nictus di nitor nasce altresì il continuativo nictari, il quale io credo totalmente diverso da nicto di niveo, e non tutt'uno, come vuole il Forcellini {ec.} giacchè i due significati non hanno la menoma analogia, {+e d'altra parte l'origine dell'uno e dell'altro verbo è pianissima, perchè se v'è conniveo dovette esservi niveo, e facendosi da conniveo connixi, deve farsi nel supino, connictum, come da dixi, dictum, e quindi da niveo, nictum, e quindi nictare: e quanto a nictor di nitor il Forc. medesimo non la mette in dubbio.} Anzi io credo che nicto as sia di niveo solamente, e nictor aris solamente e propriamente di nitor, benchè in due luoghi di Plinio trovisi nictari per connivere ec. il che potrebb'essere fallo degli scrivani (e infatti in un di quei luoghi v'è chi legga nictare), e fallo eziandio dello stesso Plinio che confondesse l'uno coll'altro verbo, {essendo} ambedue antichi e poco al suo tempo usati: nel qual proposito vedi quello che dicono il Perticari nel Trattato degli Scrittori del ",", e Giordani nella Lettera a Monti, vol. 2. par. 1. della Proposta, sopra la voce fastus ec. Del resto da ﻿ 2887 nixus di nitor (che forse non è differente da nictus per niuna ragione grammaticale, ma per sola diversità di pronunzia) si fa altresì il suo continuativo cioè nixor aris. {#1. Veggasi la p. 2929} (3. Luglio 1823.)."
p2879_2,᾽Iταλίᾳ,LOC,486,493,"[2879,2] Che il v presso gli antichi latini non sia stata che una specie d'aspirazione, e non una consonante, e che tale in verità sia la sua natura, di tener cioè dell'aspirazione, e di svanir sovente dalle voci secondo l'indole delle varie pronunzie. Dionigi d'Alicarnasso Archaeol. roman. l. 1. c. 35. parlando dell'origine del nome Italia. ῾Eλλάνικος δὲ ὁ λέσβιός ϕησιν ῾Ηρακλέα τὰς Γηρυονοῦ[Γηρυόνου] βοῦς ἀπελαύνοντα εἰς ῎Aργος, ἐπειδή τις αὐτῷ δάμαλις ἀποσκιρτήσας τῆς ἀγέλης ἐν "," ὄντι ἤδη ϕεύγων διῇρε τὴν ἀκτήν, καὶ τὸν ματαξὺ διανηξάμενος πόρον τῆς ϑαλάσσης εἰς Σικελίαν ἀϕίκετο, ἐρόμενον ἀεὶ τοὺς ἐπιχωρίους καϑ᾽ οὓς ἑκάστοτε γένοιτο[γίνοιτο] διώκων τὸν δάμαλιν, εἴ ποι[πή] τὶς[τις] αὐτὸν ἑωρακώς[ἑωρακὼς εἴη], τῶν τῇδε ἀνϑρώπων ἑλλάδος μὲν γλώττης ὀλίγα συνιέντων,τῇ δὲ πατρίῳ ϕωνῇ κατὰ τὰς μηνύσεις τοῦ ζώου καλούντων τὸν δάμαλιν οὐΐτολον, ὥσπερ καὶ νῦν λέγεται, ἀπὸ τοῦ ζώου τὴν ﻿ 2880 χώραν ὀνομάσαι πᾶσαν, ὅσην ὁ δάμαλις διῆλϑεν, Oὐϊταλίαν. Μεταπεσεῖν δὲ ἀνὰ χρόνον τὴν ὀνομάσίαν εἰς τὸ νῦν σχῆμα, οὐδὲν ϑαυμαστόν. ᾽Επεὶ καὶ τῶν ἐλληνικῶν πολλὰ τὸ παραπλήσιον πέπονϑεν ὀνομάτων. * Da bibo noi diciamo bevo, e beo tolta la lettera v, beve e bee, beendo, bere da bevere tolto il v, e contratto beere in bere ec. V. il Corticelli, e il Buommattei Trattato 12. c. 40. fine. {+Così da debeo devo e deo, devi e dei ec. V. i grammatici e l'uso volgare.} Dal lat. pavo diciamo pavone e paone, paonessa, paoncino ec. Diciamo altresì pavonazzo e paonazzo. E in cento altre parole leviamo e inseriamo il v a nostro piacere, o ch'esso veramente, secondo l'etimologia appartenga {loro,} o che no, e talvolta l'inseriamo sempre e costantemente in voci a cui esso non appartiene, o lo passiamo pur sempre e costantemente sotto silenzio in quelle voci dov'esso dovrebb'essere ed era. E in questo particolare v'è frequentissima discordanza tra le pronunzie e dialetti delle provincie, città, individui d'italia, tra gli antichi autori e i moderni, tra l'antico parlare e il moderno, tra il moderno parlare e lo scrivere ec. (2. Luglio. 1823.)."
p2879_2,Σικελίαν,LOC,578,586,"[2879,2] Che il v presso gli antichi latini non sia stata che una specie d'aspirazione, e non una consonante, e che tale in verità sia la sua natura, di tener cioè dell'aspirazione, e di svanir sovente dalle voci secondo l'indole delle varie pronunzie. Dionigi d'Alicarnasso Archaeol. roman. l. 1. c. 35. parlando dell'origine del nome Italia. ῾Eλλάνικος δὲ ὁ λέσβιός ϕησιν ῾Ηρακλέα τὰς Γηρυονοῦ[Γηρυόνου] βοῦς ἀπελαύνοντα εἰς ῎Aργος, ἐπειδή τις αὐτῷ δάμαλις ἀποσκιρτήσας τῆς ἀγέλης ἐν ᾽Iταλίᾳ ὄντι ἤδη ϕεύγων διῇρε τὴν ἀκτήν, καὶ τὸν ματαξὺ διανηξάμενος πόρον τῆς ϑαλάσσης εἰς "," ἀϕίκετο, ἐρόμενον ἀεὶ τοὺς ἐπιχωρίους καϑ᾽ οὓς ἑκάστοτε γένοιτο[γίνοιτο] διώκων τὸν δάμαλιν, εἴ ποι[πή] τὶς[τις] αὐτὸν ἑωρακώς[ἑωρακὼς εἴη], τῶν τῇδε ἀνϑρώπων ἑλλάδος μὲν γλώττης ὀλίγα συνιέντων,τῇ δὲ πατρίῳ ϕωνῇ κατὰ τὰς μηνύσεις τοῦ ζώου καλούντων τὸν δάμαλιν οὐΐτολον, ὥσπερ καὶ νῦν λέγεται, ἀπὸ τοῦ ζώου τὴν ﻿ 2880 χώραν ὀνομάσαι πᾶσαν, ὅσην ὁ δάμαλις διῆλϑεν, Oὐϊταλίαν. Μεταπεσεῖν δὲ ἀνὰ χρόνον τὴν ὀνομάσίαν εἰς τὸ νῦν σχῆμα, οὐδὲν ϑαυμαστόν. ᾽Επεὶ καὶ τῶν ἐλληνικῶν πολλὰ τὸ παραπλήσιον πέπονϑεν ὀνομάτων. * Da bibo noi diciamo bevo, e beo tolta la lettera v, beve e bee, beendo, bere da bevere tolto il v, e contratto beere in bere ec. V. il Corticelli, e il Buommattei Trattato 12. c. 40. fine. {+Così da debeo devo e deo, devi e dei ec. V. i grammatici e l'uso volgare.} Dal lat. pavo diciamo pavone e paone, paonessa, paoncino ec. Diciamo altresì pavonazzo e paonazzo. E in cento altre parole leviamo e inseriamo il v a nostro piacere, o ch'esso veramente, secondo l'etimologia appartenga {loro,} o che no, e talvolta l'inseriamo sempre e costantemente in voci a cui esso non appartiene, o lo passiamo pur sempre e costantemente sotto silenzio in quelle voci dov'esso dovrebb'essere ed era. E in questo particolare v'è frequentissima discordanza tra le pronunzie e dialetti delle provincie, città, individui d'italia, tra gli antichi autori e i moderni, tra l'antico parlare e il moderno, tra il moderno parlare e lo scrivere ec. (2. Luglio. 1823.)."
p2930_2,Pistus,LOC,76,82,"[2930,2] Notiamo qui quello che dice Festo alla voce pinso (ap. Forcell. in ","). Pistum a pinsendo {pro molitum} antiqui frequentius usurpabant quam nunc nos dicimus. * ﻿ 2931 Infatti pistillum, pistor, pistrinum e quasi tutti i derivati di pinso vengono dal supino o participio pistum o pistus. Ora, secondo Festo, al suo tempo questo participio o supino molto usitato dagli antichi, era poco frequentato. Egli vuol certo dire nel linguaggio polito e nella scrittura. Ma eccovi che il volgo latino e il parlar familiare conservava l'uso antico e conservollo sino all'ultimo, giacchè nelle lingue figlie della latina non resta quasi (dico quasi per rispetto al verbo pisar ec. di cui qui sotto) del verbo pinsere altro che quello che appartiene al suo participio pistus, cioè pesto, pisto {ital. e spagn.} pestare, pestello ec. E il verbo pestare o pistare che sembra essere sottentrato ne' bassi tempi all'originale pinsere, nel luogo del quale ei si conserva fra gl'italiani anche oggidì, fu formato allora da pistus, o s'ei fu proprio anche degli antichi latini, certo è ch'egli si conservò nelle bocche del volgo e nel parlar familiare andando in disuso e totale dimenticanza il verbo pinso, al contrario di quello che ﻿ 2932 sembra dir Festo, o che si potrebbe ragionevolmente raccogliere dalle di lui soprascritte parole, chi non sapesse i fatti."
p2919_2,Convivio,LOC,1136,1144,"[2919,2] Ora questo grazioso idiotismo proprio della nostra lingua, fu proprio altresì della {più pura} lingua greca (anzi secondo i grammatici egli è un atticismo) e fu adoperato ﻿ 2920 dagli scrittori più eleganti, e massime da Platone e, primo modello dell'atticismo. Nel Convito, opp. ed Astii, Lips. 1819-... t. 3. 1821. p. 460. v. 16. 17. D. ἐὰν μέν σοι ἐϑέλῃ παύεσϑαι ἡ λύγξ * se ti vorrà passare il singhiozzo, * in vece {di} ἐὰν μέν σοι παύηται ἡ λύγξ * . Qui ἐϑέλειν ridonda. V. lo Scapula in ᾽Eϑέλω, e Θέλω. Corinto περὶ διαλέκτων. ᾽Aττικὸν καὶ τὸ ϑέλει ἀντὶ τοῦ δύναται ὡς ὁ Πλάτων(nel principio del Fedro), τὰ χωρία οὐδὲν μ᾽ ἐϑέλει διδάσκειν * . Ma non è vero che stia sempre, in questo tale idiotismo per potere, come dice anche lo Scapula ne' due citati luoghi. Per potere sta assolutamente nel Sofista, t. 2. 1820. p. 314. v. 18-19. D-E. Kαὶ μὴν ἓν γέ τι τούτων ἀναγκαῖον, ἢ πάντα ἢ μηδὲν ἢ τὰ μὲν ἐϑέλειν, τὰ δὲ μὴ ξυμμίγνυσϑαι * che altre cose possano mescolarsi insieme, altre no. {+1. Vedi anche ivi p. 318 v. penult. B. 326. v. 12. B. 342. v. 13. 14. D. 314. v. 26. E. Synes. opp. 1612. p. 43. C.} Ma nel passo del ",", e in quello di Omero presso lo Scapula, ἐϑέλειν ridonda, come sovente in italiano volere, nel detto nostro idiotismo, e malissimo si spiegherebbe per potere. In quello del Fedro altresì in sostanza ridonda, perchè il luogo vale τὰ χωρία οὐδὲν με διδάσκει. Se diremo οὐδὲν με δύναται διδάσκειν, ﻿ 2921 diremo forse altrettanto, ma non lo stesso, e benchè diremo il vero, non perciò diremo quel medesimo appunto che dice Socrate. In questo e in altri molti casi {simili,} tanto nel greco quanto nell'italiano, spiegando il verbo volere per potere, l'espressione riesce vera e giusta, ma non pertanto l'intenzione della frase non era di dir potere. Perchè spesso nell'esprimerci noi abbiamo due intenzioni l'una finale (e questa nel caso nostro sarà ugualmente bene spiegata rendendo volere per potere, che dicendo ch'egli ridonda), l'altra immediata (e questa nel caso nostro non si otterrebbe con dir potere, nè si spiegherebbe con questa voce); da ambedue le quali intenzioni è diversa quella intenzione o significato che ha la locuzione letteralmente presa. (8. Luglio. 1823.). {Del resto noi} non usiamo in questo tal senso e modo il verbo volere, se non colle particelle negative o condizionali, o con interrogazione, come in quel verso di Anacreonte (od. 4 ᾽Eδόκουν ὄναρ τροχάζειν) τί ϑέλει ὄναρ τόδ᾽εἶναι * ; che vorrà essere questo sogno? Ma in locuzione, {forma e significazione} affermativa non s'usa ﻿ 2922 mai il verbo volere nè dagl'italiani nè da' francesi ne' sovresposti sensi, se non se in quella frase voler dire o significare ec. che è greca anch'essa, e che può riferirsi all'idiotismo di cui ragioniamo. I greci ancora usano per lo più questo idiotismo fuori di affermazione, benchè non sempre. Affermativamente, e {pur} di cose inanimate o ideali e intellettuali, e come si dice, di ragione, usiamo noi il verbo volere, in un senso però differente dai sopraddetti, ed equivalente al greco μέλλειν, ma con significanza di qualche dubitazione: come Questa guerra vuole andare in lungo, cioè, Pare che questa guerra sia per durar molto: {Vuol piovere ec. 1.} {+1. In questo senso il verbo volere equivale al significato che sovente ha in italiano dovere, il quale talvolta significa assolutamente μέλλειν (come avere a, aver da cogl'infiniti), talvolta con qualche dubitazione, come Questa guerra deve andare in lungo, cioè, pare che ec. Dicesi ancora Questa guerra mostra di voler esser lunga, pare che voglia esser ec. E in simili modi: e così dovere.} In altro modo ancora diciamo affermativamente il verbo volere per proprietà di lingua, eziandio di cose inanimate, con significazione di esser presso a, mancar poco che non; e in questo senso egli non s'usa se non nel passato o piucchè passato, benchè in un esempio della Crusca, Volere §. 3., trovisi nel gerundio. (9. Luglio. 1823.). {{V. p. 3000.}}"
p2919_2,Omero,LOC,1161,1166,"[2919,2] Ora questo grazioso idiotismo proprio della nostra lingua, fu proprio altresì della {più pura} lingua greca (anzi secondo i grammatici egli è un atticismo) e fu adoperato ﻿ 2920 dagli scrittori più eleganti, e massime da Platone e, primo modello dell'atticismo. Nel Convito, opp. ed Astii, Lips. 1819-... t. 3. 1821. p. 460. v. 16. 17. D. ἐὰν μέν σοι ἐϑέλῃ παύεσϑαι ἡ λύγξ * se ti vorrà passare il singhiozzo, * in vece {di} ἐὰν μέν σοι παύηται ἡ λύγξ * . Qui ἐϑέλειν ridonda. V. lo Scapula in ᾽Eϑέλω, e Θέλω. Corinto περὶ διαλέκτων. ᾽Aττικὸν καὶ τὸ ϑέλει ἀντὶ τοῦ δύναται ὡς ὁ Πλάτων(nel principio del Fedro), τὰ χωρία οὐδὲν μ᾽ ἐϑέλει διδάσκειν * . Ma non è vero che stia sempre, in questo tale idiotismo per potere, come dice anche lo Scapula ne' due citati luoghi. Per potere sta assolutamente nel Sofista, t. 2. 1820. p. 314. v. 18-19. D-E. Kαὶ μὴν ἓν γέ τι τούτων ἀναγκαῖον, ἢ πάντα ἢ μηδὲν ἢ τὰ μὲν ἐϑέλειν, τὰ δὲ μὴ ξυμμίγνυσϑαι * che altre cose possano mescolarsi insieme, altre no. {+1. Vedi anche ivi p. 318 v. penult. B. 326. v. 12. B. 342. v. 13. 14. D. 314. v. 26. E. Synes. opp. 1612. p. 43. C.} Ma nel passo del Convivio, e in quello di "," presso lo Scapula, ἐϑέλειν ridonda, come sovente in italiano volere, nel detto nostro idiotismo, e malissimo si spiegherebbe per potere. In quello del Fedro altresì in sostanza ridonda, perchè il luogo vale τὰ χωρία οὐδὲν με διδάσκει. Se diremo οὐδὲν με δύναται διδάσκειν, ﻿ 2921 diremo forse altrettanto, ma non lo stesso, e benchè diremo il vero, non perciò diremo quel medesimo appunto che dice Socrate. In questo e in altri molti casi {simili,} tanto nel greco quanto nell'italiano, spiegando il verbo volere per potere, l'espressione riesce vera e giusta, ma non pertanto l'intenzione della frase non era di dir potere. Perchè spesso nell'esprimerci noi abbiamo due intenzioni l'una finale (e questa nel caso nostro sarà ugualmente bene spiegata rendendo volere per potere, che dicendo ch'egli ridonda), l'altra immediata (e questa nel caso nostro non si otterrebbe con dir potere, nè si spiegherebbe con questa voce); da ambedue le quali intenzioni è diversa quella intenzione o significato che ha la locuzione letteralmente presa. (8. Luglio. 1823.). {Del resto noi} non usiamo in questo tal senso e modo il verbo volere, se non colle particelle negative o condizionali, o con interrogazione, come in quel verso di Anacreonte (od. 4 ᾽Eδόκουν ὄναρ τροχάζειν) τί ϑέλει ὄναρ τόδ᾽εἶναι * ; che vorrà essere questo sogno? Ma in locuzione, {forma e significazione} affermativa non s'usa ﻿ 2922 mai il verbo volere nè dagl'italiani nè da' francesi ne' sovresposti sensi, se non se in quella frase voler dire o significare ec. che è greca anch'essa, e che può riferirsi all'idiotismo di cui ragioniamo. I greci ancora usano per lo più questo idiotismo fuori di affermazione, benchè non sempre. Affermativamente, e {pur} di cose inanimate o ideali e intellettuali, e come si dice, di ragione, usiamo noi il verbo volere, in un senso però differente dai sopraddetti, ed equivalente al greco μέλλειν, ma con significanza di qualche dubitazione: come Questa guerra vuole andare in lungo, cioè, Pare che questa guerra sia per durar molto: {Vuol piovere ec. 1.} {+1. In questo senso il verbo volere equivale al significato che sovente ha in italiano dovere, il quale talvolta significa assolutamente μέλλειν (come avere a, aver da cogl'infiniti), talvolta con qualche dubitazione, come Questa guerra deve andare in lungo, cioè, pare che ec. Dicesi ancora Questa guerra mostra di voler esser lunga, pare che voglia esser ec. E in simili modi: e così dovere.} In altro modo ancora diciamo affermativamente il verbo volere per proprietà di lingua, eziandio di cose inanimate, con significazione di esser presso a, mancar poco che non; e in questo senso egli non s'usa se non nel passato o piucchè passato, benchè in un esempio della Crusca, Volere §. 3., trovisi nel gerundio. (9. Luglio. 1823.). {{V. p. 3000.}}"
p2932_1,Varrone,LOC,724,731,"[2932,1] Pistus {+1. Veggasi la p. 3035. segg. } onde pistare è formato evidentemente dal regolare e primitivo pinsitus, toltagli la n, onde pisitus, e contratto questo in pistus, come positus, repositus ec. in postus, repostus. E vedi la p. 2894. Ora come da pinsitus pisitus e pistus, tolta la n, così da pinsus altro participio irregolare di pinso, del qual participio altresì s'hanno parecchi esempi (v. Forcell. in pinso fin. e pinsus), fu fatto, secondo me, pisus, e da questo, siccome da pistus pistare, viene il verbo pisare, il quale conseguentemente e secondo questo discorso, è un continuativo di pinsere appunto come pistare, e come forse pinsitare. Se a questo discorso avessero posto mente quelli che appresso "," e Plinio sostituiscono il verbo pinsere al verbo pisare (o pisere, di cui poscia), riconosciuto pur da Diomede, e letto ancora da taluni appresso Persio ﻿ 2933 (v. Forcell. in pinso fine), non avrebbero forse pensato a bandire questo verbo. E meno ancora lo avrebbero fatto se avessero osservato questo medesimo verbo pisare appresso un Anonimo, de re architectonica, il quale non ho ora tempo d'investigar chi sia, se non è l'epitomatore di Vitruvio, ma certo al suo stile non par troppo recente, e vedi il suo passo nel Gloss. in Pisare. E meno se avessero guardato allo spagnuolo pisar (calcare, cal-pestare) e all'italiano pigiare ch'è il medesimo: e se in quel luogo di Varrone ficum et uvam passam cum piserunt, * dov'essi ripongono pinserunt, avessero osservato l'evidente conformità con le solenni frasi vernacole pisar las uvas, pigiar le uve. E così se avessero posto mente al sostantivo piso onis, derivante da pisare o certo da pisus per pinsus, il qual sostantivo trovasi appresso il Forcell. e nel citato anonimo ap. il Glossar. e nello spagnuolo pison, onde pisonar ec. Vedi ancora nel Forcellini in pinso il luogo di Varrone l. 1. R. R. c. 63. con quel che n'ei[ch'ei ne] dice; {{e il vocabolo Pisatio, dove non lodo quei che leggono spissatione}}."
p2932_1,Varrone,LOC,1407,1414,"[2932,1] Pistus {+1. Veggasi la p. 3035. segg. } onde pistare è formato evidentemente dal regolare e primitivo pinsitus, toltagli la n, onde pisitus, e contratto questo in pistus, come positus, repositus ec. in postus, repostus. E vedi la p. 2894. Ora come da pinsitus pisitus e pistus, tolta la n, così da pinsus altro participio irregolare di pinso, del qual participio altresì s'hanno parecchi esempi (v. Forcell. in pinso fin. e pinsus), fu fatto, secondo me, pisus, e da questo, siccome da pistus pistare, viene il verbo pisare, il quale conseguentemente e secondo questo discorso, è un continuativo di pinsere appunto come pistare, e come forse pinsitare. Se a questo discorso avessero posto mente quelli che appresso Varrone e Plinio sostituiscono il verbo pinsere al verbo pisare (o pisere, di cui poscia), riconosciuto pur da Diomede, e letto ancora da taluni appresso Persio ﻿ 2933 (v. Forcell. in pinso fine), non avrebbero forse pensato a bandire questo verbo. E meno ancora lo avrebbero fatto se avessero osservato questo medesimo verbo pisare appresso un Anonimo, de re architectonica, il quale non ho ora tempo d'investigar chi sia, se non è l'epitomatore di Vitruvio, ma certo al suo stile non par troppo recente, e vedi il suo passo nel Gloss. in Pisare. E meno se avessero guardato allo spagnuolo pisar (calcare, cal-pestare) e all'italiano pigiare ch'è il medesimo: e se in quel luogo di "," ficum et uvam passam cum piserunt, * dov'essi ripongono pinserunt, avessero osservato l'evidente conformità con le solenni frasi vernacole pisar las uvas, pigiar le uve. E così se avessero posto mente al sostantivo piso onis, derivante da pisare o certo da pisus per pinsus, il qual sostantivo trovasi appresso il Forcell. e nel citato anonimo ap. il Glossar. e nello spagnuolo pison, onde pisonar ec. Vedi ancora nel Forcellini in pinso il luogo di Varrone l. 1. R. R. c. 63. con quel che n'ei[ch'ei ne] dice; {{e il vocabolo Pisatio, dove non lodo quei che leggono spissatione}}."
p2932_1,Varrone,LOC,1865,1872,"[2932,1] Pistus {+1. Veggasi la p. 3035. segg. } onde pistare è formato evidentemente dal regolare e primitivo pinsitus, toltagli la n, onde pisitus, e contratto questo in pistus, come positus, repositus ec. in postus, repostus. E vedi la p. 2894. Ora come da pinsitus pisitus e pistus, tolta la n, così da pinsus altro participio irregolare di pinso, del qual participio altresì s'hanno parecchi esempi (v. Forcell. in pinso fin. e pinsus), fu fatto, secondo me, pisus, e da questo, siccome da pistus pistare, viene il verbo pisare, il quale conseguentemente e secondo questo discorso, è un continuativo di pinsere appunto come pistare, e come forse pinsitare. Se a questo discorso avessero posto mente quelli che appresso Varrone e Plinio sostituiscono il verbo pinsere al verbo pisare (o pisere, di cui poscia), riconosciuto pur da Diomede, e letto ancora da taluni appresso Persio ﻿ 2933 (v. Forcell. in pinso fine), non avrebbero forse pensato a bandire questo verbo. E meno ancora lo avrebbero fatto se avessero osservato questo medesimo verbo pisare appresso un Anonimo, de re architectonica, il quale non ho ora tempo d'investigar chi sia, se non è l'epitomatore di Vitruvio, ma certo al suo stile non par troppo recente, e vedi il suo passo nel Gloss. in Pisare. E meno se avessero guardato allo spagnuolo pisar (calcare, cal-pestare) e all'italiano pigiare ch'è il medesimo: e se in quel luogo di Varrone ficum et uvam passam cum piserunt, * dov'essi ripongono pinserunt, avessero osservato l'evidente conformità con le solenni frasi vernacole pisar las uvas, pigiar le uve. E così se avessero posto mente al sostantivo piso onis, derivante da pisare o certo da pisus per pinsus, il qual sostantivo trovasi appresso il Forcell. e nel citato anonimo ap. il Glossar. e nello spagnuolo pison, onde pisonar ec. Vedi ancora nel Forcellini in pinso il luogo di "," l. 1. R. R. c. 63. con quel che n'ei[ch'ei ne] dice; {{e il vocabolo Pisatio, dove non lodo quei che leggono spissatione}}."
