id,surface,type,start_pos,end_pos,left_context,right_context
p2796_1,Fabric.,PER,628,635,"[2796,1] Καὶ μοι δοκεῖ, εἴ τις τῶν ϑεῶν πάντας ἀνϑρώπους εἰς ἕνα που χῶρον συναγαγών, ἕκαστον ἀπαιτήσει τὴν ἑαυτοῦ διηγήσασϑαι τύχην, εἶτα πάντων εἰπόντων, ἑκάστου πύϑοιτο πάλιν, ποίαν ἔχειν ἕλοιτο; πάντας ἂν ἀποροῦντας σιγῆσαι μηδένα ζηλωτὸν ϑεωμένους. ᾽Eντεῦϑεν ἄρα τινές, Tραύσους οἶμαι τὸ γένος * (nationem hanc) προσαγορεύουσι, τικτομένου μέν τινος ὠλοϕύροντο σκοποῦντες, εἰς ὀσα ἦλϑε κακά, ἀπιόντος δὲ πανήγυριν * (festum) ἦγον, ὅσων ἠλευϑέρωται δυσχερῶν ἐννοόυμενοι. * Χορικίου Σοϕιστοῦ ᾽Eπιτάϕιος ἐπὶ Προκοπίῳ Σοϕιστῇ Γάζης. Oratio funebris in Procopium Sophistam-Gazaeum (§. 35. p. {{859.}}) primum edita gr. et lat. a ", in B. G. edit. vet. t. 8. p. 841-63. lib. 5. c. 31. (19. Giugno 1823).
p2796_1,B. G.,PER,639,644,"[2796,1] Καὶ μοι δοκεῖ, εἴ τις τῶν ϑεῶν πάντας ἀνϑρώπους εἰς ἕνα που χῶρον συναγαγών, ἕκαστον ἀπαιτήσει τὴν ἑαυτοῦ διηγήσασϑαι τύχην, εἶτα πάντων εἰπόντων, ἑκάστου πύϑοιτο πάλιν, ποίαν ἔχειν ἕλοιτο; πάντας ἂν ἀποροῦντας σιγῆσαι μηδένα ζηλωτὸν ϑεωμένους. ᾽Eντεῦϑεν ἄρα τινές, Tραύσους οἶμαι τὸ γένος * (nationem hanc) προσαγορεύουσι, τικτομένου μέν τινος ὠλοϕύροντο σκοποῦντες, εἰς ὀσα ἦλϑε κακά, ἀπιόντος δὲ πανήγυριν * (festum) ἦγον, ὅσων ἠλευϑέρωται δυσχερῶν ἐννοόυμενοι. * Χορικίου Σοϕιστοῦ ᾽Eπιτάϕιος ἐπὶ Προκοπίῳ Σοϕιστῇ Γάζης. Oratio funebris in Procopium Sophistam-Gazaeum (§. 35. p. {{859.}}) primum edita gr. et lat. a Fabric. in ", edit. vet. t. 8. p. 841-63. lib. 5. c. 31. (19. Giugno 1823).
p2786_1,Parche,PER,2273,2279,"[2786,1] Alla p. 2776. La voce ἁρπυῖαι properispómena può benissimo essere un {antico} participio di un verbo ἅρπω {+(v. la p. 2826, marg.)} come εἰκυῖα di εἴκω, εἰδυῖα di εἴδω per sincope di εἰδηκυῖα, da εἴδα sincope di εἴδηκα. Non così di ἁρπάω al quale non può in nessun modo appartenere. {Altri vogliono, ed è verisimile, che εἰδώς, ἑστώς, βεβώς {ec.} sieno participi preteriti perfetti medii. V. p. 2975. e lo Scapula in Mέλει.} Che se i grammatici fanno questa voce ἁρπυῖαι proparossítona, scrivendo ἅρπυιαι, 1. non tutti così fanno, e v. Schrevel. e Forcell. in Harpyiae: 2. può ben essere che questa voce sia proparossítona ne' due luoghi dell'odissea, e in quello della teogonia, {(v. 267.)} ne' quali è usurpata per antonomasia, come vuole il Visconti che sia nell'odissea, o per nome appellativo, come è nella Teogonia: perciocchè perduta la sua forma e significazione di participio, e ridotta a sostantivo, ﻿ 2787 e mutato uso, condizione e significato, non è maraviglia ch'esso muti l'accentazione come accade in altre mille parole. Ma tale ancora, ella si riconosce per un participio femminino, il quale non può venire se non da ἅρπω parossítono, e non da ἁρπῶ, nè da ἁρπάω nè da ἁρπάζω, e il cui mascolino sarebbe ἁρπώς. E nel luogo delle iscrizioni triopee, dov'ella è aggettivo, io son d'opinione che vada scritta properispómena. Non so come la scriva il Visconti: {la lapide non ha accenti.} 3. Ognun sa che in queste materie degli accenti, come {in} tante altre, non è da prestar gran fede ai grammatici che abbiamo, benchè greci, e ch'essi sono stati corretti cento volte dagli eruditi moderni colla più accurata osservazione dell'antichità; delle origini, delle derivazioni, delle analogie, della ragion grammaticale della lingua greca. E se ciò accade anche nelle cose che appartengono alla lingua di Tucidide o di Platone, quanto minor forza avrà un'obbiezione ﻿ 2788 fondata sull'autorità di sempre recenti e semibarbari e poco dotti grammatici in materie così antiche, come è questa; nella quale poi in particolare, i grammatici, secondo il Visconti, errarono nella stessa significazione della parola, pigliando per démoni alati, per tempeste, procelle, venti ec. (v. lo Scapula e il Tusano) quelle che, secondo il Visconti, non erano altro che le ",.
p2774_1,Gell.,PER,643,648,"[2774,1] ﻿ 2774 Viceversa saranno ben pochi quei verbi anomali o difettivi latini il cui proprio {puro} e vero tema, {disusato in latino,} o le cui voci che in latino sieno o perdute o irregolari, si conservino, e regolari, nell'uso greco universale d'ogni buon secolo e d'ogni genere di scrittura. Tale per esempio sarebbe il verbo μνάω, tema di memini (il qual memini è fatto per duplicazione della m, come in greco μέμνημαι {+e come molti preteriti latini, cecini, cecidi, dedi, steti, fefelli, poposci, pepuli, tetuli antico, da tulo o tollo, tetigi, pepigi, peperci, cecidi, spopondi, dedidi, tetendi, peperi, totondi, pependi, didici V. "," 7. 9.) ec.} Di questo verbo μνάω si conservano alcune voci nel greco, ma piuttosto presso i poeti che altrove: e dubito che in alcun luogo si trovi esso tema μνάω. {{Puoi vedere la p. 3691.}}"
p2735_1,Nam,PER,9,12,"[2735,1] "," si quis minorem gloriae fructum putat ex graecis versibus percipi, quam ex latinis, vehementer errat; propterea, quod graeca leguntur in omnibus fere gentibus, latina suis finibus, exiguis sane, continentur. Quare si res hae, quas gessimus, orbis terrae regionibus definiuntur; cupere debemus, quo manuum nostrarum tela pervenerint, eodem gloriam, famamque penetrare. * Cic., Orat. pro Archia poeta cap. 10. Dunque se le cose latine continebantur suis finibus, le cose greche legebantur anche extra suos fines, dunque anche da quelli che non parlavano naturalmente il greco, dunque s'elle legebantur in omnibus fere gentibus, quasi tutte le nazioni intendevano il greco benchè non ﻿ 2736 fossero greche, dunque il mondo era δίγλωσσος, dunque la lingua greca era universale di quella universalità ch'oggi ha la francese. Nè per suis finibus si possono intendere i termini dell'impero latino, i quali certamente non erano angusti ai tempi di Cicerone, e lo dimostra anche quello che segue nel medesimo passo addotto. (31. Maggio. 1823.)."
p2735_1,"Cic., Orat.",PER,383,394,"[2735,1] Nam si quis minorem gloriae fructum putat ex graecis versibus percipi, quam ex latinis, vehementer errat; propterea, quod graeca leguntur in omnibus fere gentibus, latina suis finibus, exiguis sane, continentur. Quare si res hae, quas gessimus, orbis terrae regionibus definiuntur; cupere debemus, quo manuum nostrarum tela pervenerint, eodem gloriam, famamque penetrare. * "," pro Archia poeta cap. 10. Dunque se le cose latine continebantur suis finibus, le cose greche legebantur anche extra suos fines, dunque anche da quelli che non parlavano naturalmente il greco, dunque s'elle legebantur in omnibus fere gentibus, quasi tutte le nazioni intendevano il greco benchè non ﻿ 2736 fossero greche, dunque il mondo era δίγλωσσος, dunque la lingua greca era universale di quella universalità ch'oggi ha la francese. Nè per suis finibus si possono intendere i termini dell'impero latino, i quali certamente non erano angusti ai tempi di Cicerone, e lo dimostra anche quello che segue nel medesimo passo addotto. (31. Maggio. 1823.)."
p2735_1,Archia,PER,399,405,"[2735,1] Nam si quis minorem gloriae fructum putat ex graecis versibus percipi, quam ex latinis, vehementer errat; propterea, quod graeca leguntur in omnibus fere gentibus, latina suis finibus, exiguis sane, continentur. Quare si res hae, quas gessimus, orbis terrae regionibus definiuntur; cupere debemus, quo manuum nostrarum tela pervenerint, eodem gloriam, famamque penetrare. * Cic., Orat. pro "," poeta cap. 10. Dunque se le cose latine continebantur suis finibus, le cose greche legebantur anche extra suos fines, dunque anche da quelli che non parlavano naturalmente il greco, dunque s'elle legebantur in omnibus fere gentibus, quasi tutte le nazioni intendevano il greco benchè non ﻿ 2736 fossero greche, dunque il mondo era δίγλωσσος, dunque la lingua greca era universale di quella universalità ch'oggi ha la francese. Nè per suis finibus si possono intendere i termini dell'impero latino, i quali certamente non erano angusti ai tempi di Cicerone, e lo dimostra anche quello che segue nel medesimo passo addotto. (31. Maggio. 1823.)."
p2735_1,Cic.,PER,383,387,"[2735,1] Nam si quis minorem gloriae fructum putat ex graecis versibus percipi, quam ex latinis, vehementer errat; propterea, quod graeca leguntur in omnibus fere gentibus, latina suis finibus, exiguis sane, continentur. Quare si res hae, quas gessimus, orbis terrae regionibus definiuntur; cupere debemus, quo manuum nostrarum tela pervenerint, eodem gloriam, famamque penetrare. * ",", Orat. pro Archia poeta cap. 10. Dunque se le cose latine continebantur suis finibus, le cose greche legebantur anche extra suos fines, dunque anche da quelli che non parlavano naturalmente il greco, dunque s'elle legebantur in omnibus fere gentibus, quasi tutte le nazioni intendevano il greco benchè non ﻿ 2736 fossero greche, dunque il mondo era δίγλωσσος, dunque la lingua greca era universale di quella universalità ch'oggi ha la francese. Nè per suis finibus si possono intendere i termini dell'impero latino, i quali certamente non erano angusti ai tempi di Cicerone, e lo dimostra anche quello che segue nel medesimo passo addotto. (31. Maggio. 1823.)."
p2762_1,Chateaubriand,PER,2596,2609,"[2762,1] La ragione si è che Omero e tutti quei del suo tempo concepivano l'inumanità verso i nemici come appartenente alla virtù eroica, come parte, come debito della medesima, e tanto è lungi che la tenessero per colpa o eccesso, che anzi la stimavano una dote e un attributo degno e proprio dell'eroe: ed intendevano di lodar quello a cui l'attribuivano; e l'attribuivano ed esageravano, volendo lodare, eziandio a chi non l'avesse o non l'avesse in quel tal grado; come fanno i panegiristi circa ogni sorta di virtù. Laddove Virgilio la concepiva, secondo le idee incivilite del suo tempo, come un vizio, e un biasimo; e concepiva come virtù e pregio la benignità ed umanità verso i nemici, il che sarebbe stato ridicolo o assurdo ai tempi d'Omero, come lo sarebbe ora presso i ﻿ 2763 selvaggi, e questa umanità pose come parte essenziale e notabilissima della virtù eroica, ed espressela nel suo Enea, anzi gliel'attribuì come qualità caratteristica e principale della sua indole. E quei tratti d'inumanità non li tolse ne[nè] li ritrasse dalla forma dell'eroismo ch'egli avea nella sua mente, nè da quella del carattere di Enea ch'egli si era composta; ma dal poema che s'aveva e s'era sempre avuto per modello dei poemi eroici, e in cui si stimava universalmente, essere rappresentata la vera idea del carattere eroico. E ne li tolse quasi contro sua voglia; o più veramente non s'accorse che questa idea a' suoi tempi, in questa parte, era mutata; e non era, in questo, l'idea sua nè quella de' suoi contemporanei; e ch'essa era, in ciò, ben diversa dal concetto ch'egli s'era formato e ch'aveva espresso, del suo Enea. Laonde non vide che quei tratti, benchè propri della ﻿ 2764 virtù eroica appresso Omero, ed appartenenti al carattere di quegli eroi, non avevano che fare col suo poema. Ma esso gli appropriò ad Enea pensandosi d'aver espresso fino allora {e di} esprimere nel suo poema un eroe come quelli di Omero, e un carattere eroico come l'eroismo espresso da Omero; nel che s'ingannava; e pensandosi che l'eroismo per li suoi tempi fosse quella cosa medesima ch'era stato per li tempi d'Omero, nel che pur s'ingannava. Siccome anche s'ingannava pensandosi d'aver fatto un eroe che fosse potuto essere a quei tempi ne' quali egli lo supponeva; o ch'essendo, fosse potuto essere stimato eroe da' suoi contemporanei. Perchè infatti Virgilio nel formare il carattere di Enea, non salvò la verisimiglianza, rispetto ai tempi in cui fu questo eroe, e peccò di anacronismo in questo carattere molto peggio che nell'episodio di Didone; ﻿ 2765 siccome peccò di gravissimo anacronismo lo "," nei Martiri, supponendo le opinioni religiose, la religiosità e le superstizioni de' tempi di Omero, ne' tempi di Luciano."
p2715_1,Degli Scritt.,PER,20,33,"[2715,1] Perticari, ", del 300. l. 2. c. 2. p. 106-7. fa derivare il nome italiano carogna da un'antica voce greca. (22. Maggio 1823.).
